Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Seed Round - Elinvar,https://www.crunchbase.com/funding_round/elinvar-seed--ebdbc877,Elinvar,https://www.crunchbase.com/organization/elinvar,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-10-11,Seed,,,,Yes,Elinvar enables asset and wealth managers to digitalize their business models by providing the required Platform as a Service.,"Asset Management, Finance, Financial Services, FinTech, Information Technology, Internet, Software, Wealth Management",,https://elinvar.de/,$10M to $50M,25000000,EUR,30413921,,3,,2,,"Ampega Asset Management, finleap","485,630"
Seed Round - emnify,https://www.crunchbase.com/funding_round/emnify-seed--f3c2d4bd,emnify,https://www.crunchbase.com/organization/emnify,Seed,"Berlin, Berlin, Germany, Europe",2000000,EUR,2171645,2016-01-01,Seed,,,,Yes,"EMnify is the leading cloud building block for cellular communications in the IoT stack, connecting millions of IoT devices globally.","Cloud Computing, Developer APIs, Enterprise Software, IaaS, Internet of Things, PaaS, SaaS, Telecommunications",,http://www.emnify.com,$1M to $10M,79904160,USD,79904160,Early Stage Venture,4,,,,,"425,788"
Seed Round - EMPAUA,https://www.crunchbase.com/funding_round/empaua-gmbh-seed--8e4a7ba8,EMPAUA,https://www.crunchbase.com/organization/empaua-gmbh,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-06-06,Seed,,,,Yes,EMPAUA is an academy and incubator for young entrepreneurs that want to build great businesses and Start-up consultancy.,"Cloud Computing, Consulting, Marketing Automation, Sales, Sales Automation, Software",,http://empaua.com/,$1M to $10M,,,,Seed,2,,1,,Salesforce Ventures,"266,291"
Angel Round - ENLOOPP,https://www.crunchbase.com/funding_round/loops-ventures-gmbh-angel--d9c6c6b8,ENLOOPP,https://www.crunchbase.com/organization/loops-ventures-gmbh,Angel,"Berlin, Berlin, Germany, Europe",150000,EUR,168473,2016-09-10,Seed,850000,EUR,954681,Yes,"The new global location-sharing, social app that helps you discover each other and experience any city like a local.","Apps, iOS, Local Advertising, Location Based Services, Mobile, Social Media, Social Network",,http://www.enloopp.com,Less than $1M,150000,EUR,168473,Seed,1,,3,,"Jean-Eric Vergne, John Nacos, Marco Illbruck","626,185"
Seed Round - ESPIRE Technologies GmbH,https://www.crunchbase.com/funding_round/medinnovation-gmbh-seed--425f2ee8,ESPIRE Technologies GmbH,https://www.crunchbase.com/organization/medinnovation-gmbh,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-05-26,Seed,,,,Yes,Life sciences company developing a new diagnostic platform - Albumin Functionality Test™,"Biotechnology, Health Diagnostics, Life Science, Medical Device",,https://www.medinnovation.de/,Less than $1M,,,,Seed,1,,,,,"575,055"
Seed Round - Everphone,https://www.crunchbase.com/funding_round/everphone-seed--c03fcfff,Everphone,https://www.crunchbase.com/organization/everphone,Seed,"Berlin, Berlin, Germany, Europe",850000,EUR,935505,2016-10-17,Seed,,,,Yes,"Everphone is a mobile device service center that offers configuration, distribution, and management solutions.","B2B, Electronics, Information Technology, Mobile Devices, Rental",,https://www.everphone.com,$50M to $100M,579893095,USD,579893095,Late Stage Venture,10,ApolloCapital,1,1,ApolloCapital,"666,454"
Series A - fairr.de,https://www.crunchbase.com/funding_round/fairr-de-series-a--190c3555,fairr.de,https://www.crunchbase.com/organization/fairr-de,Series A,"Berlin, Berlin, Germany, Europe",,,,2016-10-29,Early Stage Venture,,,,Yes,fairr.de is the leading start-up in the field of pension schemes.,"Employment, Recruiting, Service Industry",,http://www.fairr.de,$1M to $10M,,,,M&A,2,,4,,"Frank Freund, IBB Ventures, Tamaz Georgadze, Transamerica Ventures","532,503"
Seed Round - Fanmiles,https://www.crunchbase.com/funding_round/fanmiles-seed--0fd8abd4,Fanmiles,https://www.crunchbase.com/organization/fanmiles,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-02-24,Seed,,,,Yes,Fanmiles Wallet connects you with various loyalty programs and shops.,"Internet, Loyalty Programs",,https://www.fanmiles.com,$1M to $10M,2700000,EUR,2844704,Seed,2,,1,,Philipp Lahm,"479,693"
Venture Round - Faraday Motion,https://www.crunchbase.com/funding_round/faraday-motion-series-unknown--13571cb3,Faraday Motion,https://www.crunchbase.com/organization/faraday-motion,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2016-07-20,,,,,Yes,"We bring freedom of mobility by enabling development of intuitive, reliable, secure and affordable electric means of transportation.","Electric Vehicle, Hardware, Internet of Things, Robotics",,http://www.faradaymotion.com/,,,,,,2,,1,,Startupbootcamp,"273,164"
Grant - Faunder Energy,https://www.crunchbase.com/funding_round/faunder-grant--d53a399b,Faunder Energy,https://www.crunchbase.com/organization/faunder,Grant,"Berlin, Berlin, Germany, Europe",,,,2016-09-01,,,,,No,Saas,,,,,,,,,2,Climate-KIC Acceleration Programme,1,,Climate-KIC Acceleration Programme,"667,729"
Pre Seed Round - Finiata,https://www.crunchbase.com/funding_round/bezahlt-pre-seed--5a43bfba,Finiata,https://www.crunchbase.com/organization/bezahlt,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2016-10-17,Seed,,,,Yes,Finiata is a fintech specializing in data-driven B2B lending and risk assessment solutions.,"Commercial Lending, Finance, Financial Services, FinTech, Lending, Payments, Social Entrepreneurship, Software",,https://www.finiata.com/,$1M to $10M,25000000,EUR,29440603,M&A,5,Point Nine,10,1,"Alexander Müller, Andrew Shaw, Fly Ventures, German Startups Group, Heiko Hubertz, La Famiglia, Marcus Borner, Michael Brehm, Point Nine, Raffael Johnen","656,179"
Venture Round - finleap,https://www.crunchbase.com/funding_round/finleap-series-unknown--2882a41c,finleap,https://www.crunchbase.com/organization/finleap,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",21000000,EUR,23708186,2016-06-13,,100000000,EUR,112896124,Yes,"From ‘14 to ‘21, finleap built/invested in 15 ventures and developed 5+ JVs/service ventures worth €3.0Bn+. Now managed by Motive Ventures.","Asset Management, Banking, Finance, FinTech, Insurance",,https://www.finleap.com/,$10M to $50M,101500000,EUR,115994173,,3,"Hannover Re, IONIQ",4,1,"Hannover Re, IONIQ, NIBC Bank N.V., SBI Group","530,154"
Seed Round - Firmen-KFZ.de,https://www.crunchbase.com/funding_round/firmen-kfz-de-seed--94c56476,Firmen-KFZ.de,https://www.crunchbase.com/organization/firmen-kfz-de,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-11-22,Seed,,,,Yes,Firmen-KFZ.de is a mobility procurement and management platform.,"Automotive, Consulting, Lending, Software",,https://www.firmen-kfz.de,$1M to $10M,1000000,EUR,1165891,Seed,2,,1,,Catagonia Capital,"299,643"
Series A - Flexperto,https://www.crunchbase.com/funding_round/flexperto-series-a--39747a31,Flexperto,https://www.crunchbase.com/organization/flexperto,Series A,"Berlin, Berlin, Germany, Europe",3250000,EUR,3635192,2016-06-01,Early Stage Venture,,,,Yes,Flexperto is a SaaS-Platform for digital communication between enterprises and customers.,"Enterprise Software, Internet, SaaS, Software, Unified Communications",,https://flexperto.com/,$1M to $10M,3250000,EUR,3635192,M&A,3,Redstone.VC,4,1,"Berliner Volksbank Ventures, IBB Ventures, Marc Rindermann, Redstone.VC","520,225"
Seed Round - Fliit,https://www.crunchbase.com/funding_round/fliit-seed--4e707d17,Fliit,https://www.crunchbase.com/organization/fliit,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-04-08,Seed,,,,Yes,Fliit is a logistics platform that focuses on supplying fresh food.,"Delivery, Logistics, Supply Chain Management",,http://www.fliit.de/,$1M to $10M,11500000,EUR,12822879,Early Stage Venture,3,b10 | Venture Capital,1,,b10 | Venture Capital,"303,088"
Convertible Note - Flowhub,https://www.crunchbase.com/funding_round/noflo-convertible-note--19fadb28,Flowhub,https://www.crunchbase.com/organization/noflo,Convertible Note,"Berlin, Berlin, Germany, Europe",300000,USD,300000,2016-05-11,,,,,No,Flowhub is a flow-based development company aiming to transform software development from a text-oriented to a visual process.,"Developer Tools, Information Technology, Software",,https://flowhub.io,$10M to $50M,2710796,USD,2710796,,2,,,,,"281,769"
Seed Round - Forto,https://www.crunchbase.com/funding_round/forto-seed--73e9d849,Forto,https://www.crunchbase.com/organization/forto,Seed,"Berlin, Berlin, Germany, Europe",3000000,USD,3000000,2016-09-21,Seed,,,,Yes,Forto is a digital freight forwarder and shipping management platform that specializes in freight forwarding.,"Freight Service, Logistics, Shipping, Software, Supply Chain Management",,https://forto.com,$500M to $1B,593383184,USD,593383184,Late Stage Venture,6,"Cherry Ventures, Global Founders Capital",5,2,"Cavalry Ventures, Cherry Ventures, Global Founders Capital, La Famiglia, Saarbruecker 21","125,152"
Series A - Free2Move,https://www.crunchbase.com/funding_round/carjump-series-a--f56018da,Free2Move,https://www.crunchbase.com/organization/carjump,Series A,"Berlin, Berlin, Germany, Europe",,,,2016-01-13,Early Stage Venture,,,,Yes,Free2Move combines the offers of all your favorite car sharing providers.,"Apps, Automotive, Car Sharing, Mobile",,https://www.free2move.com,$1M to $10M,1400000,EUR,1668770,M&A,6,,2,,"Axel Springer Digital Ventures, Zimmermann Investments","500,273"
Seed Round - FreightCloud,https://www.crunchbase.com/funding_round/freightcloud-seed--4ef56a5d,FreightCloud,https://www.crunchbase.com/organization/freightcloud,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-07-01,Seed,,,,Yes,FREIGHTCLOUD is a software platform to manage intermodal shipments in Europe.,"Analytics, Information Technology, Software",,http://freightcloud.eu/,,,,,Seed,1,,1,,Hardware.co,"567,638"
Venture Round - Friendsurance,https://www.crunchbase.com/funding_round/friendsurance-series-unknown--9abb25b5,Friendsurance,https://www.crunchbase.com/organization/friendsurance,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",15300000,USD,15300000,2016-03-24,,,,,Yes,Friendsurance rewards small groups of users with a cash back bonus at the end of each year they remain claimless.,"Financial Services, Insurance, Peer to Peer",,http://www.friendsurance.de,$10M to $50M,15300000,USD,15300000,,4,Horizons Ventures,2,1,"Headline, Horizons Ventures","315,584"
Series A - fromAtoB,https://www.crunchbase.com/funding_round/fromatob-series-a--e030be60,fromAtoB,https://www.crunchbase.com/organization/fromatob,Series A,"Berlin, Berlin, Germany, Europe",9400000,EUR,10470038,2016-07-01,Early Stage Venture,,,,Yes,"fromAtoB is a multimodal search and booking platform integrates the largest mobility providers for railway, planes, buses and shared cars.","Automotive, Car Sharing, Transportation, Travel",,http://www.fromatob.com,$1M to $10M,9400000,EUR,10470038,Early Stage Venture,4,,5,1,"Creathor Ventures, KfW, Partech, Seventure Partners, XAnge","323,290"
Seed Round - Frontier Car Group,https://www.crunchbase.com/funding_round/frontier-cars-group-seed--eb4249b9,Frontier Car Group,https://www.crunchbase.com/organization/frontier-cars-group,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-03-24,Seed,,,,Yes,"Frontier Car Group develops, launches, and operates used-automotive marketplaces within emerging market economies.","Automotive, Internet, Marketplace, Transportation",,http://www.frontiercargroup.com/,$1M to $10M,569000000,USD,569000000,Late Stage Venture,7,Troy Capital Partners,2,,"Oskar Hartmann, Troy Capital Partners","511,210"
Series B - Funanga,https://www.crunchbase.com/funding_round/funanga-series-b--16b66b2f,Funanga,https://www.crunchbase.com/organization/funanga,Series B,"Berlin, Berlin, Germany, Europe",,,,2016-06-01,Early Stage Venture,,,,Yes,The rapidly developing prepaid market represents new challenges every day to customers and businesses worldwide.,"E-Commerce, Internet",,http://www.funanga.com,$1M to $10M,,,,Early Stage Venture,3,,1,,German Startups Group,"648,412"
Seed Round - fundflow,https://www.crunchbase.com/funding_round/fundflow-seed--23b63d36,fundflow,https://www.crunchbase.com/organization/fundflow,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-10-13,Seed,,,,Yes,fundflow allows small business to free their locked up cash via frictionless financing,"Finance, Financial Services, FinTech",,https://www.fundflow.de/,$1M to $10M,,,,Seed,1,HTGF | High-Tech Gruenderfonds,1,,HTGF | High-Tech Gruenderfonds,"273,238"
Seed Round - Funeria,https://www.crunchbase.com/funding_round/funeria-seed--7cac3db4,Funeria,https://www.crunchbase.com/organization/funeria,Seed,"Berlin, Berlin, Germany, Europe",127762,USD,127762,2016-06-13,Seed,,,,Yes,Funeria is a funeral industry that offers burial consultation and planning.,Consulting,,https://funeria.de/,,127762,USD,127762,Seed,1,Techstars,1,,Techstars,"401,735"
Private Equity Round - Futuredu Labs,https://www.crunchbase.com/funding_round/futuredu-labs-private-equity--5594c41e,Futuredu Labs,https://www.crunchbase.com/organization/futuredu-labs,Private Equity,"Berlin, Berlin, Germany, Europe",,,,2016-04-22,Private Equity,2000000,EUR,2244946,Yes,Futuredu Labs is an educational technology platform that offers software courses.,"Education, Information Technology",,http://Futuredu-Labs.com,,,,,Private Equity,1,,,,,"268,488"
Seed Round - gallereplay,https://www.crunchbase.com/funding_round/gallereplay-seed--3a740c34,gallereplay,https://www.crunchbase.com/organization/gallereplay,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-01-01,Seed,,,,Yes,gallereplay is a stock image marketplace specialising in micro-videos.,"Marketplace, Photography",,https://www.gallereplay.com/,,,,,Seed,1,Axel Springer Plug and Play Accelerator,1,,Axel Springer Plug and Play Accelerator,"429,751"
Seed Round - German Autolabs,https://www.crunchbase.com/funding_round/german-autolabs-seed--1ccaf989,German Autolabs,https://www.crunchbase.com/organization/german-autolabs,Seed,"Berlin, Berlin, Germany, Europe",2000000,EUR,2219386,2016-11-02,Seed,,,,Yes,German Autolabs empowers mobile workers in logistics with voice assistance.,"Automotive, Internet of Things, Last Mile Transportation, Logistics, Navigation",,http://germanautolabs.com,$1M to $10M,10000000,EUR,11314409,Early Stage Venture,7,Target Partners,1,1,Target Partners,"18,699"
Seed Round - Get a Camp,https://www.crunchbase.com/funding_round/get-a-camp-seed--85bba3e6,Get a Camp,https://www.crunchbase.com/organization/get-a-camp,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-04-01,Seed,,,,Yes,Get a Camp is a platform for campsite holidays where clients can find and book the best and most beautiful campsites.,Travel,,https://www.getacamp.com/,,,,,Seed,1,,2,,"Axel Springer Plug and Play Accelerator, Plug and Play","359,872"
Seed Round - GET IT DONE,https://www.crunchbase.com/funding_round/get-it-done-seed--6a358884,GET IT DONE,https://www.crunchbase.com/organization/get-it-done,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-12-10,Seed,,,,Yes,GET IT DONE builds the Managed Service Platform for brands and online shops to offer home services at a fixed price to end customers.,"Charging Infrastructure, Customer Service, Delivery Service, E-Commerce, Home Services, Information Technology, Internet, Marketing, Retail, Software",,https://www.getitdone.rocks/,$10M to $50M,,,,Seed,2,b10 | Venture Capital,2,,"b10 | Venture Capital, Saarbruecker 21","475,253"
Angel Round - Getsurance,https://www.crunchbase.com/funding_round/getsurance-angel--e00d48e3,Getsurance,https://www.crunchbase.com/organization/getsurance,Angel,"Berlin, Berlin, Germany, Europe",500000,EUR,556603,2016-05-31,Seed,,,,Yes,Getsurance is an online life insurance company.,"Information Technology, Insurance, InsurTech, Internet",,https://getsurance.de,$1M to $10M,2500000,EUR,2738301,M&A,3,,2,,"Katrin Bornberg, Michael Franke","227,235"
Grant - GGWK Medical Tech,https://www.crunchbase.com/funding_round/ggwk-medical-tech-grant--f7ba5b09,GGWK Medical Tech,https://www.crunchbase.com/organization/ggwk-medical-tech,Grant,"Berlin, Berlin, Germany, Europe",50000,USD,50000,2016-04-01,,,,,No,GGWK Medical Tech is a supplier of analytical solutions for the medical profession.,"Analytics, Biotechnology, Health Care, Information Services, Medical",,http://ggwk-medical.com,,50000,USD,50000,,1,EASME,1,,EASME,"568,455"
Seed Round - Girafi,https://www.crunchbase.com/funding_round/girafi-seed--3fa40a5f,Girafi,https://www.crunchbase.com/organization/girafi,Seed,"Berlin, Berlin, Germany, Europe",25000,EUR,27163,2016-03-01,Seed,500000,EUR,543265,Yes,Girafi helps brands incentivize their clients by creating effective interactions.,"Brand Marketing, Customer Service, E-Commerce, Internet",,http://www.girafi.co/,,25000,EUR,27163,Seed,1,,2,,"Axel Springer Plug and Play Accelerator, Plug and Play","555,091"
Pre Seed Round - goedle.io,https://www.crunchbase.com/funding_round/goedle-io-pre-seed--b75ee16b,goedle.io,https://www.crunchbase.com/organization/goedle-io,Pre-Seed,"Berlin, Berlin, Germany, Europe",124103,USD,124103,2016-06-13,Seed,,,,Yes,Goedle.io provides algorithms to track and help increase customer spending.,"Artificial Intelligence (AI), Machine Learning, Marketing Automation, Predictive Analytics, SaaS",,http://goedle.io/,Less than $1M,124103,USD,124103,Seed,2,Techstars,1,,Techstars,"243,034"
Seed Round - Govolunteer,https://www.crunchbase.com/funding_round/govolunteer-seed--86fa280c,Govolunteer,https://www.crunchbase.com/organization/govolunteer,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-01-01,Seed,,,,Yes,GoVolunteer connects volunteering projects and social initiatives with people who want to help.,Non Profit,,https://govolunteer.com,,,,,Seed,1,,1,,Axel Springer Plug and Play Accelerator,"439,994"
Seed Round - Gravit GmbH,https://www.crunchbase.com/funding_round/gravit-gmbh-seed--ea5112bd,Gravit GmbH,https://www.crunchbase.com/organization/gravit-gmbh,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-01-12,Seed,,,,Yes,Design Like A Boss - Create stunning designs with the world's most powerful design software,"Collaboration, Information Technology, Mobile, Software",,https://www.gravit.io,$1M to $10M,,,,Seed,1,,1,,HTGF | High-Tech Gruenderfonds,"524,804"
Venture Round - Greenergetic,https://www.crunchbase.com/funding_round/greenergetic-series-unknown--af04d89d,Greenergetic,https://www.crunchbase.com/organization/greenergetic,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2016-06-17,,,,,Yes,Greenergetic combines e-commerce and energy services.,"Clean Energy, E-Commerce, Energy, Renewable Energy",,https://www.greenergetic.de/,$1M to $10M,,,,M&A,1,eCAPITAL ENTREPRENEURIAL PARTNERS,2,,"eCAPITAL ENTREPRENEURIAL PARTNERS, RWE","358,817"
Seed Round - Greetzly,https://www.crunchbase.com/funding_round/greetzly-2-seed--d4a3c75a,Greetzly,https://www.crunchbase.com/organization/greetzly-2,Seed,"Berlin, Berlin, Germany, Europe",500000,EUR,564903,2016-04-26,Seed,,,,Yes,Greetzly allows fans to receive personal video greetings from their idols.,"Celebrity, Internet, Video",,https://www.greetzly.com,$1M to $10M,1000000,EUR,1130266,,3,,2,1,"Speedinvest, startup300","513,547"
Seed Round - Greetzly,https://www.crunchbase.com/funding_round/greetzly-2-seed--4cd69f97,Greetzly,https://www.crunchbase.com/organization/greetzly-2,Seed,"Berlin, Berlin, Germany, Europe",500000,EUR,565363,2016-05-14,Seed,,,,Yes,Greetzly allows fans to receive personal video greetings from their idols.,"Celebrity, Internet, Video",,https://www.greetzly.com,$1M to $10M,1000000,EUR,1130266,,3,Speedinvest,2,1,"Speedinvest, startup300","593,393"
Seed Round - HALM Straws,https://www.crunchbase.com/funding_round/halm-straws-seed--7b7b5115,HALM Straws,https://www.crunchbase.com/organization/halm-straws,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-12-23,Seed,,,,Yes,sustainable straw manufacturer,"Consumer Goods, Hospitality, Manufacturing",,https://www.halm.co,,,,,Seed,1,Hyperion Invest,1,,Hyperion Invest,"608,487"
Venture Round - heartbeat medical,https://www.crunchbase.com/funding_round/heartbeat-medical-series-unknown--4cf42b04,heartbeat medical,https://www.crunchbase.com/organization/heartbeat-medical,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",800000,EUR,869324,2016-01-14,,,,,Yes,Heartbeat collects the most important data point in healthcare: quality of life (PROMs) and turns it into Real World Evidence (RWE),"Clinical Trials, Electronic Health Record (EHR), Health Care, Medical, mHealth, Therapeutics",,https://heartbeat-med.com,Less than $1M,20900000,EUR,23024479,Early Stage Venture,4,HTGF | High-Tech Gruenderfonds,2,,"DocCheck Guano AG, HTGF | High-Tech Gruenderfonds","443,393"
Seed Round - HeavenHR,https://www.crunchbase.com/funding_round/heavenhr-seed--d8244c7d,HeavenHR,https://www.crunchbase.com/organization/heavenhr,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-01-01,Seed,,,,Yes,Heaven is a HR management platform for small and medium enterprises.,"Human Resources, Office Administration, SaaS, Software",,https://www.heavenhr.com/,$1M to $10M,16000000,EUR,18065569,Early Stage Venture,4,Saarbruecker 21,2,,"DN Capital, Saarbruecker 21","511,123"
Series A - HeavenHR,https://www.crunchbase.com/funding_round/heavenhr-series-a--651b00c5,HeavenHR,https://www.crunchbase.com/organization/heavenhr,Series A,"Berlin, Berlin, Germany, Europe",6000000,EUR,6709533,2016-08-15,Early Stage Venture,,,,Yes,Heaven is a HR management platform for small and medium enterprises.,"Human Resources, Office Administration, SaaS, Software",,https://www.heavenhr.com/,$1M to $10M,16000000,EUR,18065569,Early Stage Venture,4,"OpenOcean, Target Global",2,2,"OpenOcean, Target Global","578,915"
Seed Round - Hellocare,https://www.crunchbase.com/funding_round/hellocare-seed--b348a6a8,Hellocare,https://www.crunchbase.com/organization/hellocare,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-10-12,Seed,,,,Yes,HelloCare is an online care and support marketplace that helps users find caregivers and domestic helpers in their cities.,"Health Care, Internet",,https://hellocare.de/,,,,,M&A,2,,1,,Think.Health,"373,741"
Series G - HelloFresh,https://www.crunchbase.com/funding_round/hellofresh-series-g--97ceb684,HelloFresh,https://www.crunchbase.com/organization/hellofresh,Series G,"Berlin, Berlin, Germany, Europe",85000000,EUR,88321782,2016-12-20,Late Stage Venture,1915000000,EUR,1989837800,Yes,HelloFresh is a food subscription company that sends pre-portioned ingredients to users’ doorstep each week.,"B2C, Delivery Service, Food and Beverage, Food Delivery, Subscription Service",,https://www.hellofresh.com,$1B to $10B,367459141,USD,367459141,IPO,6,Baillie Gifford,1,,Baillie Gifford,"602,406"
Seed Round - Heycater!,https://www.crunchbase.com/funding_round/heycater-seed--0895e83e,Heycater!,https://www.crunchbase.com/organization/heycater,Seed,"Berlin, Berlin, Germany, Europe",1200000,EUR,1347104,2016-09-28,Seed,,,,Yes,Heycater! is an online marketplace for ordering quality business catering and for organising corporate virtual events.,"B2B, Catering, E-Commerce, Food and Beverage, Internet, Marketplace, Travel",,http://www.heycater.com,$1M to $10M,4680104,USD,4680104,Seed,3,,1,,360 Capital,"420,947"
Convertible Note - Heycater!,https://www.crunchbase.com/funding_round/heycater-convertible-note--5adf83b0,Heycater!,https://www.crunchbase.com/organization/heycater,Convertible Note,"Berlin, Berlin, Germany, Europe",300000,EUR,333000,2016-06-30,,,,,No,Heycater! is an online marketplace for ordering quality business catering and for organising corporate virtual events.,"B2B, Catering, E-Commerce, Food and Beverage, Internet, Marketplace, Travel",,http://www.heycater.com,$1M to $10M,4680104,USD,4680104,Seed,3,360 Capital,3,,"360 Capital, 500 Global, FoodLabs","560,227"
Seed Round - HeyJobs,https://www.crunchbase.com/funding_round/heyjobs-seed--cb3ef344,HeyJobs,https://www.crunchbase.com/organization/heyjobs,Seed,"Berlin, Berlin, Germany, Europe",3000000,USD,3000000,2016-03-15,Seed,,,,Yes,HeyJobs is a career platform matching the world's essential talent to opportunities.,"Artificial Intelligence (AI), Human Resources, Information Technology, Machine Learning, Recruiting, SaaS, Software",,https://hire.heyjobs.co/en-de/,$10M to $50M,62000000,USD,62000000,Early Stage Venture,3,Heartcore Capital,3,3,"Creathor Ventures, Global Founders Capital, Heartcore Capital","297,487"
Seed Round - HIGH MOBILITY,https://www.crunchbase.com/funding_round/high-mobility-seed--e531949e,HIGH MOBILITY,https://www.crunchbase.com/organization/high-mobility,Seed,"Berlin, Berlin, Germany, Europe",1500000,EUR,1681942,2016-03-16,Seed,,,,Yes,"An open, API-first car data platform.","Automotive, Data Integration, Developer Tools, Internet of Things",,https://about.high-mobility.com,$100M to $500M,4522000,EUR,5208872,,5,,4,,"Ali Alghanim, Fabian von Kuenheim, Hampus Jakobsson, IBB Ventures","665,393"
Convertible Note - Hoard,https://www.crunchbase.com/funding_round/hoard-d937-convertible-note--47a0c1e0,Hoard,https://www.crunchbase.com/organization/hoard-d937,Convertible Note,"Berlin, Berlin, Germany, Europe",,,,2016-10-17,,,,,No,Hoard provides check in guests remotely by depositing your keys in trusted local stores:,"Delivery Service, Logistics, Mobile Apps, Transportation",,https://www.hoardspot.com/,Less than $1M,145000,USD,145000,M&A,5,,2,1,"HAX, SOSV","410,143"
Seed Round - Hoard,https://www.crunchbase.com/funding_round/hoard-d937-seed--be315c5c,Hoard,https://www.crunchbase.com/organization/hoard-d937,Seed,"Berlin, Berlin, Germany, Europe",120000,USD,120000,2016-09-12,Seed,,,,Yes,Hoard provides check in guests remotely by depositing your keys in trusted local stores:,"Delivery Service, Logistics, Mobile Apps, Transportation",,https://www.hoardspot.com/,Less than $1M,145000,USD,145000,M&A,5,TA Capital,3,1,"METRO Xcel, TA Capital, Techstars","514,638"
Venture Round - Home24,https://www.crunchbase.com/funding_round/home24-series-unknown--2fe79795,Home24,https://www.crunchbase.com/organization/home24,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",20000000,EUR,22760197,2016-03-31,,400000000,EUR,455203948,Yes,Home24 is an online shop for home and living.,"E-Commerce, Furniture, Home Decor, Sales",,http://www.home24.de,$100M to $500M,155900000,EUR,172712063,M&A,6,Baillie Gifford,4,1,"Baillie Gifford, HV Capital, Kinnevik, Rocket Internet","598,251"
Seed Round - Homebell,https://www.crunchbase.com/funding_round/homebell-seed--e891cbb5,Homebell,https://www.crunchbase.com/organization/homebell,Seed,"Berlin, Berlin, Germany, Europe",,,,2016-04-18,Seed,,,,Yes,Homebell is your partner for all home improvement projects.,"Home Improvement, Home Services, Professional Services",,https://homebell.de,$10M to $50M,11000000,USD,11000000,M&A,3,,17,1,"Christian Gaiser, Damian Doberstein, David Khalil, Domenico Cipolla, Felix Jahn, Global Founders Capital, Hakan Koc, Index Ventures, Kärcher New Venture, Lakestar, Lukas Brosseder, Oliver Roskopf, Philipp Kreibohm, Picus Capital, Robert Maier, Saarbruecker 21, Tim Marbach","585,602"
Series A - Homeday,https://www.crunchbase.com/funding_round/homeday-2-series-a--81ef9310,Homeday,https://www.crunchbase.com/organization/homeday-2,Series A,"Berlin, Berlin, Germany, Europe",2900000,USD,2900000,2016-06-29,Early Stage Venture,,,,Yes,Homeday is an online resource for finding a new home and getting in touch with a local realtor.,"Commercial Real Estate, Real Estate, Real Estate Investment",,https://www.homeday.de,$10M to $50M,71424171,USD,71424171,Late Stage Venture,4,"Project A Ventures, SquareOne Venture Capital",6,2,"Axel Springer Digital Ventures, CSC Upshot, Philipp Moehring, Picus Capital, Project A Ventures, SquareOne Venture Capital","60,255"
Pre Seed Round - HomeTiger,https://www.crunchbase.com/funding_round/x24-factory-pre-seed--55494ba3,HomeTiger,https://www.crunchbase.com/organization/x24-factory,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2016-06-01,Seed,,,,Yes,"HomeTiger operates some leading marketplaces for home furniture and garden in Germany, France, Italy","Digital Media, E-Commerce, Furniture, Home Decor, Marketplace, Retail",,https://www.moebel24.de,$1M to $10M,14000000,USD,14000000,Early Stage Venture,5,,3,,"DN Capital, HOWZAT Partners, Monkfish Equity","369,535"
