Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Pre Seed Round - MobilityDataLab GmbH ( CAR2AD | STORE2WEB ),https://www.crunchbase.com/funding_round/car2ad-pre-seed--b292ac7d,MobilityDataLab GmbH ( CAR2AD | STORE2WEB ),https://www.crunchbase.com/organization/car2ad,Pre-Seed,"Berlin, Berlin, Germany, Europe",500000,EUR,549524,2019-09-01,Seed,,,,Yes,Cloud platform solution for digital marketing & customer engagement for automotive (CAR2AD) and retail (STORE2WEB) industries,"Advertising Platforms, Information Technology, Software",,https://www.mobilitydatalab.com,,500000,EUR,549524,Seed,1,,"Hardware.co, Valentin Jahn",2,,"509,834"
Pre Seed Round - Fridai the Gamer Assistant,https://www.crunchbase.com/funding_round/fridai-pre-seed--7546dcf3,Fridai the Gamer Assistant,https://www.crunchbase.com/organization/fridai,Pre-Seed,"Berlin, Berlin, Germany, Europe",50000,EUR,56683,2019-03-04,Seed,950000,EUR,1076971,Yes,"We are building Fridai, the voice assistant for gamers.","Artificial Intelligence (AI), Gaming, Video Games",,https://hellofridai.com/,Less than $1M,260000,EUR,298725,Seed,6,APX,APX,1,,"268,647"
Pre Seed Round - FORMEL Skin,https://www.crunchbase.com/funding_round/formel-skin-pre-seed--932f7f58,FORMEL Skin,https://www.crunchbase.com/organization/formel-skin,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-12-06,Seed,,,,Yes,"FORMEL Skin is a healthtech start-up with the goal of providing personalised, high-quality medical treatments through the internet.",Health Care,,https://www.formelskin.de/,$10M to $50M,35000000,EUR,39827307,Early Stage Venture,4,,"Cherry Ventures, Heartcore Capital",2,2,"268,796"
Pre Seed Round - VlyFoods,https://www.crunchbase.com/funding_round/vlyfoods-pre-seed--ac868cbe,VlyFoods,https://www.crunchbase.com/organization/vlyfoods,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-07-01,Seed,,,,Yes,VlyFoods is a foodtech startup that produces delicious milk alternatives made from pea protein.,"Dairy, Nutrition, Plant-Based Foods",,https://www.vlyfoods.com,$1B to $10B,11064978,USD,11064978,Early Stage Venture,5,,Chris Priebe,1,,"268,921"
Series A - Coffee Circle,https://www.crunchbase.com/funding_round/coffee-circle-series-a--c97e3a3c,Coffee Circle,https://www.crunchbase.com/organization/coffee-circle,Series A,"Berlin, Berlin, Germany, Europe",,EUR,,2019-10-01,Early Stage Venture,,,,Yes,"Coffee Circle is fast-growing Berlin-based Specialty Coffee Company. Direct to Consumer model, Omni-Channel. Purpose driven social Business.","B2B, B2C, Coffee, E-Commerce, Food and Beverage, Food Processing, Hospitality",,http://www.coffeecircle.com/,$10M to $50M,,EUR,,Early Stage Venture,4,,,,,"269,066"
Grant - Nuventura,https://www.crunchbase.com/funding_round/nuventura-grant--f1e00a60,Nuventura,https://www.crunchbase.com/organization/nuventura,Grant,"Berlin, Berlin, Germany, Europe",71429,EUR,81868,2019-01-01,,,,,No,"Nuventura developed GIS switchgear that replaces SF6 with air, while at the same time, building on all the advantages of SF6 switchgear.",Renewable Energy,,http://www.nuventura.com,$1M to $10M,30051617,EUR,32604790,Early Stage Venture,8,,EASME,1,,"526,278"
Corporate Round - Escarda Technologies,https://www.crunchbase.com/funding_round/escarda-technologies-corporate-round--810e4984,Escarda Technologies,https://www.crunchbase.com/organization/escarda-technologies,Corporate Round,"Berlin, Berlin, Germany, Europe",,,,2019-02-13,,,,,Yes,Escarda Technologies uses multi-spectral sensors and state of the art computer vision algorithms to detect and classify all plants.,"AgTech, Software",,https://www.escarda.eu/,,,,,,1,,,,,"269,932"
Pre Seed Round - Apheris,https://www.crunchbase.com/funding_round/apheris-ai-pre-seed--d9268ecc,Apheris,https://www.crunchbase.com/organization/apheris-ai,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-06-01,Seed,,,,Yes,"Apheris is a network security provider for deep learning, privacy, biomedical data, NLP, and data harmonization.","Analytics, Artificial Intelligence (AI), Computer, InsurTech, Machine Learning, Network Security",,https://www.apheris.com,$1M to $10M,11200000,EUR,11737890,Seed,4,,"another.vc, Charlie Songhurst",2,,"270,376"
Seed Round - Linearity,https://www.crunchbase.com/funding_round/linearityhq-seed--d1a7154d,Linearity,https://www.crunchbase.com/organization/linearityhq,Seed,"Berlin, Berlin, Germany, Europe",5000000,EUR,5509927,2019-11-14,Seed,,,,Yes,Linearity - Ideate. Design. Animate.,"Apps, iOS, Software",,https://linearity.io,Less than $1M,32009927,USD,32009927,Early Stage Venture,5,HV Capital,"Discovery Ventures, Florian Leibert, HV Capital",3,1,"527,380"
Pre Seed Round - Kenbi,https://www.crunchbase.com/funding_round/herzsache-gmbh-pre-seed--dbd6b979,Kenbi,https://www.crunchbase.com/organization/herzsache-gmbh,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-10-01,Seed,,,,Yes,Kenbi is a nurse centric outpatient care company.,"Elder Care, Health Care",,http://www.kenbi.de,$50M to $100M,30500000,EUR,35146422,Early Stage Venture,4,Heartcore Capital,"Headline, Heartcore Capital, Partech",3,2,"271,638"
Series A - G2 Esports,https://www.crunchbase.com/funding_round/g2-esports-series-a--fc8d8ba6,G2 Esports,https://www.crunchbase.com/organization/g2-esports,Series A,"Berlin, Berlin, Germany, Europe",17300000,USD,17300000,2019-02-26,Early Stage Venture,,,,Yes,G2 Esports is a world premier esports club representing some of the absolute best players from around the globe.,"Digital Entertainment, eSports, Sports, Video Games",,http://www.g2esports.com,$100M to $500M,27300000,USD,27300000,,3,"Al Tylis, Dan Gilbert, Everblue Management, Parkwood, Seal Rock Partners","Al Tylis, Brian Distelburger, Dan Gilbert, Everblue Management, Parkwood, Seal Rock Partners, YuChiang Cheng",7,,"527,587"
Seed Round - Belyntic,https://www.crunchbase.com/funding_round/belyntic-seed--29f8f454,Belyntic,https://www.crunchbase.com/organization/belyntic,Seed,"Berlin, Berlin, Germany, Europe",1300000,EUR,1439611,2019-09-17,Seed,,,,Yes,Novel paradigm-shifting vaccines with emphasis on cellular immunity,"Biotechnology, Health Care, Life Science, Pharmaceutical",,https://belyntic.com/,$1M to $10M,3320000,EUR,3788227,M&A,5,"HTGF | High-Tech Gruenderfonds, Investitionsbank Berlin","HTGF | High-Tech Gruenderfonds, Investitionsbank Berlin, Till Knorr",3,,"544,001"
Series C - Watchmaster,https://www.crunchbase.com/funding_round/watchmaster-series-c--3010886f,Watchmaster,https://www.crunchbase.com/organization/watchmaster,Series C,"Berlin, Berlin, Germany, Europe",3500000,USD,3500000,2019-12-31,Late Stage Venture,,,,Yes,Watchmaster.com is a digital marketplace for buying and selling luxury watches.,"Consumer Goods, E-Commerce, Jewelry, Marketplace",,https://www.watchmaster.com/,$10M to $50M,54635926,USD,54635926,,9,OLMA Luxury Holdings,"Milano Investment Partners SGR, OLMA Luxury Holdings",2,,"274,499"
Series B - Horizn Studios,https://www.crunchbase.com/funding_round/horizn-studios-series-b--f39adc42,Horizn Studios,https://www.crunchbase.com/organization/horizn-studios,Series B,"Berlin, Berlin, Germany, Europe",10000000,EUR,11395505,2019-01-04,Early Stage Venture,,,,Yes,Horizn Studios is a fast-paced digital travel venture.,"Consumer Goods, E-Commerce, Travel",,http://horizn-studios.com,$1M to $10M,29895505,USD,29895505,Early Stage Venture,4,Project A Ventures,"Franz Koch, Milano Investment Partners SGR, Project A Ventures, Vorwerk Ventures",4,,"544,941"
Seed Round - ENWAY,https://www.crunchbase.com/funding_round/enway-seed--df835ee3,ENWAY,https://www.crunchbase.com/organization/enway,Seed,"Berlin, Berlin, Germany, Europe",6000000,EUR,6611913,2019-11-14,Seed,,,,Yes,"Enway builds the software that enables special purpose vehicles for cleaning, sweeping and city services to operate autonomously.","Autonomous Vehicles, Information Services, Information Technology, Robotics",,http://enway.ai/,$1M to $10M,6000000,EUR,6611913,M&A,2,redalpine,"Atlantic Labs, b10 | Venture Capital, Beehive Capital, Berlin Technologie Holding, Karman Ventures (fka Moving Capital), redalpine",6,,"275,357"
Series A - Circ,https://www.crunchbase.com/funding_round/go-flash-series-a--26b9ee0a,Circ,https://www.crunchbase.com/organization/go-flash,Series A,"Berlin, Berlin, Germany, Europe",55000000,EUR,62521314,2019-01-18,Early Stage Venture,,,,Yes,Circ delivers highest-quality rides with custom-made light electric vehicles.,"Electric Vehicle, Last Mile Transportation, Transportation, Travel",,https://www.circ.com,$10M to $50M,55000000,EUR,62521314,M&A,1,Target Global,"Idinvest Partners, Signals Venture Capital, Target Global",3,1,"556,277"
Series A - Comgy,https://www.crunchbase.com/funding_round/comgy-series-a--696c6c72,Comgy,https://www.crunchbase.com/organization/comgy,Series A,"Berlin, Berlin, Germany, Europe",,,,2019-05-23,Early Stage Venture,,,,Yes,"Comgy digitizes the measurement, visualization and billing of heat, water and electricity consumption in real estate.","Consumer, Energy Efficiency, Real Estate, Software",,https://comgy.io/,Less than $1M,25000000,EUR,28986247,Early Stage Venture,3,Apic Investments,Apic Investments,1,,"277,242"
Series E - GetYourGuide,https://www.crunchbase.com/funding_round/getyourguide-series-e--3f781086,GetYourGuide,https://www.crunchbase.com/organization/getyourguide,Series E,"Berlin, Berlin, Germany, Europe",484000000,USD,484000000,2019-05-16,Late Stage Venture,,,,Yes,GetYourGuide is an online tourism platform that connects travelers with local guides for unique experiences worldwide.,"Consumer Reviews, E-Commerce, Hospitality, Recreation, Tourism, Travel",,https://www.getyourguide.com,Less than $1M,1080168934,USD,1080168934,Late Stage Venture,14,SoftBank Vision Fund,"Heartcore Capital, Korelya Capital, Lakestar, SoftBank Vision Fund, Swisscanto Private Equity, Temasek Holdings",6,2,"281,965"
Seed Round - Store-Anything,https://www.crunchbase.com/funding_round/store-anything-seed--530698a8,Store-Anything,https://www.crunchbase.com/organization/store-anything,Seed,"Berlin, Berlin, Germany, Europe",1500000,EUR,1705272,2019-03-01,Seed,,,,Yes,Store-Anything is a logistics company focused on the self-storage growth market.,"Logistics, Self-Storage, Sharing Economy",,http://www.store-anything.com,Less than $1M,1500000,EUR,1705272,Seed,1,Brandenburg Kapital,Brandenburg Kapital,1,,"283,275"
Seed Round - CodeControl,https://www.crunchbase.com/funding_round/codecontrol-io-seed--97be0aa3,CodeControl,https://www.crunchbase.com/organization/codecontrol-io,Seed,"Berlin, Berlin, Germany, Europe",1070000,EUR,1216427,2019-03-01,Seed,,,,Yes,CodeControl is a vetted freelancer marketplace for the best tech talent.,"Developer Platform, Freelance, Marketplace, Project Management, Software Engineering, UX Design, Virtual Workforce",,http://codecontrol.io/en,Less than $1M,1070000,EUR,1216427,Seed,1,,"DCM Investment & Consulting, Udo Schloemer",2,,"283,611"
Non Equity Assistance - clous,https://www.crunchbase.com/funding_round/clous-non-equity-assistance--1b9ccbb6,clous,https://www.crunchbase.com/organization/clous,Non-equity Assistance,"Berlin, Berlin, Germany, Europe",,,,2019-12-12,,,,,No,clous is the platform for the implementation of individual workflows for the automated conversion and analysis of engineering data.,Software,,https://www.clous.io,Less than $1M,825000,EUR,969362,Seed,5,,VentureOut,1,,"284,232"
Grant - 7scientists,https://www.crunchbase.com/funding_round/7scientists-grant--e635f55f,7scientists,https://www.crunchbase.com/organization/7scientists,Grant,"Berlin, Berlin, Germany, Europe",71429,EUR,81868,2019-01-01,,,,,No,7scientists current academic research findings into practical solutions.,"Biotechnology, Education, Information Technology",,https://www.7scientists.com,$1M to $10M,71429,EUR,81868,,1,,EASME,1,,"285,232"
Seed Round - Joonko,https://www.crunchbase.com/funding_round/joonko-io-seed--372daaf8,Joonko,https://www.crunchbase.com/organization/joonko-io,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-09-16,Seed,,,,Yes,Joonko is a financial platform allowing users to compare and choose the best insurance and banking products,"Financial Services, FinTech, Insurance",,https://joonko.de/,$1M to $10M,,,,Seed,1,"finleap, Ping An Global Voyager","finleap, Ping An Global Voyager",2,,"285,620"
Series A - Lengoo,https://www.crunchbase.com/funding_round/lengoo-gmbh-series-a--e566f8af,Lengoo,https://www.crunchbase.com/organization/lengoo-gmbh,Series A,"Berlin, Berlin, Germany, Europe",6000000,EUR,6578103,2019-09-02,Early Stage Venture,,,,Yes,Enterprise platform for expert AI systems,"Artificial Intelligence (AI), Machine Learning, Natural Language Processing, Software",,https://www.lengoo.com,$1M to $10M,36578103,USD,36578103,Early Stage Venture,3,redalpine,"Creathor Ventures, Feliks Eyser, Kai Hansen, Matthias Hilpert, Piton Capital, redalpine",6,,"287,652"
Series A - LexFox,https://www.crunchbase.com/funding_round/mietright-wenigermiete-de-series-a--e90d1734,LexFox,https://www.crunchbase.com/organization/mietright-wenigermiete-de,Series A,"Berlin, Berlin, Germany, Europe",,,,2019-09-03,Early Stage Venture,,,,Yes,LexFox are building a modular ML-based Justice-as-a-Service (JaaS) platform infrastructure to enforce consumer rights at no cost risk.,"Artificial Intelligence (AI), Information Technology, Internet",,http://www.lexfox.com,$1M to $10M,,,,Early Stage Venture,1,"Earlybird Venture Capital, Target Global","Earlybird Venture Capital, Target Global",2,1,"287,669"
Pre Seed Round - RemoteMore,https://www.crunchbase.com/funding_round/remotemore-pre-seed--1603ba88,RemoteMore,https://www.crunchbase.com/organization/remotemore,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-01-01,Seed,950000,EUR,1088843,Yes,RemoteMore connects companies with full-time remote developers.,"Recruiting, Software",,https://remotemore.com/,$1M to $10M,,,,M&A,2,APX,APX,1,,"290,359"
Non Equity Assistance - Solaga,https://www.crunchbase.com/funding_round/solaga-non-equity-assistance--0ac96a80,Solaga,https://www.crunchbase.com/organization/solaga,Non-equity Assistance,"Berlin, Berlin, Germany, Europe",,,,2019-10-01,,,,,No,Solaga is a biotechnology company.,Biotechnology,,https://www.solaga.de/,$1M to $10M,,,,,1,,SpinLab - The HHL Accelerator,1,,"615,013"
Pre Seed Round - GlassDollar,https://www.crunchbase.com/funding_round/glassdollar-pre-seed--8f8e3f81,GlassDollar,https://www.crunchbase.com/organization/glassdollar,Pre-Seed,"Berlin, Berlin, Germany, Europe",50000,EUR,55395,2019-08-01,Seed,,,,Yes,GlassDollar is a technology company that makes the corporate startup sourcing process digital and scalable.,"Data Mining, Internet, Search Engine",,http://glassdollar.com,$1M to $10M,4050000,EUR,4173718,Seed,4,APX,APX,1,,"615,682"
Pre Seed Round - INHUBBER,https://www.crunchbase.com/funding_round/inhubber-pre-seed--ff9aa18c,INHUBBER,https://www.crunchbase.com/organization/inhubber,Pre-Seed,"Berlin, Berlin, Germany, Europe",25000,EUR,27921,2019-11-01,Seed,4000000,EUR,4467297,Yes,INHUBBER is the world's safest SaaS contract lifecycle management platform with a native digital signature.,"Artificial Intelligence (AI), B2B, Blockchain, Information Technology, SaaS, Small and Medium Businesses",,https://inhubber.com/,Less than $1M,1845000,EUR,2161195,Seed,7,,,,,"616,248"
Non Equity Assistance - IPlytics,https://www.crunchbase.com/funding_round/iplytics-non-equity-assistance--afdc0e6f,IPlytics,https://www.crunchbase.com/organization/iplytics,Non-equity Assistance,"Berlin, Berlin, Germany, Europe",,,,2019-12-12,,,,,No,IPlytics develops the intellectual property (IP) intelligence solution IPlytics Platform,"Analytics, Artificial Intelligence (AI), Big Data, Information Technology, Intellectual Property, Machine Learning, SaaS, Software, Text Analytics",,http://www.iplytics.com,$1M to $10M,,,,M&A,8,,VentureOut,1,,"634,207"
Grant - omni:us,https://www.crunchbase.com/funding_round/omnius-grant--c37b6fc5,omni:us,https://www.crunchbase.com/organization/omnius,Grant,"Berlin, Berlin, Germany, Europe",2213420,EUR,2536912,2019-01-01,,,,,No,omni:us is the leading provider of intelligent insurance claim automation.,"Artificial Intelligence (AI), Computer Vision, Information Technology, Insurance, InsurTech, Software, Software Engineering",,http://omnius.com/,Less than $1M,58364315,USD,58364315,Early Stage Venture,8,,EASME,1,,"634,305"
Seed Round - Maniko Nails,https://www.crunchbase.com/funding_round/maniko-nails-seed--6c224c7f,Maniko Nails,https://www.crunchbase.com/organization/maniko-nails,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-12-20,Seed,,,,Yes,Maniko sells nail polish strips.,E-Commerce,,https://www.maniko-nails.com/,Less than $1M,,,,Seed,2,,Matthias Wilrich,1,,"646,191"
Seed Round - urban ENERGY GmbH,https://www.crunchbase.com/funding_round/urban-energy-gmbh-seed--04156bc3,urban ENERGY GmbH,https://www.crunchbase.com/organization/urban-energy-gmbh,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-03-28,Seed,,,,Yes,"Urban ENERGY specializes in eMobility in urban areas, taking energy management with IoT and data analytics to a new level.","Analytics, Artificial Intelligence (AI), Internet of Things, Software, Transportation",,https://urbanenergy.de/de/,Less than $1M,,,,Seed,1,Phoenix Contact Innovation Ventures,Phoenix Contact Innovation Ventures,1,1,"313,694"
Grant - ubitricity,https://www.crunchbase.com/funding_round/ubitricity-grant--e8d3964d,ubitricity,https://www.crunchbase.com/organization/ubitricity,Grant,"Berlin, Berlin, Germany, Europe",,,,2019-03-25,,,,,No,Ubitricity focuses on developing charging infrastructure for electric vehicles.,"Charging Infrastructure, Clean Energy, Electric Vehicle, Environmental Engineering, Renewable Energy",,https://ubitricity.com/en/,$10M to $50M,21800000,EUR,24854714,M&A,4,BloombergNEF,BloombergNEF,1,1,"653,007"
Angel Round - Bone Brox GmbH,https://www.crunchbase.com/funding_round/bone-brox-gmbh-angel--9ce34308,Bone Brox GmbH,https://www.crunchbase.com/organization/bone-brox-gmbh,Angel,"Berlin, Berlin, Germany, Europe",300000,EUR,335296,2019-08-13,Seed,,,,Yes,Bone Brox is a nutritious foods manufacturer.,"Food and Beverage, Food Processing, Health Care",,https://bonebrox.com/,Less than $1M,300000,EUR,335296,Seed,1,,,,,"659,964"
Pre Seed Round - MATCHBASE,https://www.crunchbase.com/funding_round/matchbase-pre-seed--8197e782,MATCHBASE,https://www.crunchbase.com/organization/matchbase,Pre-Seed,"Berlin, Berlin, Germany, Europe",350000,EUR,385335,2019-08-30,Seed,,,,Yes,Your on-demand teamsports club,"Mobile Apps, Soccer, Sports",,http://www.matchbase.com,Less than $1M,872000,EUR,1012483,Seed,3,,HTGF | High-Tech Gruenderfonds,1,,"341,457"
Seed Round - Matter Labs,https://www.crunchbase.com/funding_round/matter-labs-seed--db5b939e,Matter Labs,https://www.crunchbase.com/organization/matter-labs,Seed,"Berlin, Berlin, Germany, Europe",2000000,USD,2000000,2019-09-23,Seed,,,,Yes,Matter Labs is scaling Ethereum with zero-knowledge proofs to accelerate public blockchain adoption.,"Blockchain, Ethereum, Internet, Software",,https://matter-labs.io,,308000000,USD,308000000,,5,Placeholder,"1kx, Dekrypt Capital, Dragonfly, Hashed, Placeholder",5,,"624,605"
Pre Seed Round - Honest & Rare,https://www.crunchbase.com/funding_round/craft-exchange-pre-seed--496a5761,Honest & Rare,https://www.crunchbase.com/organization/craft-exchange,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-06-05,Seed,,,,Yes,The online marketplace for rare high quality drinks,"E-Commerce, Marketplace, Wine And Spirits",,https://www.honest-rare.de/,Less than $1M,325000,EUR,344768,Seed,3,,Loyal VC,1,,"661,968"
Seed Round - Mika,https://www.crunchbase.com/funding_round/mika-9650-seed--b86ab213,Mika,https://www.crunchbase.com/organization/mika-9650,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-08-06,Seed,,,,Yes,Mika is a digital platform empowering people affected by cancer.,"Health Care, mHealth, Therapeutics",,https://www.mikahealth.com/,$1M to $10M,10000000,EUR,10563321,Early Stage Venture,7,Ananda Impact Ventures,"Ananda Impact Ventures, VC Fonds Technologie Berlin",2,,"353,925"
Grant - Nuri,https://www.crunchbase.com/funding_round/nuribanking-grant--6b83b991,Nuri,https://www.crunchbase.com/organization/nuribanking,Grant,"Berlin, Berlin, Germany, Europe",71429,EUR,81868,2019-01-01,,,,,No,Nuri empowers people to manage and grow their wealth through innovative technologies.,"Banking, Bitcoin, Blockchain, Cryptocurrency, Financial Services, FinTech",,https://nuri.com/,$10M to $50M,42296429,EUR,49174004,,10,EASME,EASME,1,,"357,280"
Venture Round - Urban Sports Club,https://www.crunchbase.com/funding_round/urban-sports-series-unknown--dc961e68,Urban Sports Club,https://www.crunchbase.com/organization/urban-sports,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2019-08-08,,,,,Yes,Urban Sports offers a monthly flat rate for all kinds of sports activities in the city.,"Fitness, Lifestyle, Sports, Wellness",,https://urbansportsclub.com/,$1M to $10M,175000000,EUR,199639992,,6,,Inkef,1,,"663,856"
Seed Round - Datarade,https://www.crunchbase.com/funding_round/datarade-seed--b64ff5f2,Datarade,https://www.crunchbase.com/organization/datarade,Seed,"Berlin, Berlin, Germany, Europe",1000000,EUR,1100516,2019-11-27,Seed,,,,Yes,Data commerce made easy.,"Analytics, B2B, Big Data, E-Commerce, Information Technology, SaaS, Software",,https://datarade.ai,Less than $1M,1434205,USD,1434205,Seed,4,HTGF | High-Tech Gruenderfonds,HTGF | High-Tech Gruenderfonds,1,1,"358,851"
Venture Round - Raisin,https://www.crunchbase.com/funding_round/raisin-weltsparen-series-unknown--df633f2b,Raisin,https://www.crunchbase.com/organization/raisin-weltsparen,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",28000000,USD,28000000,2019-07-16,,,,,Yes,Raisin is a savings and investment marketplace that connects retail customers with banks looking to expand deposit reach.,"Banking, Finance, Financial Services, FinTech, Marketplace",,https://www.raisin.com,$1M to $10M,304924869,USD,304924869,Late Stage Venture,9,Goldman Sachs,"Goldman Sachs, Index Ventures, PayPal Ventures, Ribbit Capital, Thrive Capital",5,4,"360,300"
Non Equity Assistance - PTScientists,https://www.crunchbase.com/funding_round/ptscientists-non-equity-assistance--fb880d81,PTScientists,https://www.crunchbase.com/organization/ptscientists,Non-equity Assistance,"Berlin, Berlin, Germany, Europe",,,,2019-06-12,,,,,No,In-space infrastructure provider,"Aerospace, Infrastructure, Mechanical Engineering, Software Engineering, Space Travel",,https://www.ptscientists.com,,,,,,1,,Creative Destruction Lab (CDL),1,,"361,699"
Angel Round - RecTag,https://www.crunchbase.com/funding_round/rectag-angel--fcd3f949,RecTag,https://www.crunchbase.com/organization/rectag,Angel,"Berlin, Berlin, Germany, Europe",50000,EUR,56232,2019-06-03,Seed,,,,Yes,RecTag is a podcast discovery platform that discovers new and trending podcasts episodes and personalizes podcast experience for free.,"Artificial Intelligence (AI), Audio, Machine Learning, Natural Language Processing, Podcast, SaaS, Software, Speech Recognition",,https://www.rectag.eu,Less than $1M,100000,EUR,111184,Seed,2,,,,,"364,240"
Seed Round - Nuventura,https://www.crunchbase.com/funding_round/nuventura-seed--0fc82355,Nuventura,https://www.crunchbase.com/organization/nuventura,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-06-04,Seed,,,,Yes,"Nuventura developed GIS switchgear that replaces SF6 with air, while at the same time, building on all the advantages of SF6 switchgear.",Renewable Energy,,http://www.nuventura.com,$1M to $10M,30051617,EUR,32604790,Early Stage Venture,8,,"Agile Accelerator, Apex energy solutions, IBB Ventures",3,,"365,565"
Pre Seed Round - Anytype,https://www.crunchbase.com/funding_round/anytype-pre-seed--7b4f59ea,Anytype,https://www.crunchbase.com/organization/anytype,Pre-Seed,"Berlin, Berlin, Germany, Europe",120000,USD,120000,2019-02-18,Seed,,,,Yes,Anytype is a developer of file storage software for Web3 that is intended to provide a secure location for digital content.,"Blockchain, Operating Systems, Software",,https://anytype.io,$1B to $10B,14684858,USD,14684858,Early Stage Venture,6,Techstars,Techstars,1,1,"627,836"
Series A - Recare,https://www.crunchbase.com/funding_round/recare-solutions-series-a--b3ba3a22,Recare,https://www.crunchbase.com/organization/recare-solutions,Series A,"Berlin, Berlin, Germany, Europe",5000000,EUR,5730751,2019-01-01,Early Stage Venture,,,,Yes,Recare rethinks discharge management. Our digital solutions optimize the clinical pathways between hospitals and care providers.,"Health Care, Hospital",,http://www.recaresolutions.com,$1B to $10B,17200000,EUR,19810049,,6,,,,,"366,307"
Series B - Infarm,https://www.crunchbase.com/funding_round/infarm-series-b--e8c9c82b,Infarm,https://www.crunchbase.com/organization/infarm,Series B,"Berlin, Berlin, Germany, Europe",100000000,USD,100000000,2019-06-11,Early Stage Venture,,,,Yes,Infarm builds and distributes efficient vertical farms throughout cities.,"Agriculture, AgTech, Farming, Machine Learning",,https://infarm.com,$500M to $1B,604522397,USD,604522397,Late Stage Venture,12,Atomico,"Astanor Ventures, Atomico, Balderton Capital, Cherry Ventures, TriplePoint Capital",5,3,"367,793"
Series A - realxdata,https://www.crunchbase.com/funding_round/realxdata-series-a--30dd456a,realxdata,https://www.crunchbase.com/organization/realxdata,Series A,"Berlin, Berlin, Germany, Europe",3500000,EUR,3856460,2019-12-01,Early Stage Venture,,,,Yes,"realxdata aims to offer data driven, analytic solutions for commercial real estate and make it more approachable for our customers.","Analytics, Artificial Intelligence (AI), Big Data, Commercial Real Estate, Machine Learning",,http://www.realxdata.com,Less than $1M,5750000,EUR,6447695,M&A,3,Apic Investments,"Apic Investments, Constructive Venture Fund, Rheingau Founders, Ventech",4,4,"368,161"
Series A - CoachHub,https://www.crunchbase.com/funding_round/coachhub-series-a--97765dc5,CoachHub,https://www.crunchbase.com/organization/coachhub,Series A,"Berlin, Berlin, Germany, Europe",21000000,USD,21000000,2019-12-11,Early Stage Venture,,,,Yes,CoachHub is a digital coaching platform that enables organizations to provide personalized coaching programs for their employees.,"Corporate Training, Human Resources, Personal Development, SaaS, Training",,https://coachhub.com,$100M to $500M,375565230,USD,375565230,Late Stage Venture,6,"HV Capital, RTP Global, Signals Venture Capital","Angel Invest, Carcharodon Capital, HV Capital, Partech, RTP Global, Signals Venture Capital, Speedinvest",7,6,"670,944"
Seed Round - Moss,https://www.crunchbase.com/funding_round/mosscredit-seed--a343445c,Moss,https://www.crunchbase.com/organization/mosscredit,Seed,"Berlin, Berlin, Germany, Europe",4000000,EUR,4393755,2019-10-09,Seed,,,,Yes,The corporate credit card built for your entire spend.,"Accounting, Credit Cards, Financial Services, FinTech",,https://getmoss.com/,$100M to $500M,203579020,USD,203579020,,7,Global Founders Capital,"Cherry Ventures, Global Founders Capital, Philippe Teixeira da Mota",3,,"671,013"
Seed Round - Statice,https://www.crunchbase.com/funding_round/statice-ai-seed--e14431bf,Statice,https://www.crunchbase.com/organization/statice-ai,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-04-16,Seed,,,,Yes,Statice is a data privacy company that facilitates complex and professional data analysis using privacy-preserving technologies.,"Analytics, Cyber Security, Information Services, Information Technology, Privacy, Software",,https://www.statice.ai/,$1M to $10M,,,,M&A,3,Capnamic Ventures,"Capnamic Ventures, Data Pitch, WestTech Ventures",3,,"371,398"
Equity Crowdfunding - Natural Dental Implants,https://www.crunchbase.com/funding_round/natural-dental-implants-equity-crowdfunding--34428568,Natural Dental Implants,https://www.crunchbase.com/organization/natural-dental-implants,Equity Crowdfunding,"Berlin, Berlin, Germany, Europe",418766,USD,418766,2019-06-03,,,,,Yes,A dental technology and services company with a disruptive system for the immediate replacement of non-functional teeth,"Biotechnology, Dental, Health Care, Medical, Medical Device",,http://www.replicatetooth.com/,Less than $1M,1772096,USD,1772096,,4,,Crowdcube,1,,"380,338"
