Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Venture Round - CODE University of Applied Sciences,https://www.crunchbase.com/funding_round/code-university-of-applied-sciences-series-unknown--f6e7be78,CODE University of Applied Sciences,https://www.crunchbase.com/organization/code-university-of-applied-sciences,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",1200000,EUR,1309593,2024-10-14,,,,,Yes,CODE is a private state-recognized University of Applied Sciences in Berlin educating the digital pioneers of tomorrow.,"Education, Universities",,https://code.berlin,,1200000,EUR,1309593,,2,IBB Capital,2,,"Fadelia, IBB Capital","50,478"
Grant - Codecks,https://www.crunchbase.com/funding_round/codecks-grant--3ac37ce3,Codecks,https://www.crunchbase.com/organization/codecks,Grant,"Berlin, Berlin, Germany, Europe",1000000,EUR,1053864,2024-11-28,,,,,No,Project Management Tool for Game Development,"Project Management, SaaS, Software, Task Management",,https://www.codecks.io/,,1000000,EUR,1053864,,1,European Union,1,,European Union,"1,560"
Pre Seed Round - cognee inc,https://www.crunchbase.com/funding_round/cognee-inc-pre-seed--cfafca08,cognee inc,https://www.crunchbase.com/organization/cognee-inc,Pre-Seed,"Berlin, Berlin, Germany, Europe",1500000,EUR,1581870,2024-11-20,Seed,,,,Yes,Semantic memory for AI apps and Agents,"Artificial Intelligence (AI), Generative AI, Open Source, Software",,https://www.cognee.ai,,1500000,EUR,1581870,Seed,1,,4,1,"42CAP, Angel Invest, Bob van Luijt, Combination VC","42,959"
Seed Round - Complori,https://www.crunchbase.com/funding_round/complori-seed--11e4101f,Complori,https://www.crunchbase.com/organization/complori,Seed,"Berlin, Berlin, Germany, Europe",,,,2024-04-10,Seed,,,,Yes,We build the number one platform for parents seeking future-ready out of school activities for their children.,"EdTech, Education, Information Technology",,https://complori.com/,,3500000,EUR,3545291,Seed,2,,1,,FJ Labs,"51,898"
Series A - Cozero,https://www.crunchbase.com/funding_round/cozero-90a8-series-a--347eac20,Cozero,https://www.crunchbase.com/organization/cozero-90a8,Series A,"Berlin, Berlin, Germany, Europe",6500000,EUR,6903708,2024-04-16,Early Stage Venture,,,,Yes,Cozero‘s SaaS empowers companies to decarbonize and boost their business performance.,"Digital Media, Enterprise Software, Logistics, Manufacturing, Printing",Women Founded,https://cozero.io,,6500000,EUR,6903708,Early Stage Venture,1,"EnBW New Ventures, Kvanted Ventures",7,4,"Andre Christ, EnBW New Ventures, Gero Decker, Henrik Larsen, Kvanted Ventures, NewAlpha Asset Management VC, Torben Schreiter","22,653"
Seed Round - Cultimate Foods,https://www.crunchbase.com/funding_round/cultimate-foods-seed--59ccc1f3,Cultimate Foods,https://www.crunchbase.com/organization/cultimate-foods,Seed,"Berlin, Berlin, Germany, Europe",2300000,EUR,2461541,2024-04-23,Seed,,,,Yes,Cultimate Foods is a cellular agriculture company.,"Biotechnology, Food Processing, Product Research",,https://www.cultimatefoods.com,,3180000,EUR,3370604,Seed,6,HTGF | High-Tech Gruenderfonds,5,2,"b.value AG, Big Idea Ventures, HTGF | High-Tech Gruenderfonds, Kale United, Life Science Valley Wachstumsfond","16,427"
Angel Round - CyberTide,https://www.crunchbase.com/funding_round/cybertide-angel--ab5719d1,CyberTide,https://www.crunchbase.com/organization/cybertide,Angel,"Berlin, Berlin, Germany, Europe",220000,EUR,240924,2024-03-07,Seed,,,,Yes,CyberTide is an AI-based Data Leak Prevention Solution,"Artificial Intelligence (AI), Cyber Security, Data Governance, Data Integration, Enterprise Software, Financial Services",,https://cybertide.eu/,,720000,EUR,797774,Seed,2,,2,1,"Antler, Tenity","49,436"
Grant - CyberTide,https://www.crunchbase.com/funding_round/cybertide-grant--aceee37f,CyberTide,https://www.crunchbase.com/organization/cybertide,Grant,"Berlin, Berlin, Germany, Europe",500000,EUR,556850,2024-09-24,,,,,No,CyberTide is an AI-based Data Leak Prevention Solution,"Artificial Intelligence (AI), Cyber Security, Data Governance, Data Integration, Enterprise Software, Financial Services",,https://cybertide.eu/,,720000,EUR,797774,Seed,2,Investitionsbank Berlin,1,,Investitionsbank Berlin,"189,627"
Seed Round - Daato,https://www.crunchbase.com/funding_round/daato-seed--4f43b726,Daato,https://www.crunchbase.com/organization/daato,Seed,"Berlin, Berlin, Germany, Europe",5000000,EUR,5468778,2024-03-20,Seed,,,,Yes,Daato is a holistic ESG management platform for enterprises of all sizes.,"Information Technology, SaaS, Software",,https://www.daato.net,,5000000,EUR,5468778,Seed,2,kopa ventures,3,2,"IBB Ventures, kopa ventures, Neosfer","44,454"
Pre Seed Round - DataPulse Research,https://www.crunchbase.com/funding_round/datapulse-research-pre-seed--f1615cec,DataPulse Research,https://www.crunchbase.com/organization/datapulse-research,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2024-06-23,Seed,,,,Yes,DataPulse Research is an independent research institute that publishes data driven studies and infographics.,"Data Visualization, Digital Media",,https://www.datapulse.de/,,,,,Seed,1,,2,,"Oguzhan Kalkan, Raoul Schreck","15,873"
Grant - Deep Ink Ventures,https://www.crunchbase.com/funding_round/deep-ink-ventures-grant--3a2e7fd3,Deep Ink Ventures,https://www.crunchbase.com/organization/deep-ink-ventures,Grant,"Berlin, Berlin, Germany, Europe",,,,2024-09-17,,,,,No,Deep Ink Ventures operate as a blockchain consultancy and infrastructure builder.,,,https://deep-ink.ventures/,,,,,,1,Web3 Foundation,1,,Web3 Foundation,"22,435"
Seed Round - deeploi,https://www.crunchbase.com/funding_round/deeploi-seed--ebb3d454,deeploi,https://www.crunchbase.com/organization/deeploi,Seed,"Berlin, Berlin, Germany, Europe",6000000,EUR,6528779,2024-01-24,Seed,,,,Yes,"deeploi is building Europe's #1 IT Operating System, solving the daily IT struggle of employees at SMEs.","Information Technology, IT Management, SaaS, Software",,https://deeploi.io/,,9000000,EUR,9712867,Seed,2,Atomico,2,1,"Atomico, Cherry Ventures","57,834"
Seed Round - deepsafety,https://www.crunchbase.com/funding_round/deepsafety-seed--65607ae7,deepsafety,https://www.crunchbase.com/organization/deepsafety,Seed,"Berlin, Berlin, Germany, Europe",,,,2024-06-19,Seed,,,,Yes,"Robotics, Defense, AI Safety","Military, Robotics",,https://deepsafety.ai,Less than $1M,1000000,EUR,1212562,Seed,2,,,,,"70,165"
Convertible Note - DeepSpin,https://www.crunchbase.com/funding_round/deepspin-convertible-note--3a8a8648,DeepSpin,https://www.crunchbase.com/organization/deepspin,Convertible Note,"Berlin, Berlin, Germany, Europe",3000000,USD,3000000,2024-08-01,,,,,No,DeepSpin is a company developing an artificial intelligence-powered MRI imaging machine.,"Artificial Intelligence (AI), Medical, Medical Device",,https://www.deepspin.io/,$1M to $10M,13253988,USD,13253988,Seed,7,,2,1,"HAX, SOSV","20,993"
Grant - DeepSpin,https://www.crunchbase.com/funding_round/deepspin-grant--bb42d16a,DeepSpin,https://www.crunchbase.com/organization/deepspin,Grant,"Berlin, Berlin, Germany, Europe",1200000,EUR,1294380,2024-08-01,,,,,No,DeepSpin is a company developing an artificial intelligence-powered MRI imaging machine.,"Artificial Intelligence (AI), Medical, Medical Device",,https://www.deepspin.io/,$1M to $10M,13253988,USD,13253988,Seed,7,,,,,"204,625"
Post-IPO Equity - Delivery Hero,https://www.crunchbase.com/funding_round/delivery-hero-post-ipo-equity--cfa8887b,Delivery Hero,https://www.crunchbase.com/organization/delivery-hero,Post-IPO Equity,"Berlin, Berlin, Germany, Europe",300000000,USD,300000000,2024-05-14,,,,,Yes,Delivery Hero is a network of online food ordering sites with over 100 restaurant partners worldwide.,"Delivery, Delivery Service, E-Commerce, Food Delivery, Internet, Same Day Delivery",,http://www.deliveryhero.com,$1B to $10B,10182351313,USD,10182351313,M&A,22,Uber,1,,Uber,"71,496"
Seed Round - Deltia,https://www.crunchbase.com/funding_round/deltia-seed--1fd46f1c,Deltia,https://www.crunchbase.com/organization/deltia,Seed,"Berlin, Berlin, Germany, Europe",4500000,EUR,4812525,2024-04-26,Seed,,,,Yes,Unlocking a new level of productivity in manual processes with the power of computer vision and AI-based analytics,"Analytics, Artificial Intelligence (AI), B2B, Computer Vision, Machine Learning, SaaS, Software",,https://www.deltia.ai/,,6100000,EUR,6392883,Seed,2,Cavalry Ventures,11,1,"Better Angle, Cavalry Ventures, Christian Dahlen, Combination Ventures, Edward Grefenstette, Maximilian Viessmann, Merantix Capital, Nicolas Peters, Robin Capital, Walter Kortschak, Willi Tscheschner","15,144"
Pre Seed Round - Dexter,https://www.crunchbase.com/funding_round/dexter-2f0f-pre-seed--3a952bd1,Dexter,https://www.crunchbase.com/organization/dexter-2f0f,Pre-Seed,"Berlin, Berlin, Germany, Europe",500000,USD,500000,2024-12-04,Seed,,,,Yes,Dexter is the AI workflow automation tool that is designed to automate and optimize ambiguous tasks.,"Artificial Intelligence (AI), Machine Learning, Software",,https://www.getdexter.co/,,500000,USD,500000,Seed,1,Y Combinator,1,1,Y Combinator,"7,567"
Pre Seed Round - Diligent,https://www.crunchbase.com/funding_round/diligent-348c-pre-seed--100a9750,Diligent,https://www.crunchbase.com/organization/diligent-348c,Pre-Seed,"Berlin, Berlin, Germany, Europe",500000,USD,500000,2024-02-06,Seed,,,,Yes,Diligent helps fintechs and banks to automate and strengthen risk and compliance operations with Large Language Models,"Artificial Intelligence (AI), Industrial Automation, Information Technology",,https://www.godiligent.ai/,,500000,USD,500000,Seed,1,Y Combinator,1,1,Y Combinator,"42,682"
Series C - Distribusion Technologies,https://www.crunchbase.com/funding_round/distribusion-series-c--cd6d38b3,Distribusion Technologies,https://www.crunchbase.com/organization/distribusion,Series C,"Berlin, Berlin, Germany, Europe",80000000,USD,80000000,2024-09-26,Late Stage Venture,,,,Yes,"Distribusion is a global platform making ground transportation accessible, benefiting society and the environment.","Information Technology, Mobile, Software, Tourism, Transportation, Travel",,http://www.distribusion.com/,$1M to $10M,119497014,USD,119497014,Late Stage Venture,4,TQ Ventures,2,2,"Lightrock, TQ Ventures","7,050"
Series A - Dive,https://www.crunchbase.com/funding_round/dive-solutions-series-a--4fdc0a3a,Dive,https://www.crunchbase.com/organization/dive-solutions,Series A,"Berlin, Berlin, Germany, Europe",10000000,USD,10000000,2024-06-05,Early Stage Venture,,,,Yes,Simulation software to help engineers to focus on just engineering (Enterprise SaaS).,"Manufacturing, SaaS, Software",,https://www.dive-solutions.de/,Less than $1M,10000000,USD,10000000,Early Stage Venture,3,D. E. Shaw & Co.,4,1,"D. E. Shaw & Co., First Momentum Ventures, Segenia Capital, Senovo","23,309"
Grant - Djooky,https://www.crunchbase.com/funding_round/djooky-grant--524bc2de,Djooky,https://www.crunchbase.com/organization/djooky,Grant,"Berlin, Berlin, Germany, Europe",50000,USD,50000,2024-08-08,,,,,No,Djooky is an online global song contest where artists and songwriters can showcase their music to be hosted on the Djooky application.,"Broadcasting, Contests, Media and Entertainment, Music, Music Streaming",,https://www.djookyawards.com/,Less than $1M,50000,USD,50000,,2,Seeds of Bravery,1,,Seeds of Bravery,"21,144"
Seed Round - Doctorflix,https://www.crunchbase.com/funding_round/doctorflix-seed--4b68ccc8,Doctorflix,https://www.crunchbase.com/organization/doctorflix,Seed,"Berlin, Berlin, Germany, Europe",2100000,EUR,2217653,2024-11-28,Seed,,,,Yes,Re-thinking knowledge exchange & networking for doctors globally.,"Continuing Education, Education, Health Care, Information Technology, Medical",,https://doctorflix.de,,4725000,EUR,5099693,Seed,3,Haufe Group Ventures,5,1,"Brandenburg Kapital, Haufe Group Ventures, HTGF | High-Tech Gruenderfonds, JALE Beteiligungs GmbH, Super Angels","2,203"
Venture Round - Dryad Networks,https://www.crunchbase.com/funding_round/dryad-3351-series-unknown--d269d6ae,Dryad Networks,https://www.crunchbase.com/organization/dryad-3351,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",2500000,EUR,2703986,2024-10-22,,,,,Yes,Dryad Networks offers early wildfire detection systems to prevent forest fires by continuously monitoring environmental conditions.,"Analytics, GreenTech, Information Technology, Internet of Things, Telecommunications",,http://www.dryad.net,$1M to $10M,25800000,EUR,27424629,,8,First Imagine! Ventures,1,1,First Imagine! Ventures,"12,241"
Grant - Dryad Networks,https://www.crunchbase.com/funding_round/dryad-3351-grant--50ae3877,Dryad Networks,https://www.crunchbase.com/organization/dryad-3351,Grant,"Berlin, Berlin, Germany, Europe",3800000,EUR,4110059,2024-10-22,,,,,No,Dryad Networks offers early wildfire detection systems to prevent forest fires by continuously monitoring environmental conditions.,"Analytics, GreenTech, Information Technology, Internet of Things, Telecommunications",,http://www.dryad.net,$1M to $10M,25800000,EUR,27424629,,8,Investitionsbank des Landes Brandenburg,1,,Investitionsbank des Landes Brandenburg,"20,776"
Convertible Note - Dryad Networks,https://www.crunchbase.com/funding_round/dryad-3351-convertible-note--93251e2f,Dryad Networks,https://www.crunchbase.com/organization/dryad-3351,Convertible Note,"Berlin, Berlin, Germany, Europe",5600000,EUR,6125032,2024-03-20,,,,,No,Dryad Networks offers early wildfire detection systems to prevent forest fires by continuously monitoring environmental conditions.,"Analytics, GreenTech, Information Technology, Internet of Things, Telecommunications",,http://www.dryad.net,$1M to $10M,25800000,EUR,27424629,,8,,5,1,"Brandenburg Kapital, eCAPITAL ENTREPRENEURIAL PARTNERS, STIHL Ventures, TELUS Pollinator Fund for Good, TenNine VC","26,250"
Seed Round - DUDE CHEM,https://www.crunchbase.com/funding_round/dude-chem-seed--dc4e1509,DUDE CHEM,https://www.crunchbase.com/organization/dude-chem,Seed,"Berlin, Berlin, Germany, Europe",6500000,EUR,7004046,2024-02-07,Seed,,,,Yes,DUDE CHEM is a leading company in green chemical manufacturing based in Berlin.,"Chemical, Manufacturing, Pharmaceutical",,https://www.dudechem.com/,,9200000,EUR,10087582,Seed,2,"b2venture, Vorwerk Ventures",6,5,"Auxxo, b2venture, Borski Fund, Frontline Ventures, PUSH VC, Vorwerk Ventures","20,013"
Venture Round - Dunia Innovation,https://www.crunchbase.com/funding_round/dunia-innovation-series-unknown--5e56dbfb,Dunia Innovation,https://www.crunchbase.com/organization/dunia-innovation,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",11500000,USD,11500000,2024-10-23,,,,,Yes,Dunia Innovations is a Breakthrough materials for tomorrow's net zero planet.,Nanotechnology,,https://dunia.ai,,11500000,USD,11500000,,3,"Elaia, redalpine",14,2,"Alexander Weber, Anglo American, Carlos Haertel, Chris Gibson, Deep Science Ventures, Elaia, European Innovation Council and SMEs Executive Agency, Kindred Capital, Lee Cronin, Pace Ventures, redalpine, Sebastian Ruder, Sequoia Capital, Udo Jung","5,572"
Grant - Dunia Innovation,https://www.crunchbase.com/funding_round/dunia-innovation-grant--98398a66,Dunia Innovation,https://www.crunchbase.com/organization/dunia-innovation,Grant,"Berlin, Berlin, Germany, Europe",,,,2024-07-15,,,,,No,Dunia Innovations is a Breakthrough materials for tomorrow's net zero planet.,Nanotechnology,,https://dunia.ai,,11500000,USD,11500000,,3,EIC Accelerator,1,,EIC Accelerator,"68,551"
Seed Round - Dunia Innovation,https://www.crunchbase.com/funding_round/dunia-innovation-seed--d0f571f9,Dunia Innovation,https://www.crunchbase.com/organization/dunia-innovation,Seed,"Berlin, Berlin, Germany, Europe",,,,2024-07-15,Seed,,,,Yes,Dunia Innovations is a Breakthrough materials for tomorrow's net zero planet.,Nanotechnology,,https://dunia.ai,,11500000,USD,11500000,,3,EIC Accelerator,1,,EIC Accelerator,"68,500"
Seed Round - eco.mio,https://www.crunchbase.com/funding_round/ecomio-seed--ea63c630,eco.mio,https://www.crunchbase.com/organization/ecomio,Seed,"Berlin, Berlin, Germany, Europe",,,,2024-06-18,Seed,,,,Yes,Eco.mio empowers companies to achieve their climate goals while simultaneously realizing significant cost savings on business travel.,"SaaS, Software, Sustainability","Women Founded, Women Led",https://ecomio.com/,,785000,EUR,846408,Seed,4,"Hansmen Group, IBB Ventures, identity.vc",11,3,"Alfred Luger, Hansmen Group, IBB Ventures, identity.vc, Lea-Sophie Cramer, N&V Capital, Nicole Büttner, Partners in Clime, Patrick Diemer, Robert Jacobi, Volker Rofalski","7,442"
Venture Round - Ecoligo,https://www.crunchbase.com/funding_round/ecoligo-series-unknown--1e89a024,Ecoligo,https://www.crunchbase.com/organization/ecoligo,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",11000000,EUR,11922245,2024-02-28,,,,,Yes,"Ecoligo is an impact investment provider, implementing solar energy solutions that generate economic and environmental returns.","Clean Energy, Impact Investing, Renewable Energy, Solar",,https://www.ecoligo.com,$10M to $50M,32866134,USD,32866134,,7,,3,3,"EIT InnoEnergy, GAIA Impact Fund, Triple Jump","53,447"
Seed Round - ecoLocked,https://www.crunchbase.com/funding_round/ecolocked-seed--8b6a8fbe,ecoLocked,https://www.crunchbase.com/organization/ecolocked,Seed,"Berlin, Berlin, Germany, Europe",3900000,EUR,4243863,2024-06-04,Seed,,,,Yes,ecoLocked is turning buildings into carbon sinks by developing CO2-negative building materials.,"Advanced Materials, Building Material, Carbon Capture, CleanTech, Green Building",,https://ecolocked.com,,5950000,EUR,6285401,Seed,5,"Climentum Capital, Matterwave Ventures",6,2,"Climentum Capital, Counteract, Matterwave Ventures, Sabancı Ventures, SFO, Voyagers","9,826"
Grant - ecoLocked,https://www.crunchbase.com/funding_round/ecolocked-grant--03f8cc76,ecoLocked,https://www.crunchbase.com/organization/ecolocked,Grant,"Berlin, Berlin, Germany, Europe",,,,2024-07-23,,,,,No,ecoLocked is turning buildings into carbon sinks by developing CO2-negative building materials.,"Advanced Materials, Building Material, Carbon Capture, CleanTech, Green Building",,https://ecolocked.com,,5950000,EUR,6285401,Seed,5,remove's Accelerator Program,1,,remove's Accelerator Program,"180,652"
Seed Round - EcoPals GmbH,https://www.crunchbase.com/funding_round/ecopals-gmbh-seed--dcc83c43,EcoPals GmbH,https://www.crunchbase.com/organization/ecopals-gmbh,Seed,"Berlin, Berlin, Germany, Europe",4000000,EUR,4369679,2024-08-07,Seed,,,,Yes,Ecopals develop sustainable solutions for road construction.,Construction,,https://ecopals.de,Less than $1M,4000000,EUR,4369679,Seed,2,,3,,"Après-demain, Companisto, MHIGRUPPE","15,042"
Series C - ELEMENT Insurance,https://www.crunchbase.com/funding_round/element-insurance-ag-series-c--40ad4c0f,ELEMENT Insurance,https://www.crunchbase.com/organization/element-insurance-ag,Series C,"Berlin, Berlin, Germany, Europe",50000000,EUR,54162496,2024-03-26,Late Stage Venture,,,,Yes,ELEMENT Insurance is a technology company that offers white-label product solutions for digital insurance.,"B2B, Financial Services, Insurance, InsurTech",,https://www.element.in,$500M to $1B,137400000,EUR,152126699,Late Stage Venture,7,,2,,"Alma Mundi Ventures, Versorgungswerk Zahnärztekammer Berlin","53,099"
Seed Round - Elucid Social,https://www.crunchbase.com/funding_round/elucid-social-seed--f10505db,Elucid Social,https://www.crunchbase.com/organization/elucid-social,Seed,"Berlin, Berlin, Germany, Europe",,,,2024-01-26,Seed,,,,Yes,Elucid Social integrates businesses with the social good movement through a data-driven strategy that yields measurable results.,"Health Care, Information Technology, Online Portals, Risk Management, Supply Chain Management",,https://www.elucid.social,,,,,Seed,3,UBS Optimus Foundation,9,2,"ApexMed Ventures, Atreyu, Aude Ventures, elea Foundation for Ethics in Globalization, FINCA International, IBB Ventures, Katapult, Satrana Ventures, UBS Optimus Foundation","45,734"
Seed Round - Embea,https://www.crunchbase.com/funding_round/embea-seed--ab896220,Embea,https://www.crunchbase.com/organization/embea,Seed,"Berlin, Berlin, Germany, Europe",4000000,EUR,4323960,2024-02-20,Seed,,,,Yes,Embea is an Embedded Insurance company for Life & Health,"Financial Services, Insurance, InsurTech, Software",,https://embea.com/,$1M to $10M,4000000,EUR,4323960,Seed,1,Atlantic Labs,6,,"astorya.vc, Atlantic Labs, Daniel Khachab, Jamie Hale, LA ROCA Capital, Michael Cassau","51,874"
Pre Seed Round - ENAPI,https://www.crunchbase.com/funding_round/enapi-pre-seed--50e9a96b,ENAPI,https://www.crunchbase.com/organization/enapi,Pre-Seed,"Berlin, Berlin, Germany, Europe",2500000,EUR,2715426,2024-03-19,Seed,,,,Yes,ENAPI enables affordable and seamless connectivity in the EV charging industry.,"Charging Infrastructure, Customer Service, Electric Vehicle",,https://www.enapi.com/,,2500000,EUR,2715426,Seed,1,Project A Ventures,3,2,"Hello World, Project A Ventures, Seedcamp","41,855"
Seed Round - enuncia.AI,https://www.crunchbase.com/funding_round/enuncia-ai-seed--5e5fe733,enuncia.AI,https://www.crunchbase.com/organization/enuncia-ai,Seed,"Berlin, Berlin, Germany, Europe",,,,2024-03-23,Seed,,,,Yes,Enuncia.AI develops a mobile application for speech impediment diagnostics and treatment.,Software,,https://enuncia.AI,,50000,EUR,52931,Seed,2,,,,,"76,158"
Grant - Esencia Foods,https://www.crunchbase.com/funding_round/esencia-foods-grant--16688328,Esencia Foods,https://www.crunchbase.com/organization/esencia-foods,Grant,"Berlin, Berlin, Germany, Europe",50000,EUR,53976,2024-10-24,,,,,No,Esencia Foods is a food processing firm that offers seafood alternatives.,"Alternative Protein, Food and Beverage, Food Processing, Organic Food, Product Research, Seafood",,https://esenciafoods.co/,Less than $1M,553976,USD,553976,Seed,2,EIT Food,1,,EIT Food,"7,359"
Series A - Even Realities,https://www.crunchbase.com/funding_round/even-realities-series-a--f30fcac5,Even Realities,https://www.crunchbase.com/organization/even-realities,Series A,"Berlin, Berlin, Germany, Europe",9000000,USD,9000000,2024-07-20,Early Stage Venture,,,,Yes,"Smart Eyewear, Smart Glasses, Digital Glasses","E-Commerce, Health Care, Information Technology",,https://www.evenrealities.com/,,9000000,USD,9000000,Early Stage Venture,1,,,,,"67,975"
Series D - Everphone,https://www.crunchbase.com/funding_round/everphone-series-d--f30f2f95,Everphone,https://www.crunchbase.com/organization/everphone,Series D,"Berlin, Berlin, Germany, Europe",21000000,EUR,22859656,2024-01-17,Late Stage Venture,,,,Yes,"Everphone is a mobile device service center that offers configuration, distribution, and management solutions.","B2B, Electronics, Information Technology, Mobile Devices, Rental",,https://www.everphone.com,$50M to $100M,579893095,USD,579893095,Late Stage Venture,10,"Cadence Growth Capital, Imocobel",7,4,"AlleyCorp, Cadence Growth Capital, De Clercq and Partners, Imocobel, Jan Dzulko, Kevin Ryan, Signals Venture Capital","61,380"
Seed Round - everyone energy,https://www.crunchbase.com/funding_round/everyone-energy-seed--fb268108,everyone energy,https://www.crunchbase.com/organization/everyone-energy,Seed,"Berlin, Berlin, Germany, Europe",,,,2024-05-07,Seed,,,,Yes,everyone energy is an automated energy advisory platform that aims to improve the user experience during the energy transition.,"Energy, Renewable Energy, SaaS, Solar",,https://everyone-energy.de,,,,,Seed,1,"HTGF | High-Tech Gruenderfonds, neoteq ventures",2,1,"HTGF | High-Tech Gruenderfonds, neoteq ventures","40,353"
Seed Round - Exakt Health,https://www.crunchbase.com/funding_round/exakt-health-seed--6def477e,Exakt Health,https://www.crunchbase.com/organization/exakt-health,Seed,"Berlin, Berlin, Germany, Europe",2200000,EUR,2456147,2024-09-23,Seed,,,,Yes,Exakt Health is a physio app for sports injuries that creates an individualized rehabilitation plan.,"Apps, Health Care, Medical, Sports",,https://exakthealth.com/,$10M to $50M,4542515,USD,4542515,Seed,4,,6,,"Auxxo, BackBone Ventures, Barmenia Next Strategies, Cornelia Oelling, ESB Invest Vorpommern, Maximilian Tayenthal","9,330"
Seed Round - Explory,https://www.crunchbase.com/funding_round/explory-8430-seed--0f256cb0,Explory,https://www.crunchbase.com/organization/explory-8430,Seed,"Berlin, Berlin, Germany, Europe",,,,2024-10-01,Seed,,,,Yes,"Mobile App offering interactive, gamified city exploration experiences for tourists and locals.","Mobile Advertising, Mobile Apps, Tour Operator, Tourism, Travel",,https://explory.world,,150000,EUR,163117,Seed,2,,1,,Google for Startups,"188,299"
Series A - Fahrengold,https://www.crunchbase.com/funding_round/fahrengold-series-a--f11cbf81,Fahrengold,https://www.crunchbase.com/organization/fahrengold,Series A,"Berlin, Berlin, Germany, Europe",,,,2024-10-25,Early Stage Venture,,,,Yes,Storage and Presentation Solutions for Supercars,"Architecture, Automotive",,https://www.fahrengold.com,,,,,Early Stage Venture,1,Skybrain GmbH,3,1,"Grobi Asset Management, IBB Capital, Skybrain GmbH","3,046"
Pre Seed Round - Faircado,https://www.crunchbase.com/funding_round/faircado-pre-seed--8e096f92,Faircado,https://www.crunchbase.com/organization/faircado,Pre-Seed,"Berlin, Berlin, Germany, Europe",2250000,EUR,2441541,2024-05-28,Seed,,,,Yes,"Faircado is making sustainable consumption easy, attractive and affordable through its AI-powered second-hand shopping assistant","Browser Extensions, E-Commerce, GreenTech, Marketplace, Sustainability",,https://faircado.com/,$1M to $10M,3000000,EUR,3222903,Seed,2,World Fund,7,1,"Accel, General Catalyst, Impact Shakers, Lightspeed Venture Partners, New Enterprise Associates, Northzone, World Fund","14,956"
Seed Round - family.cards,https://www.crunchbase.com/funding_round/family-cards-seed--e252d6cd,family.cards,https://www.crunchbase.com/organization/family-cards,Seed,"Berlin, Berlin, Germany, Europe",1200000,EUR,1335979,2024-09-25,Seed,,,,Yes,family.cards is a barrier-free access to digital solutions for seniors that gives them access to all the tools to manage their situation.,"Digital Media, Information Technology",,https://www.family.cards/en,,1300000,EUR,1435657,Seed,2,Brandenburg Kapital,4,3,"Antler, Brandenburg Kapital, OHA Osnabrück Healthcare Accelerator, The Birdhouse","10,156"
Series A - Feather,https://www.crunchbase.com/funding_round/popsure-series-a--59befd23,Feather,https://www.crunchbase.com/organization/popsure,Series A,"Berlin, Berlin, Germany, Europe",6000000,EUR,6411483,2024-06-28,Early Stage Venture,,,,Yes,Feather is an insurance advisory and management platform for clients to get the right insurance policies.,"Finance, Financial Services, Insurance, InsurTech",,https://feather-insurance.com,$1M to $10M,9900000,EUR,10699558,Early Stage Venture,4,Keen Venture Partners,7,2,"Entrepreneur First, Gino Cordt, Keen Venture Partners, Matt Robinson, Plural Platform, Tom Blomfield, Tony Jamous","9,769"
Venture Round - Femna Health,https://www.crunchbase.com/funding_round/femna-health-series-unknown--07027db2,Femna Health,https://www.crunchbase.com/organization/femna-health,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2024-08-29,,,,,Yes,Femna Health is a therapy and learning platform for holistic women's health.,"Health Care, Wellness, Women's",,https://femna.de/,$1M to $10M,,,,,2,"Atreyu, Berlin Angel Fund, Cimexia, IBB Capital",4,,"Atreyu, Berlin Angel Fund, Cimexia, IBB Capital","26,385"
Seed Round - Feniska,https://www.crunchbase.com/funding_round/feniska-seed--48931484,Feniska,https://www.crunchbase.com/organization/feniska,Seed,"Berlin, Berlin, Germany, Europe",,,,2024-03-17,Seed,,,,Yes,Feniska is a software company that provides smart devices with an integrated app to monitor pet health.,"Information Technology, Pet, Software",,https://www.feniska.com/,,,,,Seed,2,Earlybird Venture Capital,1,,Earlybird Venture Capital,"179,518"
Venture Round - Fertilly,https://www.crunchbase.com/funding_round/fertilly-series-unknown--0b178fa9,Fertilly,https://www.crunchbase.com/organization/fertilly,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2024-09-20,,,,,Yes,Fertilly is a digital health platform.,"Fertility, Health Care, Health Diagnostics",,https://fertilly.com/,,,,,,2,,1,,Leblon Capital,"47,848"
