Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Venture Round - Foodspring,https://www.crunchbase.com/funding_round/foodspring-series-unknown--afb0d3e8,Foodspring,https://www.crunchbase.com/organization/foodspring,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",6000000,EUR,6598199,2017-05-05,,,,,Yes,Foodspring is a premium fitness food & sports nutrition company.,"Fitness, Food and Beverage, Health Care, Lifestyle, Marketing, Wellness",,https://www.foodspring.de/,$10M to $50M,28000000,EUR,33760772,M&A,2,b2venture,"b2venture, Deutsche Handelsbank, ECONA AG, Ringier Digital Ventures",4,,"278,842"
Seed Round - Haferkater,https://www.crunchbase.com/funding_round/haferkater-seed--11bc688b,Haferkater,https://www.crunchbase.com/organization/haferkater,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-08-08,Seed,,,,Yes,Haferkater operates a cafe and coffee shop specializing in salads and coffee in the city of Berlin.,"Coffee, Food and Beverage, Restaurants",,http://haferkater.de,$1M to $10M,25000,USD,25000,,3,,,,,"280,537"
Seed Round - Upvest,https://www.crunchbase.com/funding_round/upvest-co-seed--a5a0d9b4,Upvest,https://www.crunchbase.com/organization/upvest-co,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-08-01,Seed,,,,Yes,Upvest helps businesses build seamless investment experiences their customers love.,"Banking, Financial Services, FinTech, Information Technology, Software",,https://upvest.co,$50M to $100M,199147383,USD,199147383,Late Stage Venture,8,HV Capital,"10x Group, HV Capital, Speedinvest",3,2,"281,209"
Seed Round - Spomoco,https://www.crunchbase.com/funding_round/spomoco-számítástechnikai-és-szolgáltató-kft-seed--72d1555d,Spomoco,https://www.crunchbase.com/organization/spomoco-számítástechnikai-és-szolgáltató-kft,Seed,"Berlin, Berlin, Germany, Europe",56600,USD,56600,2017-09-01,Seed,,,,Yes,Spomoco is a booking and management app for recreational sport instructors.,"Apps, Software",,http://spomoco.com,,535142,USD,535142,Seed,3,,Startup Campus,1,,"282,187"
Seed Round - Packator,https://www.crunchbase.com/funding_round/packator-2-seed--5b437e78,Packator,https://www.crunchbase.com/organization/packator-2,Seed,"Berlin, Berlin, Germany, Europe",2000000,EUR,2229801,2017-06-15,Seed,,,,Yes,Packator is courier services marketplace.,"Courier Service, Delivery, Delivery Service, Logistics, Marketplace",,https://www.packator.de,$1M to $10M,2000000,EUR,2229801,Seed,1,,,,,"283,323"
Seed Round - Qunomedical,https://www.crunchbase.com/funding_round/junomedical-seed--c07d0803,Qunomedical,https://www.crunchbase.com/organization/junomedical,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-12-01,Seed,,,,Yes,Qunomedical is a healthcare company that connects patients with doctors in abroad.,"Health Care, Health Diagnostics, Medical",,https://www.qunomedical.com,$10M to $50M,12310979,USD,12310979,Early Stage Venture,6,,Sky Ventures Group,1,,"283,801"
Venture Round - RYSTA,https://www.crunchbase.com/funding_round/rysta-gmbh-series-unknown--ac3d1a25,RYSTA,https://www.crunchbase.com/organization/rysta-gmbh,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2017-02-22,,,,,Yes,RYSTA facilitates sustainable protection of Real Estate assets through a IoT monitoring solution to reduce costs and increase efficiency.,"Big Data, Database, Hardware, Internet of Things, Property Management, Sensor, Smart Building, Software",,https://rysta.de,$1M to $10M,,,,Seed,3,,Wayra,1,,"284,952"
Series A - Zenjob,https://www.crunchbase.com/funding_round/zenjob-series-a--351a9a19,Zenjob,https://www.crunchbase.com/organization/zenjob,Series A,"Berlin, Berlin, Germany, Europe",5000000,EUR,5943890,2017-09-13,Early Stage Venture,,,,Yes,Zenjob is a staffing marketplace that matches workers with temporary side jobs.,"Employment, Human Resources, Recruiting, Staffing Agency",,https://www.zenjob.com,$1M to $10M,95600000,EUR,107117270,Late Stage Venture,8,Acton Capital,"Acton Capital, Atlantic Labs, redalpine",3,2,"286,791"
Seed Round - ucair,https://www.crunchbase.com/funding_round/ucair-gmbh-seed--120f7430,ucair,https://www.crunchbase.com/organization/ucair-gmbh,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-03-30,Seed,,,,Yes,ucair is a platform for thermographic droneinspections of solar power plants,"Drone Management, Drones, Energy, Renewable Energy, Solar",,https://ucair.de/,$1M to $10M,,,,M&A,1,,Future Energy Ventures,1,,"289,111"
Seed Round - ChartMogul,https://www.crunchbase.com/funding_round/chartmogul-seed--5bf19b8c,ChartMogul,https://www.crunchbase.com/organization/chartmogul,Seed,"Berlin, Berlin, Germany, Europe",2200000,USD,2200000,2017-11-06,Seed,,,,Yes,ChartMogul is an analytics platform to simplify your subscription business.,"Business Intelligence, Internet, SaaS, Software",,https://chartmogul.com/,$1M to $10M,3700000,USD,3700000,Seed,3,,"Alven, Point Nine, RTA.vc",3,1,"609,328"
Venture Round - ELEMENT Insurance,https://www.crunchbase.com/funding_round/element-insurance-ag-series-unknown--9d54b560,ELEMENT Insurance,https://www.crunchbase.com/organization/element-insurance-ag,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",11000000,EUR,11999472,2017-05-01,,,,,Yes,ELEMENT Insurance is a technology company that offers white-label product solutions for digital insurance.,"B2B, Financial Services, Insurance, InsurTech",,https://www.element.in,$500M to $1B,137400000,EUR,152126699,Late Stage Venture,7,finleap,"Early Impact Ventures, finleap, Signals Venture Capital",3,1,"609,632"
Seed Round - Taxfix,https://www.crunchbase.com/funding_round/taxfix-seed--75aaa755,Taxfix,https://www.crunchbase.com/organization/taxfix,Seed,"Berlin, Berlin, Germany, Europe",2000000,USD,2000000,2017-09-26,Seed,,,,Yes,Taxfix Group is Europe’s leading financial platform for digital tax filing. Taxfix’s mission is to fix finances for all.,"Accounting, Apps, Software",,http://www.taxfix.de,$100M to $500M,330000000,USD,330000000,Late Stage Venture,5,"Creandum, redalpine","Creandum, redalpine",2,,"621,618"
Seed Round - countify,https://www.crunchbase.com/funding_round/countify-gmbh-seed--e15d6b44,countify,https://www.crunchbase.com/organization/countify-gmbh,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-01-16,Seed,,,,Yes,Cloud-based Business Process Modelling Software,"Enterprise Software, SaaS, Software",,http://www.countify.com,Less than $1M,,,,Seed,1,,,,,"632,029"
Post-IPO Equity - Sleepz,https://www.crunchbase.com/funding_round/bmp-media-investors-post-ipo-equity--693f849e,Sleepz,https://www.crunchbase.com/organization/bmp-media-investors,Post-IPO Equity,"Berlin, Berlin, Germany, Europe",1000000,USD,1000000,2017-05-08,,,,,Yes,Sleepz is an e-commerce group focussing on the segment of sleep products.,"E-Commerce, E-Commerce Platforms, Retail",,http://www.sleepz.com,$10M to $50M,2200000,USD,2200000,IPO,2,Heliad AG,Heliad AG,1,,"637,567"
Series D - GetYourGuide,https://www.crunchbase.com/funding_round/getyourguide-series-d--e199248d,GetYourGuide,https://www.crunchbase.com/organization/getyourguide,Series D,"Berlin, Berlin, Germany, Europe",75000000,USD,75000000,2017-11-02,Late Stage Venture,,,,Yes,GetYourGuide is an online tourism platform that connects travelers with local guides for unique experiences worldwide.,"Consumer Reviews, E-Commerce, Hospitality, Recreation, Tourism, Travel",,https://www.getyourguide.com,Less than $1M,1080168934,USD,1080168934,Late Stage Venture,14,Battery Ventures,"Battery Ventures, H14, Heartcore Capital, Highland Europe, Kohlberg Kravis Roberts, NGP Capital, Spark Capital",7,7,"643,113"
Series B - POSpulse,https://www.crunchbase.com/funding_round/pospulse-series-b--8f81540b,POSpulse,https://www.crunchbase.com/organization/pospulse,Series B,"Berlin, Berlin, Germany, Europe",3000000,EUR,3418951,2017-07-10,Early Stage Venture,,,,Yes,"POSpulse is a crowd-based firm that enables manufacturers, retailers and service providers to better market their products and services.","Apps, Crowdsourcing, Market Research, Retail Technology",,http://www.pospulse.com,$1M to $10M,6040982,USD,6040982,Early Stage Venture,3,Paul Kraut,"HTGF | High-Tech Gruenderfonds, Intermedia Venture, Paul Kraut",3,,"643,917"
Seed Round - Shoplink,https://www.crunchbase.com/funding_round/shoplink-shop-link-seed--bdac83c2,Shoplink,https://www.crunchbase.com/organization/shoplink-shop-link,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-02-01,Seed,,,,Yes,Consumer engagement platform that leads consumers into stationary retail with the help of augmented reality and advanced tracking.,"Augmented Reality, Brand Marketing, Mobile, Retail",,http://shop.link,Less than $1M,,,,Seed,2,,Scheidt Venture & Estate (S.V.E. Holding),1,,"646,583"
Venture Round - BOOK A TIGER,https://www.crunchbase.com/funding_round/book-a-tiger-series-unknown--f076ea2c,BOOK A TIGER,https://www.crunchbase.com/organization/book-a-tiger,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2017-09-29,,,,,Yes,"BOOK A TIGER is an online booking platform that matches customers with an interviewed, background-checked and tested professional cleaner.","Customer Service, E-Commerce, Internet",,https://www.bookatiger.com,$10M to $50M,40585365,USD,40585365,Early Stage Venture,7,,TAKKT Venture Capital,1,,"646,821"
Venture Round - Savedo,https://www.crunchbase.com/funding_round/savedo-series-unknown--61f2bd34,Savedo,https://www.crunchbase.com/organization/savedo,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2017-01-01,,,,,Yes,Savedo is the one-stop-shop for retail investment products in Europe.,"Banking, Financial Services, FinTech, Marketplace",,https://www.savedo.de,$1M to $10M,7600000,USD,7600000,M&A,7,Crossventures,Crossventures,1,,"651,083"
Grant - OMEICOS Therapeutics,https://www.crunchbase.com/funding_round/omeicos-therapeutics-gmbh-grant--22828420,OMEICOS Therapeutics,https://www.crunchbase.com/organization/omeicos-therapeutics-gmbh,Grant,"Berlin, Berlin, Germany, Europe",1700000,EUR,1913473,2017-06-07,,,,,No,OMEICOS Therapeutics is developing a novell molecule utilizing a new Mode of Action for the treatment and prevention of atrial fibrillation.,"Health Care, Medical, Therapeutics",,http://www.omeicos.com/,,37310346,USD,37310346,Late Stage Venture,6,,German Federal Ministry of Education and Research,1,,"313,827"
Venture Round - We Are Era,https://www.crunchbase.com/funding_round/divimove-series-unknown--a7b5d250,We Are Era,https://www.crunchbase.com/organization/divimove,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2017-03-10,,,,,Yes,First pan-European studio and talent agency,"Advertising, Digital Marketing, Social Media, Video",,https://www.weareera.com,$1M to $10M,,,,M&A,2,FremantleMedia,FremantleMedia,1,,"657,595"
Debt Financing - Mobisol,https://www.crunchbase.com/funding_round/mobisol-debt-financing--0c759e63,Mobisol,https://www.crunchbase.com/organization/mobisol,Debt Financing,"Berlin, Berlin, Germany, Europe",10000000,EUR,11474087,2017-07-11,,,,,No,"Mobisol is an international company that engineers, develops, and delivers rent-to-own solar home and business systems.","Energy, Renewable Energy, Solar",,http://www.plugintheworld.com,$1M to $10M,27474087,USD,27474087,M&A,5,Finnfund,Finnfund,1,1,"340,883"
Series A - CLICKVALID,https://www.crunchbase.com/funding_round/clickvalid-series-a--2f2691d3,CLICKVALID,https://www.crunchbase.com/organization/clickvalid,Series A,"Berlin, Berlin, Germany, Europe",,,,2017-08-15,Early Stage Venture,3000000,USD,3000000,Yes,A platform for applicant selection with new technologies for the automated generation of job profiles.,"Machine Learning, SaaS, Software",,http://clickvalid.com,,,,,Early Stage Venture,1,,,,,"342,279"
Seed Round - inne,https://www.crunchbase.com/funding_round/inne-seed--cd2a1909,inne,https://www.crunchbase.com/organization/inne,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-07-07,Seed,,,,Yes,Inne is a biotech startup building a hormone-based mini lab for women.,"Biotechnology, Health Care, Wellness",,https://www.inne.io/,$100M to $500M,17340000,EUR,18906195,Early Stage Venture,4,,Monkfish Equity,1,,"624,531"
Seed Round - WeAre - The Virtual Engineering Base,https://www.crunchbase.com/funding_round/weare-seed--278aeaa8,WeAre - The Virtual Engineering Base,https://www.crunchbase.com/organization/weare,Seed,"Berlin, Berlin, Germany, Europe",1820000,EUR,2134860,2017-10-07,Seed,,,,Yes,WeAre is a VR conferencing system that is used to simply share and edit complex 3D CAD data with colleagues from anywhere in the world.,"Architecture, Manufacturing, Software, Virtual Reality",,http://www.weare-rooms.com,$1B to $10B,1820000,EUR,2134860,Seed,1,,"Future Energy Ventures, Schauenburg Ventures GmbH",2,,"356,959"
Convertible Note - Jovo,https://www.crunchbase.com/funding_round/jovo-convertible-note--37a010f0,Jovo,https://www.crunchbase.com/organization/jovo,Convertible Note,"Berlin, Berlin, Germany, Europe",,,,2017-04-17,,,,,No,"Jovo is a development framework for cross-platform voice apps like Alexa Skills and Actions for Google Assistant, and Google Home.","Apps, Audio, Mobile Apps, Open Source, Software",,https://www.jovo.tech/,Less than $1M,,,,,1,Betaworks,"Betaworks, GGV Capital, LaunchCapital, Lightspeed Venture Partners, WestTech Ventures",5,1,"357,031"
Venture Round - Cliccessory,https://www.crunchbase.com/funding_round/cliccessory-series-unknown--1e184963,Cliccessory,https://www.crunchbase.com/organization/cliccessory,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2017-01-01,,,,,Yes,Cliccessory is personal easy to use jewelry atelier: it embodies the most personal jewelry concept on the market to date.,Jewelry,,http://www.cliccessory.com/,,,,,,1,Crossventures,Crossventures,1,,"358,130"
Seed Round - Autobahn,https://www.crunchbase.com/funding_round/autobahn-seed--481bede6,Autobahn,https://www.crunchbase.com/organization/autobahn,Seed,"Berlin, Berlin, Germany, Europe",650000,EUR,690495,2017-03-04,Seed,,,,Yes,Vehicles Sales Platform (VSP) connecting the automotive industry,"Automotive, Cloud Infrastructure, Hardware, Internet of Things, SaaS, Software",,http://www.autobahn.tech,$10M to $50M,2235091,USD,2235091,Private Equity,5,,,,,"358,349"
Series A - omni:us,https://www.crunchbase.com/funding_round/omnius-series-a--88c0b6ca,omni:us,https://www.crunchbase.com/organization/omnius,Series A,"Berlin, Berlin, Germany, Europe",,,,2017-10-30,Early Stage Venture,,,,Yes,omni:us is the leading provider of intelligent insurance claim automation.,"Artificial Intelligence (AI), Computer Vision, Information Technology, Insurance, InsurTech, Software, Software Engineering",,http://omnius.com/,Less than $1M,58364315,USD,58364315,Early Stage Venture,8,,Unbound,1,,"358,639"
Seed Round - Smarterials,https://www.crunchbase.com/funding_round/smarterials-seed--28b7ac73,Smarterials,https://www.crunchbase.com/organization/smarterials,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-10-26,Seed,,,,Yes,Smarterials develops Surgical Gloves for enhanced protection.,"Biotechnology, Health Care",,https://smarterials.berlin/,Less than $1M,71429,EUR,82941,Seed,2,Think.Health,Think.Health,1,,"359,408"
Series A - Simplaex,https://www.crunchbase.com/funding_round/simplaex-series-a--44bb1655,Simplaex,https://www.crunchbase.com/organization/simplaex,Series A,"Berlin, Berlin, Germany, Europe",2600000,USD,2600000,2017-03-09,Early Stage Venture,,,,Yes,Simplaex is the company behind the world’s most advanced artificial intelligence-powered user targeting technology.,"Ad Targeting, Advertising, Artificial Intelligence (AI), Big Data, Brand Marketing, Data Visualization, Digital Marketing, Marketing",,http://www.simplaex.com/,$1M to $10M,6771788,USD,6771788,Early Stage Venture,3,Target Partners,"Antheria Holding AG, Target Partners",2,1,"360,808"
Private Equity Round - Womanizer Group Management,https://www.crunchbase.com/funding_round/womanizer-group-management-private-equity--ef836ae5,Womanizer Group Management,https://www.crunchbase.com/organization/womanizer-group-management,Private Equity,"Berlin, Berlin, Germany, Europe",,,,2017-03-14,Private Equity,,,,Yes,Womanizer Group Management is develops and markets intimate stimulation devices.,"Electronics, Manufacturing",,https://www.womanizer.com/de,$1M to $10M,,,,Private Equity,1,UCA,UCA,1,,"361,632"
Seed Round - optionspace,https://www.crunchbase.com/funding_round/optionspace-seed--867806c9,optionspace,https://www.crunchbase.com/organization/optionspace,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-03-14,Seed,,,,Yes,optionspace is an online booking platform for flexible office spaces.,"Collaboration, Commercial Real Estate, E-Commerce, Office Administration",,https://www.optionspace.com,,,,,M&A,1,,"Benedikt Franke, MAKERS, Philip Huffmann, Udo Schloemer, Vito One",5,,"668,375"
Seed Round - Le Buzz GmbH,https://www.crunchbase.com/funding_round/le-buzz-gmbh-seed--ced6da89,Le Buzz GmbH,https://www.crunchbase.com/organization/le-buzz-gmbh,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-01-01,Seed,,,,Yes,Le Buzz GmbH is the right solution for their needs and the knowledge for successful influencer marketing.,"Advertising, Marketing",,http://lebuzz.de/,,,,,Seed,1,,VentureVilla Accelerator,1,,"364,045"
Seed Round - DreamCheaper,https://www.crunchbase.com/funding_round/dreamcheaper-seed--670ad644,DreamCheaper,https://www.crunchbase.com/organization/dreamcheaper,Seed,"Berlin, Berlin, Germany, Europe",1500000,EUR,1607025,2017-04-20,Seed,,,,Yes,DreamCheaper finds a better deal for your existing hotel reservation and rebooks for you.,"Hospitality, Hotel, Tourism",,http://dreamcheaper.com/,$1M to $10M,2500000,EUR,2675533,Seed,2,,"HV Capital, TruVenturo",2,1,"367,152"
Venture Round - Contiamo,https://www.crunchbase.com/funding_round/contiamo-series-unknown--7c34284f,Contiamo,https://www.crunchbase.com/organization/contiamo,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2017-05-16,,,,,Yes,Contiamo is a Berlin-based startup developing enterprise software that acts as the single source of data for all data use cases.,"Analytics, CRM, Database, Enterprise Software, Information Technology, Internet, SaaS, Software",,http://www.contiamo.com,$1M to $10M,4858400,EUR,6603881,,4,Capnamic Ventures,"Capnamic Ventures, Hubraum, Vogel Ventures",3,2,"367,271"
Private Equity Round - Foodpanda,https://www.crunchbase.com/funding_round/foodpanda-private-equity--a9e00f72,Foodpanda,https://www.crunchbase.com/organization/foodpanda,Private Equity,"Berlin, Berlin, Germany, Europe",431450000,USD,431450000,2017-05-23,Private Equity,,,,Yes,foodpanda is a online food delivery marketplace that enables users to place orders at local restaurants via its website or mobile app.,"Delivery, E-Commerce, Food Delivery, Marketplace",,https://www.foodpanda.com,$500M to $1B,749450000,USD,749450000,M&A,7,,"Delivery Hero, Prosus & Naspers",2,,"367,500"
Venture Round - Qwist,https://www.crunchbase.com/funding_round/finleap-connect-series-unknown--cf8b655e,Qwist,https://www.crunchbase.com/organization/finleap-connect,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2017-02-01,,,,,Yes,Qwist is an independent Open Banking platform,"B2B, Banking, Developer APIs, Developer Platform, Financial Services, FinTech, PaaS, Software",,https://qwist.com,$1M to $10M,22000000,EUR,26208229,M&A,2,,"Berliner Volksbank Ventures, Redstone.VC",2,,"670,007"
Venture Round - Verne,https://www.crunchbase.com/funding_round/verne-series-unknown--89a8ecb9,Verne,https://www.crunchbase.com/organization/verne,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",600000,EUR,685475,2017-07-01,,,,,Yes,Verne's a group of people passionate about solving technological mazes. ,"Artificial Intelligence (AI), Industrial Automation, Information Technology, Software",,https://www.verne-ai.com,Less than $1M,600000,EUR,685475,,1,,,,,"673,308"
Grant - BOOST Thyroid,https://www.crunchbase.com/funding_round/boost-by-vlm-health-grant--386725d8,BOOST Thyroid,https://www.crunchbase.com/organization/boost-by-vlm-health,Grant,"Berlin, Berlin, Germany, Europe",30000,USD,30000,2017-02-10,,,,,No,BOOST Thyroid is the first digital and the only science solution helping people with thyroid disease prevent long-term health complications.,"Biotechnology, Health Care, Health Diagnostics, mHealth, Personal Health",,http://www.boostthyroid.com,,690405,USD,690405,,9,,,,,"381,546"
Venture Round - heartbeat medical,https://www.crunchbase.com/funding_round/heartbeat-medical-series-unknown--799d1c4f,heartbeat medical,https://www.crunchbase.com/organization/heartbeat-medical,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",3000000,EUR,3551166,2017-12-19,,,,,Yes,Heartbeat collects the most important data point in healthcare: quality of life (PROMs) and turns it into Real World Evidence (RWE),"Clinical Trials, Electronic Health Record (EHR), Health Care, Medical, mHealth, Therapeutics",,https://heartbeat-med.com,Less than $1M,20900000,EUR,23024479,Early Stage Venture,4,HV Capital,"HTGF | High-Tech Gruenderfonds, HV Capital",2,1,"385,497"
Series C - Move24,https://www.crunchbase.com/funding_round/movago-series-c--271179f0,Move24,https://www.crunchbase.com/organization/movago,Series C,"Berlin, Berlin, Germany, Europe",13000000,EUR,14296099,2017-05-06,Late Stage Venture,,,,Yes,Move24 is a tech driven professional moving platform that provides moving and relocation services.,"Logistics, Supply Chain Management, Transportation",,http://www.move24.com/,$50M to $100M,40600000,EUR,44627416,M&A,6,,"Cherry Ventures, DN Capital, HV Capital, Piton Capital",4,2,"675,359"
Pre Seed Round - Sensefinity,https://www.crunchbase.com/funding_round/sensefinity-pre-seed--5a291be4,Sensefinity,https://www.crunchbase.com/organization/sensefinity,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2017-06-12,Seed,,,,Yes,Sensefinity is provides supply-chains using AI and Blockchain.,"Analytics, Artificial Intelligence (AI), Blockchain, Delivery, Internet of Things, Logistics, Machine Learning, Supply Chain Management",,https://www.sensefinity.com,$1M to $10M,5310832,USD,5310832,Seed,8,,"METRO Xcel, Techstars",2,,"387,812"
Pre Seed Round - Aaron.ai,https://www.crunchbase.com/funding_round/aaron-ai-2-pre-seed--b300cd17,Aaron.ai,https://www.crunchbase.com/organization/aaron-ai-2,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2017-10-11,Seed,,,,Yes,Aaron.ai is the Doctor Assistant powered by conversational AI,"Artificial Intelligence (AI), Health Care, Internet, Machine Learning, SaaS",,https://aaron.ai/,$1M to $10M,3500000,EUR,3665681,M&A,3,,Mücke Roth & Company,1,1,"676,042"
Seed Round - Alcandia Travel,https://www.crunchbase.com/funding_round/alcandia-travel-seed--94f32c12,Alcandia Travel,https://www.crunchbase.com/organization/alcandia-travel,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-01-01,Seed,,,,Yes,Alcandia Travel is develops harmonized solutions for hundreds of isolated applications in the travel market to serve tour operators.,"Internet, Tourism, Travel",,http://www.alcandia.de/,,,,,Seed,1,Saarbruecker 21,Saarbruecker 21,1,,"388,079"
Venture Round - Raisin,https://www.crunchbase.com/funding_round/raisin-weltsparen-series-unknown--f7885f1c,Raisin,https://www.crunchbase.com/organization/raisin-weltsparen,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2017-12-20,,,,,Yes,Raisin is a savings and investment marketplace that connects retail customers with banks looking to expand deposit reach.,"Banking, Finance, Financial Services, FinTech, Marketplace",,https://www.raisin.com,$1M to $10M,304924869,USD,304924869,Late Stage Venture,9,PayPal Ventures,"FJ Labs, PayPal Ventures",2,1,"391,116"
Seed Round - incapptic Connect,https://www.crunchbase.com/funding_round/incapptic-connect-seed--2ee343fc,incapptic Connect,https://www.crunchbase.com/organization/incapptic-connect,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-02-09,Seed,,,,Yes,App Development Nirvana: The fastest way to publish your apps!,"Enterprise Software, Information Technology, Mobile Apps, Software",,https://incapptic.com/,Less than $1M,,,,M&A,1,HTGF | High-Tech Gruenderfonds,HTGF | High-Tech Gruenderfonds,1,,"391,408"
Seed Round - Contentflow,https://www.crunchbase.com/funding_round/contentflow-seed--9a05ad9f,Contentflow,https://www.crunchbase.com/organization/contentflow,Seed,"Berlin, Berlin, Germany, Europe",,,,2017-02-23,Seed,,,,Yes,"Contentflow is the global Next-Gen SaaS solution for multichannel, independent live streaming for events, conferences and media coverage.","SaaS, Software, Video, Video Streaming",,https://contentflow.net,Less than $1M,4775499,USD,4775499,Seed,3,,Next Media Accelerator,1,,"678,390"
Series A - smartB,https://www.crunchbase.com/funding_round/smartb-series-a--215ab500,smartB,https://www.crunchbase.com/organization/smartb,Series A,"Berlin, Berlin, Germany, Europe",,,,2017-02-01,Early Stage Venture,,,,Yes,SmartB reinvents energy management in commercial buildings.,"Energy, Energy Efficiency, Energy Management, Renewable Energy",,http://www.smartb.eu/,$1M to $10M,4000000,EUR,5445993,Early Stage Venture,2,,"Bilfinger Venture Capital, KfW, Phoenix Contact Innovation Ventures",3,1,"401,304"
Series A - My Better Life,https://www.crunchbase.com/funding_round/my-better-life-gmbh-2-series-a--6c730895,My Better Life,https://www.crunchbase.com/organization/my-better-life-gmbh-2,Series A,"Berlin, Berlin, Germany, Europe",7480000,USD,7480000,2017-03-20,Early Stage Venture,,,,Yes,"My Better Life provides personalized online coaching in the areas of work, finances, leisure, health, and time management.","Health Care, Online Portals, Service Industry",,http://mybetterlife.de/,Less than $1M,7480000,USD,7480000,Early Stage Venture,2,German Media Pool,German Media Pool,1,,"635,124"
Series A - Caroobi,https://www.crunchbase.com/funding_round/caroobi-series-a--185642b8,Caroobi,https://www.crunchbase.com/organization/caroobi,Series A,"Berlin, Berlin, Germany, Europe",,,,2017-07-12,Early Stage Venture,,,,Yes,Caroobi is an integrated marketplace for automotive aftersales.,"Automotive, Internet, Marketplace",,https://caroobi.com,$10M to $50M,20000000,USD,20000000,Early Stage Venture,4,BMW i Ventures,"Axel Springer Digital Ventures, BMW i Ventures, Cavalry Ventures, Cherry Ventures, DN Capital, Fabrice Grinda, FJ Labs, TA Ventures",8,1,"402,493"
Seed Round - INZMO,https://www.crunchbase.com/funding_round/inzmo-seed--3259f025,INZMO,https://www.crunchbase.com/organization/inzmo,Seed,"Berlin, Berlin, Germany, Europe",400000,EUR,434540,2017-05-11,Seed,,,,Yes,Ecosystem of insurance and financial services for the rental industry,"Apps, E-Commerce Platforms, Financial Services, Insurance, InsurTech, IT Infrastructure, Mobile",,http://www.inzmo.com,$1M to $10M,7871906,USD,7871906,Seed,5,UNIQA Ventures,UNIQA Ventures,1,,"402,614"
Post-IPO Debt - Fyber - A Digital Turbine Company,https://www.crunchbase.com/funding_round/Fyber-post-ipo-debt--61a19bb8,Fyber - A Digital Turbine Company,https://www.crunchbase.com/organization/Fyber,Post-IPO Debt,"Berlin, Berlin, Germany, Europe",7900000,USD,7900000,2017-06-28,,,,,No,"Fyber, part of Digital Turbine’s independent Mobile Growth Platform, develops ad monetization solutions trusted by top mobile app publishers","Advertising, Advertising Platforms, App Marketing, Digital Marketing, Marketing, Mobile, Mobile Advertising, Mobile Apps, Video Advertising",,https://www.fyber.com/,$100M to $500M,129490000,USD,129490000,M&A,7,Vane,Vane,1,,"402,858"
Pre Seed Round - CARL,https://www.crunchbase.com/funding_round/carl-finance-pre-seed--96a3c269,CARL,https://www.crunchbase.com/organization/carl-finance,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2017-12-30,Seed,,,,Yes,CARL provides an M&A platform for small and medium-sized businesses.,"Banking, Finance, Financial Services, FinTech",,https://www.carlfinance.de,,5600000,EUR,6373612,M&A,3,Karl-Heinz Flother,"Karl-Heinz Flother, Roland Grenke",2,,"403,071"
Series A - Zeitgold,https://www.crunchbase.com/funding_round/zeitgold-series-a--c41daa33,Zeitgold,https://www.crunchbase.com/organization/zeitgold,Series A,"Berlin, Berlin, Germany, Europe",10000000,EUR,11887779,2017-09-13,Early Stage Venture,,,,Yes,Zeitgold is a Berlin-based AI company providing a complete solution for financial administration of small businesses.,"Artificial Intelligence (AI), Financial Services, FinTech, Small and Medium Businesses, Software",,https://www.zeitgold.com/,$1M to $10M,51200000,EUR,57011648,M&A,5,"Battery Ventures, HV Capital","Battery Ventures, HV Capital",2,1,"403,314"
