Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Number of Investors,Number of Partner Investors,Investor Names,CB Rank (Funding Round)
Seed Round - Dopavision,https://www.crunchbase.com/funding_round/dopavision-seed--af26bc2d,Dopavision,https://www.crunchbase.com/organization/dopavision,Seed,"Berlin, Berlin, Germany, Europe",1200000,EUR,1366380,2019-06-21,Seed,,,,Yes,Dopavision is a therapeutic company developing a digital therapeutic for myopia.,"Biotechnology, Health Care, Medical Device, Therapeutics",,http://www.dopavision.com,,13200000,EUR,15566085,Early Stage Venture,2,Boehringer Ingelheim Venture Fund,3,,"Boehringer Ingelheim Venture Fund, Flyinghealth, Ralf Meister","149,684"
Series A - eClear,https://www.crunchbase.com/funding_round/eclear-series-a--f9b8672f,eClear,https://www.crunchbase.com/organization/eclear,Series A,"Berlin, Berlin, Germany, Europe",8000000,EUR,8954756,2019-06-01,Early Stage Venture,42000000,USD,42000000,Yes,"eClear uses AI for VAT and customs compliance, providing seamless cross-border solutions.","Accounting, Artificial Intelligence (AI), Financial Services, Payments, Tax Preparation",,https://eclear.com,$1M to $10M,43000000,EUR,46299748,Early Stage Venture,7,,,,,"647,071"
Seed Round - Ecoligo,https://www.crunchbase.com/funding_round/ecoligo-seed--d2817317,Ecoligo,https://www.crunchbase.com/organization/ecoligo,Seed,"Berlin, Berlin, Germany, Europe",2500000,EUR,2815284,2019-07-18,Seed,,,,Yes,"Ecoligo is an impact investment provider, implementing solar energy solutions that generate economic and environmental returns.","Clean Energy, Impact Investing, Renewable Energy, Solar",,https://www.ecoligo.com,$10M to $50M,32866134,USD,32866134,,7,Saxovent,1,,Saxovent,"544,574"
Seed Round - ecoworks,https://www.crunchbase.com/funding_round/ecoworks-seed--b393b5a8,ecoworks,https://www.crunchbase.com/organization/ecoworks,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-09-12,Seed,,,,Yes,Ecoworks specializes in climate-neutral renovations and modernizations for apartment buildings.,"Construction, Industrial Engineering",,https://www.ecoworks.tech,$1B to $10B,78912880,EUR,86875785,Early Stage Venture,7,,1,,kopa ventures,"528,316"
Series A - ELEMENT Insurance,https://www.crunchbase.com/funding_round/element-insurance-ag-series-a--0b5960cf,ELEMENT Insurance,https://www.crunchbase.com/organization/element-insurance-ag,Series A,"Berlin, Berlin, Germany, Europe",5500000,EUR,6269943,2019-01-16,Early Stage Venture,,,,Yes,ELEMENT Insurance is a technology company that offers white-label product solutions for digital insurance.,"B2B, Financial Services, Insurance, InsurTech",,https://www.element.in,$500M to $1B,137400000,EUR,152126699,Late Stage Venture,7,"Mitsui Sumitomo Insurance Company, MS&AD Ventures",2,1,"Mitsui Sumitomo Insurance Company, MS&AD Ventures","638,560"
Venture Round - Elinvar,https://www.crunchbase.com/funding_round/elinvar-series-unknown--952bde64,Elinvar,https://www.crunchbase.com/organization/elinvar,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2019-05-16,,,,,Yes,Elinvar enables asset and wealth managers to digitalize their business models by providing the required Platform as a Service.,"Asset Management, Finance, Financial Services, FinTech, Information Technology, Internet, Software, Wealth Management",,https://elinvar.de/,$10M to $50M,25000000,EUR,30413921,,3,GS Growth,3,3,"Ampega Asset Management, finleap, GS Growth","410,510"
Pre Seed Round - Elucidate,https://www.crunchbase.com/funding_round/elucidate-gmbh-pre-seed--bd86d98e,Elucidate,https://www.crunchbase.com/organization/elucidate-gmbh,Pre-Seed,"Berlin, Berlin, Germany, Europe",700000,EUR,800461,2019-02-04,Seed,,,,Yes,"Elucidate is the only regulated, universal benchmark for the quantification and scoring of financial crime risk.","Compliance, Financial Services, GovTech, Information Technology, Infrastructure, Risk Management",,http://www.elucidate.co,$1M to $10M,14594162,USD,14594162,Seed,4,,,,,"645,499"
Series A - emnify,https://www.crunchbase.com/funding_round/emnify-series-a--ce3e62a4,emnify,https://www.crunchbase.com/organization/emnify,Series A,"Berlin, Berlin, Germany, Europe",8000000,EUR,8787510,2019-10-09,Early Stage Venture,,,,Yes,"EMnify is the leading cloud building block for cellular communications in the IoT stack, connecting millions of IoT devices globally.","Cloud Computing, Developer APIs, Enterprise Software, IaaS, Internet of Things, PaaS, SaaS, Telecommunications",,http://www.emnify.com,$1M to $10M,79904160,USD,79904160,Early Stage Venture,4,,,,,"554,535"
Series A - Enapter,https://www.crunchbase.com/funding_round/enapter-series-a--53bcdb59,Enapter,https://www.crunchbase.com/organization/enapter,Series A,"Berlin, Berlin, Germany, Europe",4650000,USD,4650000,2019-09-18,Early Stage Venture,66321000,USD,66321000,Yes,Enapter makes hydrogen generators with patented Anion Exchange Membrane (AEM) technology and energy management software.,"Energy, Oil and Gas, Renewable Energy, Software",,https://www.enapter.com,$10M to $50M,132246582,USD,132246582,IPO,9,,,,,"317,677"
Series A - Enpal,https://www.crunchbase.com/funding_round/enpal-series-a--92dc66e0,Enpal,https://www.crunchbase.com/organization/enpal,Series A,"Berlin, Berlin, Germany, Europe",,,,2019-08-20,Early Stage Venture,,,,Yes,Enpal is a photovoltaics leasing firm that provides solar power systems for homeowners.,"Energy, Environmental Consulting, Renewable Energy, Solar",,https://www.enpal.de,$100M to $500M,3375000000,EUR,3693879999,Late Stage Venture,16,,2,2,"Lukasz Gadowski, Picus Capital","408,039"
Seed Round - ENWAY,https://www.crunchbase.com/funding_round/enway-seed--df835ee3,ENWAY,https://www.crunchbase.com/organization/enway,Seed,"Berlin, Berlin, Germany, Europe",6000000,EUR,6611913,2019-11-14,Seed,,,,Yes,"Enway builds the software that enables special purpose vehicles for cleaning, sweeping and city services to operate autonomously.","Autonomous Vehicles, Information Services, Information Technology, Robotics",,http://enway.ai/,$1M to $10M,6000000,EUR,6611913,M&A,2,redalpine,6,,"Atlantic Labs, b10 | Venture Capital, Beehive Capital, Berlin Technologie Holding, Karman Ventures (fka Moving Capital), redalpine","275,357"
Series A - Expertlead,https://www.crunchbase.com/funding_round/expertlead-series-a--4beb795b,Expertlead,https://www.crunchbase.com/organization/expertlead,Series A,"Berlin, Berlin, Germany, Europe",7000000,EUR,7957946,2019-06-25,Early Stage Venture,,,,Yes,"Expertlead helps companies find, assess, and hire ‍qualified tech experts.","Employment, Freelance, Human Resources, Information Technology, Lead Management, Recruiting",,https://www.expertlead.com,$1M to $10M,16500000,EUR,19238369,M&A,3,Acton Capital,2,1,"Acton Capital, Rocket Internet","627,928"
Pre Seed Round - FABVOTE,https://www.crunchbase.com/funding_round/fabvote-pre-seed--7f902aee,FABVOTE,https://www.crunchbase.com/organization/fabvote,Pre-Seed,"Berlin, Berlin, Germany, Europe",200000,EUR,224101,2019-04-01,Seed,1000000,USD,1000000,Yes,"Community voting APP for lifestyle, fashion, beauty and more, connecting brands with their target group.","App Marketing, Apps",,https://www.fabvote.com,,200000,EUR,224101,Seed,1,,,,,"539,273"
Venture Round - FAZE models,https://www.crunchbase.com/funding_round/faze-models-series-unknown--197f95f4,FAZE models,https://www.crunchbase.com/organization/faze-models,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2019-01-01,,,,,Yes,FAZE models is an international modeling agency.,"Advertising, Marketing",,https://fazemodels.com/,,,,,,1,Elephant & Castle Capital,1,,Elephant & Castle Capital,"628,877"
Pre Seed Round - femtasy,https://www.crunchbase.com/funding_round/femtasy-pre-seed--d3ba5d13,femtasy,https://www.crunchbase.com/organization/femtasy,Pre-Seed,"Berlin, Berlin, Germany, Europe",410000,EUR,457898,2019-11-01,Seed,,,,Yes,"femtasy is the first audio streaming platform for female-centric erotica, with the world's largest selection - from vanilla to hardcore.","Audio, Media and Entertainment, Sex Tech, Subscription Service, Women's",,https://www.femtasy.com,$1M to $10M,3170000,EUR,3548335,Seed,4,,1,,Diana zur Löwen,"605,211"
Seed Round - Flank,https://www.crunchbase.com/funding_round/legal-os-seed--d36fe645,Flank,https://www.crunchbase.com/organization/legal-os,Seed,"Berlin, Berlin, Germany, Europe",2200000,USD,2200000,2019-06-19,Seed,,,,Yes,AI Workforce for Enterprise Governance,"Artificial Intelligence (AI), Information Technology, Legal, Software",,https://getflank.ai,$1M to $10M,8200000,USD,8200000,Seed,5,HV Capital,2,1,"HV Capital, Speedinvest","556,981"
Series A - Fliit,https://www.crunchbase.com/funding_round/fliit-series-a--641bd443,Fliit,https://www.crunchbase.com/organization/fliit,Series A,"Berlin, Berlin, Germany, Europe",10000000,EUR,11222085,2019-03-29,Early Stage Venture,,,,Yes,Fliit is a logistics platform that focuses on supplying fresh food.,"Delivery, Logistics, Supply Chain Management",,http://www.fliit.de/,$1M to $10M,11500000,EUR,12822879,Early Stage Venture,3,"Alstin Capital, Maersk Growth",3,1,"Alstin Capital, Berlin Technologie Holding, Maersk Growth","439,822"
Angel Round - Flow Lab,https://www.crunchbase.com/funding_round/flowletics-angel--29ef525c,Flow Lab,https://www.crunchbase.com/organization/flowletics,Angel,"Berlin, Berlin, Germany, Europe",215000,EUR,238200,2019-08-01,Seed,,,,Yes,Flow Lab is a training app for mental and emotional fitness that helps ambitious people experience more flow and productivity,"Apps, Artificial Intelligence (AI), Fitness, Lifestyle, mHealth, Mobile Apps, Personal Health, Psychology, Wellness",,http://flowlab.com/en,$1M to $10M,1240000,EUR,1486738,Seed,4,,,,,"165,896"
Pre Seed Round - Flux Market,https://www.crunchbase.com/funding_round/flux-market-pre-seed--a2585a09,Flux Market,https://www.crunchbase.com/organization/flux-market,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-01-01,Seed,,,,Yes,The first app for derivates on startups.,"Blockchain, Cryptocurrency, Finance, Prediction Markets",,https://www.fluxprotocol.org/,$1M to $10M,,,,Seed,3,,,,,"265,193"
Pre Seed Round - Flux Market,https://www.crunchbase.com/funding_round/flux-market-pre-seed--8e0262cc,Flux Market,https://www.crunchbase.com/organization/flux-market,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-05-30,Seed,,,,Yes,The first app for derivates on startups.,"Blockchain, Cryptocurrency, Finance, Prediction Markets",,https://www.fluxprotocol.org/,$1M to $10M,,,,Seed,3,,,,,"574,197"
Seed Round - flyiin,https://www.crunchbase.com/funding_round/flyiin-seed--975a17a8,flyiin,https://www.crunchbase.com/organization/flyiin,Seed,"Berlin, Berlin, Germany, Europe",2400000,EUR,2727174,2019-01-22,Seed,,,,Yes,flyiin is a German airline distribution and booking startup.,"Information Technology, Internet, Travel",,http://flyiin.com,$1M to $10M,2400000,EUR,2727174,M&A,1,,,,,"481,599"
Seed Round - FoldAirs,https://www.crunchbase.com/funding_round/foldairs-seed--5f57d30f,FoldAirs,https://www.crunchbase.com/organization/foldairs,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-03-01,Seed,,,,Yes,FoldAirs is a Mobile App that specializes in custom-printed folders and other presentation materials.,"Contact Management, Mobile Advertising, Mobile Apps, Software",,https://foldairs.com/,,,,,Seed,1,,,,,"470,297"
Pre Seed Round - Footprint Technologies,https://www.crunchbase.com/funding_round/footprint-technologies-gmbh-pre-seed--dfb8c663,Footprint Technologies,https://www.crunchbase.com/organization/footprint-technologies-gmbh,Pre-Seed,"Berlin, Berlin, Germany, Europe",40000,EUR,45045,2019-07-18,Seed,,,,Yes,Footprint Technologies uses artificial intelligence technology to measure body parts and associated clothing.,"Computer Vision, E-Commerce, Shoes",,https://footprinttech.de,$1M to $10M,1009000,EUR,1191007,Seed,4,,,,,"440,453"
Pre Seed Round - FORMEL Skin,https://www.crunchbase.com/funding_round/formel-skin-pre-seed--932f7f58,FORMEL Skin,https://www.crunchbase.com/organization/formel-skin,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-12-06,Seed,,,,Yes,"FORMEL Skin is a healthtech start-up with the goal of providing personalised, high-quality medical treatments through the internet.",Health Care,,https://www.formelskin.de/,$10M to $50M,35000000,EUR,39827307,Early Stage Venture,4,,2,2,"Cherry Ventures, Heartcore Capital","268,796"
Pre Seed Round - Formo,https://www.crunchbase.com/funding_round/formo-bio-pre-seed--6a9792f3,Formo,https://www.crunchbase.com/organization/formo-bio,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-01-01,Seed,,,,Yes,Formo is a cell-ag company that develops animal-free dairy products using nature-identical milk proteins from precision fermentation.,"Biotechnology, Food and Beverage, Life Science",,https://formo.bio,$1M to $10M,115308272,USD,115308272,Early Stage Venture,7,FoodLabs,1,1,FoodLabs,"462,958"
Seed Round - Formo,https://www.crunchbase.com/funding_round/formo-bio-seed--fef09eb1,Formo,https://www.crunchbase.com/organization/formo-bio,Seed,"Berlin, Berlin, Germany, Europe",4700000,USD,4700000,2019-12-19,Seed,,,,Yes,Formo is a cell-ag company that develops animal-free dairy products using nature-identical milk proteins from precision fermentation.,"Biotechnology, Food and Beverage, Life Science",,https://formo.bio,$1M to $10M,115308272,USD,115308272,Early Stage Venture,7,"Agronomics, Merck",5,,"Agronomics, CPT Capital, Good Seed Ventures, Grazia Equity, Merck","544,794"
Series B - Forto,https://www.crunchbase.com/funding_round/forto-series-b--c49da448,Forto,https://www.crunchbase.com/organization/forto,Series B,"Berlin, Berlin, Germany, Europe",30000000,USD,30000000,2019-05-02,Early Stage Venture,,,,Yes,Forto is a digital freight forwarder and shipping management platform that specializes in freight forwarding.,"Freight Service, Logistics, Shipping, Software, Supply Chain Management",,https://forto.com,$500M to $1B,593383184,USD,593383184,Late Stage Venture,6,"Rider Global, Unbound",7,4,"Cavalry Ventures, Cherry Ventures, Global Founders Capital, Maersk Growth, Northzone, Rider Global, Unbound","514,672"
Pre Seed Round - FRAMEN,https://www.crunchbase.com/funding_round/framen-gmbh-pre-seed--27bab2c6,FRAMEN,https://www.crunchbase.com/organization/framen-gmbh,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-05-09,Seed,,,,Yes,"We build the internet of screens in semi-public spaces for news, inspirations and advertisement.","Advertising, Computer Vision, Marketing",,https://www.framen.com,$1M to $10M,,,,M&A,6,,2,,"MP Ventures, WeWork Creator Fund","392,577"
Seed Round - FRAMEN,https://www.crunchbase.com/funding_round/framen-gmbh-seed--de18eab9,FRAMEN,https://www.crunchbase.com/organization/framen-gmbh,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-12-12,Seed,,,,Yes,"We build the internet of screens in semi-public spaces for news, inspirations and advertisement.","Advertising, Computer Vision, Marketing",,https://www.framen.com,$1M to $10M,,,,M&A,6,Andrei Kulik,4,,"Andrei Kulik, APX, Christian Dereser, Linden Capital","645,654"
Pre Seed Round - FRAMEN,https://www.crunchbase.com/funding_round/framen-gmbh-pre-seed--063150ce,FRAMEN,https://www.crunchbase.com/organization/framen-gmbh,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-12-20,Seed,,,,Yes,"We build the internet of screens in semi-public spaces for news, inspirations and advertisement.","Advertising, Computer Vision, Marketing",,https://www.framen.com,$1M to $10M,,,,M&A,6,,1,,Linden Capital,"652,066"
Pre Seed Round - Fridai the Gamer Assistant,https://www.crunchbase.com/funding_round/fridai-pre-seed--7546dcf3,Fridai the Gamer Assistant,https://www.crunchbase.com/organization/fridai,Pre-Seed,"Berlin, Berlin, Germany, Europe",50000,EUR,56683,2019-03-04,Seed,950000,EUR,1076971,Yes,"We are building Fridai, the voice assistant for gamers.","Artificial Intelligence (AI), Gaming, Video Games",,https://hellofridai.com/,Less than $1M,260000,EUR,298725,Seed,6,APX,1,,APX,"268,647"
Angel Round - Fridai the Gamer Assistant,https://www.crunchbase.com/funding_round/fridai-angel--178078f2,Fridai the Gamer Assistant,https://www.crunchbase.com/organization/fridai,Angel,"Berlin, Berlin, Germany, Europe",35000,EUR,38290,2019-09-28,Seed,,,,Yes,"We are building Fridai, the voice assistant for gamers.","Artificial Intelligence (AI), Gaming, Video Games",,https://hellofridai.com/,Less than $1M,260000,EUR,298725,Seed,6,,1,,Oliver Stahl,"643,472"
Venture Round - FRIDAY,https://www.crunchbase.com/funding_round/friday-1e04-series-unknown--34bddb65,FRIDAY,https://www.crunchbase.com/organization/friday-1e04,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",114000000,EUR,127660146,2019-03-07,,,,,Yes,The first insurance experience customers love.,"Finance, Insurance, InsurTech",,https://www.friday.de/,$1M to $10M,114000000,EUR,127660146,,1,,3,,"Baloise Strategic Ventures, German Media Pool, SevenVentures","227,609"
Convertible Note - Frontier Car Group,https://www.crunchbase.com/funding_round/frontier-cars-group-convertible-note--75b20818,Frontier Car Group,https://www.crunchbase.com/organization/frontier-cars-group,Convertible Note,"Berlin, Berlin, Germany, Europe",,,,2019-01-01,,,,,No,"Frontier Car Group develops, launches, and operates used-automotive marketplaces within emerging market economies.","Automotive, Internet, Marketplace, Transportation",,http://www.frontiercargroup.com/,$1M to $10M,569000000,USD,569000000,Late Stage Venture,7,,1,,Sand Hill Angels,"662,403"
Series D - Frontier Car Group,https://www.crunchbase.com/funding_round/frontier-cars-group-series-d--028ebbc0,Frontier Car Group,https://www.crunchbase.com/organization/frontier-cars-group,Series D,"Berlin, Berlin, Germany, Europe",400000000,USD,400000000,2019-11-11,Late Stage Venture,300000000,USD,300000000,Yes,"Frontier Car Group develops, launches, and operates used-automotive marketplaces within emerging market economies.","Automotive, Internet, Marketplace, Transportation",,http://www.frontiercargroup.com/,$1M to $10M,569000000,USD,569000000,Late Stage Venture,7,Prosus & Naspers,2,,"Prosus & Naspers, TriplePoint Capital","443,058"
Series A - G2 Esports,https://www.crunchbase.com/funding_round/g2-esports-series-a--fc8d8ba6,G2 Esports,https://www.crunchbase.com/organization/g2-esports,Series A,"Berlin, Berlin, Germany, Europe",17300000,USD,17300000,2019-02-26,Early Stage Venture,,,,Yes,G2 Esports is a world premier esports club representing some of the absolute best players from around the globe.,"Digital Entertainment, eSports, Sports, Video Games",,http://www.g2esports.com,$100M to $500M,27300000,USD,27300000,,3,"Al Tylis, Dan Gilbert, Everblue Management, Parkwood, Seal Rock Partners",7,,"Al Tylis, Brian Distelburger, Dan Gilbert, Everblue Management, Parkwood, Seal Rock Partners, YuChiang Cheng","664,325"
Pre Seed Round - GameValues,https://www.crunchbase.com/funding_round/gamevalues-pre-seed--115708f3,GameValues,https://www.crunchbase.com/organization/gamevalues,Pre-Seed,"Berlin, Berlin, Germany, Europe",55000,USD,55000,2019-09-01,Seed,,,,Yes,GameValues is an AI platform that provides players with the ability to monetize their time and skill within the games they play.,"Digital Entertainment, E-Commerce, E-Commerce Platforms, eSports, Gaming, Information Technology, Internet, Marketplace",,https://www.game-values.com/,,55000,USD,55000,Seed,2,,,,,"467,448"
Seed Round - Gatagoto,https://www.crunchbase.com/funding_round/gatagoto-seed--27aa4e4a,Gatagoto,https://www.crunchbase.com/organization/gatagoto,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-11-29,Seed,,,,Yes,Gatagoto offers an app-based AI-platform offering traffic violation reporting solutions for cyclists.,"Apps, Artificial Intelligence (AI), Machine Learning, Mobile Apps, Outdoors, Sports",,https://www.gatagoto.de/en/,,,,,Seed,1,,1,,BCG Digital Ventures,"98,226"
Seed Round - German Autolabs,https://www.crunchbase.com/funding_round/german-autolabs-seed--b756b015,German Autolabs,https://www.crunchbase.com/organization/german-autolabs,Seed,"Berlin, Berlin, Germany, Europe",7000000,EUR,7918158,2019-02-18,Seed,,,,Yes,German Autolabs empowers mobile workers in logistics with voice assistance.,"Automotive, Internet of Things, Last Mile Transportation, Logistics, Navigation",,http://germanautolabs.com,$1M to $10M,10000000,EUR,11314409,Early Stage Venture,7,nbr technology ventures,4,1,"coparion, nbr technology ventures, Target Partners, VC Fonds Technologie Berlin","425,494"
Series E - GetYourGuide,https://www.crunchbase.com/funding_round/getyourguide-series-e--3f781086,GetYourGuide,https://www.crunchbase.com/organization/getyourguide,Series E,"Berlin, Berlin, Germany, Europe",484000000,USD,484000000,2019-05-16,Late Stage Venture,,,,Yes,GetYourGuide is an online tourism platform that connects travelers with local guides for unique experiences worldwide.,"Consumer Reviews, E-Commerce, Hospitality, Recreation, Tourism, Travel",,https://www.getyourguide.com,Less than $1M,1080168934,USD,1080168934,Late Stage Venture,14,SoftBank Vision Fund,6,2,"Heartcore Capital, Korelya Capital, Lakestar, SoftBank Vision Fund, Swisscanto Private Equity, Temasek Holdings","281,965"
Pre Seed Round - GlassDollar,https://www.crunchbase.com/funding_round/glassdollar-pre-seed--8f8e3f81,GlassDollar,https://www.crunchbase.com/organization/glassdollar,Pre-Seed,"Berlin, Berlin, Germany, Europe",50000,EUR,55395,2019-08-01,Seed,,,,Yes,GlassDollar is a technology company that makes the corporate startup sourcing process digital and scalable.,"Data Mining, Internet, Search Engine",,http://glassdollar.com,$1M to $10M,4050000,EUR,4173718,Seed,4,APX,1,,APX,"294,714"
Pre Seed Round - goedle.io,https://www.crunchbase.com/funding_round/goedle-io-pre-seed--c2618ae9,goedle.io,https://www.crunchbase.com/organization/goedle-io,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-04-02,Seed,,,,Yes,Goedle.io provides algorithms to track and help increase customer spending.,"Artificial Intelligence (AI), Machine Learning, Marketing Automation, Predictive Analytics, SaaS",,http://goedle.io/,Less than $1M,124103,USD,124103,Seed,2,,1,,Data Pitch,"225,709"
Series A - Goggo Network,https://www.crunchbase.com/funding_round/goggo-network-series-a--d67e3cbb,Goggo Network,https://www.crunchbase.com/organization/goggo-network,Series A,"Berlin, Berlin, Germany, Europe",24000000,EUR,26763312,2019-12-17,Early Stage Venture,,,,Yes,Goggo is developing the legal and engineering framework of European autonomous mobility networks.,Automotive,,https://goggo.network/,$50M to $100M,24000000,EUR,26763312,Early Stage Venture,1,,2,,"Axel Springer Digital Ventures, SoftBank","159,038"
Seed Round - GoLiving,https://www.crunchbase.com/funding_round/goliving-seed--72ab55e8,GoLiving,https://www.crunchbase.com/organization/goliving,Seed,"Berlin, Berlin, Germany, Europe",,,,2019-01-01,Seed,,,,Yes,"GoLiving offers community-centric co-living spaces with fully furnished, fully equipped, stylishly decorated shared-flats.","Real Estate, Rental, Rental Property",,https://goliving.eu/,$1M to $10M,,,,M&A,1,"High Rise Ventures, Picus Capital",2,1,"High Rise Ventures, Picus Capital","237,725"
Seed Round - Greenfield,https://www.crunchbase.com/funding_round/greenfield-one-seed--4a8c23b6,Greenfield,https://www.crunchbase.com/organization/greenfield-one,Seed,"Berlin, Berlin, Germany, Europe",2000000,USD,2000000,2019-02-08,Seed,,,,Yes,Greenfield is a European crypto investment firm.,"Blockchain, Cryptocurrency, Open Source",,https://www.greenfield.xyz/,,2000000,USD,2000000,Seed,1,,,,,"447,033"
Angel Round - Groupify,https://www.crunchbase.com/funding_round/groupify-angel--5444316a,Groupify,https://www.crunchbase.com/organization/groupify,Angel,"Berlin, Berlin, Germany, Europe",,,,2019-03-01,Seed,,,,Yes,Groupify develops software that allows customers to interact and order with friends while shopping online.,E-Commerce,,https://www.groupify.de,,,,,Seed,1,,1,,Mavericks Founders,"382,833"
Series A - Grover,https://www.crunchbase.com/funding_round/grover-series-a--92c8b6a5,Grover,https://www.crunchbase.com/organization/grover,Series A,"Berlin, Berlin, Germany, Europe",11000000,EUR,12029049,2019-10-01,Early Stage Venture,40000000,USD,40000000,Yes,Grover offers technology subscriptions that enable customers to rent tech products on a monthly basis instead of purchasing them.,"Consumer Electronics, E-Commerce, Rental, Subscription Service",,http://www.grover.com,$500M to $1B,2341459267,USD,2341459267,,19,Augmentum Fintech,5,5,"Augmentum Fintech, Circularity Capital, coparion, Neosfer, Samsung NEXT","519,411"
Grant - Handfleet,https://www.crunchbase.com/funding_round/handfleet-grant--a741d22e,Handfleet,https://www.crunchbase.com/organization/handfleet,Grant,"Berlin, Berlin, Germany, Europe",71429,EUR,81868,2019-01-01,,,,,No,Handfleet create devices to help transportation industry & the truck drivers understand better everything related to their trucks & fleet.,"Automotive, Electronics, Internet of Things, Robotics",,http://handfleet.com,Less than $1M,71429,EUR,81868,,1,,1,,EASME,"608,672"
Series A - HelloFreshGO,https://www.crunchbase.com/funding_round/hellofreshgo-series-a--f8617047,HelloFreshGO,https://www.crunchbase.com/organization/hellofreshgo,Series A,"Berlin, Berlin, Germany, Europe",,,,2019-08-05,Early Stage Venture,,,,Yes,"HelloFreshGO operates as a micro-market for offices, revolutionizing the workplace food.","Catering, Food and Beverage, Marketplace",,https://www.hellofreshgo.de/en/,$1B to $10B,,,,M&A,1,,3,,"Bitburger Ventures, Movendo Capital, Vorwerk Ventures","430,678"
Seed Round - Heycater!,https://www.crunchbase.com/funding_round/heycater-seed--1016d4d3,Heycater!,https://www.crunchbase.com/organization/heycater,Seed,"Berlin, Berlin, Germany, Europe",3000000,USD,3000000,2019-01-31,Seed,,,,Yes,Heycater! is an online marketplace for ordering quality business catering and for organising corporate virtual events.,"B2B, Catering, E-Commerce, Food and Beverage, Internet, Marketplace, Travel",,http://www.heycater.com,$1M to $10M,4680104,USD,4680104,Seed,3,,3,,"Hevella Capital, IBB Ventures, Monkfish Equity","361,794"
Series A - HeyJobs,https://www.crunchbase.com/funding_round/heyjobs-series-a--bcacf629,HeyJobs,https://www.crunchbase.com/organization/heyjobs,Series A,"Berlin, Berlin, Germany, Europe",12000000,USD,12000000,2019-05-08,Early Stage Venture,,,,Yes,HeyJobs is a career platform matching the world's essential talent to opportunities.,"Artificial Intelligence (AI), Human Resources, Information Technology, Machine Learning, Recruiting, SaaS, Software",,https://hire.heyjobs.co/en-de/,$10M to $50M,62000000,USD,62000000,Early Stage Venture,3,Notion Capital,4,3,"Creathor Ventures, Global Founders Capital, Heartcore Capital, Notion Capital","117,895"
Series A - Highsnobiety,https://www.crunchbase.com/funding_round/highsnobiety-series-a--4d125d48,Highsnobiety,https://www.crunchbase.com/organization/highsnobiety,Series A,"Berlin, Berlin, Germany, Europe",,,,2019-08-19,Early Stage Venture,,,,Yes,"Highsnobiety is an online publication that covers trends and news in fashion, art, music, and culture.","Content, Marketing, News, Publishing",,http://www.highsnobiety.com/,Less than $1M,8500000,USD,8500000,M&A,3,,2,,"Jonathan Keidan, Torch Capital","228,894"
Pre Seed Round - HomeFeelio,https://www.crunchbase.com/funding_round/homefeelio-pre-seed--1ab8127c,HomeFeelio,https://www.crunchbase.com/organization/homefeelio,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-10-28,Seed,,,,Yes,HomeFeelio is Europe's full service provider in the holiday property management industry.,"Property Management, Rental Property, Tourism, Travel",,https://de.homefeelio.com/,,,,,Seed,1,,,,,"509,006"
Series A - HomeTiger,https://www.crunchbase.com/funding_round/x24-factory-series-a--d481ba60,HomeTiger,https://www.crunchbase.com/organization/x24-factory,Series A,"Berlin, Berlin, Germany, Europe",,,,2019-07-01,Early Stage Venture,,,,Yes,"HomeTiger operates some leading marketplaces for home furniture and garden in Germany, France, Italy","Digital Media, E-Commerce, Furniture, Home Decor, Marketplace, Retail",,https://www.moebel24.de,$1M to $10M,14000000,USD,14000000,Early Stage Venture,5,,,,,"122,446"
Pre Seed Round - Honest & Rare,https://www.crunchbase.com/funding_round/craft-exchange-pre-seed--496a5761,Honest & Rare,https://www.crunchbase.com/organization/craft-exchange,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2019-06-05,Seed,,,,Yes,The online marketplace for rare high quality drinks,"E-Commerce, Marketplace, Wine And Spirits",,https://www.honest-rare.de/,Less than $1M,325000,EUR,344768,Seed,3,,1,,Loyal VC,"322,561"
