Transaction Name,Transaction Name URL,Organization Name,Organization Name URL,Funding Type,Organization Location,Money Raised,Money Raised Currency,Money Raised (in USD),Announced Date,Funding Stage,Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Equity Only Funding,Organization Description,Organization Industries,Diversity Spotlight,Organization Website,Organization Revenue Range,Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Funding Status,Number of Funding Rounds,Lead Investors,Investor Names,Number of Investors,Number of Partner Investors,CB Rank (Funding Round)
Seed Round - Semper,https://www.crunchbase.com/funding_round/unlockyourbrain-seed--91cbb709,Semper,https://www.crunchbase.com/organization/unlockyourbrain,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-01-01,Seed,,,,Yes,Semper (formerly UnlockYourBrain) makes memorizing easy.,"Android, Apps, Education, Language Learning",,http://www.getsemper.com,,,,,Seed,3,,,,,"359,941"
Venture Round - GLOSSYBOX,https://www.crunchbase.com/funding_round/glossybox-series-unknown--c104fabe,GLOSSYBOX,https://www.crunchbase.com/organization/glossybox,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",55000000,EUR,62595387,2015-02-21,,,,,Yes,GLOSSYBOX is a bespoke box of luxury-sized cosmetic and wellness samples hand-picked by beauty experts and mailed directly to your door.,"Beauty, Cosmetics, E-Commerce",,http://www.glossybox.com,$50M to $100M,134595387,USD,134595387,M&A,3,,"Access Industries, HV Capital, Kinnevik, Rocket Internet",4,1,"360,160"
Series A - Clue,https://www.crunchbase.com/funding_round/clue-series-a--2a97485f,Clue,https://www.crunchbase.com/organization/clue,Series A,"Berlin, Berlin, Germany, Europe",7000000,USD,7000000,2015-10-09,Early Stage Venture,,,,Yes,Clue is a female health application for period and fertility tracking,"Apps, Fertility, Health Care, mHealth, Wellness, Women's",,https://helloclue.com,$10M to $50M,64766144,USD,64766144,,12,Mosaic Ventures,"Atlantic Labs, Groupe Arnault, Mosaic Ventures, Union Square Ventures",4,1,"360,679"
Series B - Omio,https://www.crunchbase.com/funding_round/omio-series-b--46f9f4cc,Omio,https://www.crunchbase.com/organization/omio,Series B,"Berlin, Berlin, Germany, Europe",,,,2015-06-15,Early Stage Venture,,,,Yes,"Omio offers a multi-mode search tool that compares and combines rail, air, bus, and car for destinations.","Internet, Search Engine, Software, Travel, Travel Accommodations",,https://www.omio.com,$1M to $10M,596000000,USD,596000000,Late Stage Venture,11,Goldman Sachs Investment Partners,Goldman Sachs Investment Partners,1,2,"360,821"
Seed Round - Coureon,https://www.crunchbase.com/funding_round/coureon-2-seed--4e164e82,Coureon,https://www.crunchbase.com/organization/coureon-2,Seed,"Berlin, Berlin, Germany, Europe",250000,EUR,277941,2015-08-19,Seed,,,,Yes,Coureon is the shipping service for online merchants. The SaaS solution allows to manage incoming orders & organise distribution with ease.,"E-Commerce, Internet, Internet of Things, Logistics, SaaS, Shipping, Software, Transportation",,https://www.coureon.com,,250000,EUR,277941,M&A,3,TA Ventures,"Detonate Ventures, Digital Future, TA Ventures, Zorea Ventures",4,,"360,851"
Seed Round - OneLife.me,https://www.crunchbase.com/funding_round/onelife-me-seed--f7bcea77,OneLife.me,https://www.crunchbase.com/organization/onelife-me,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-01-01,Seed,,,,Yes,"OneLife.me is a secure, mobile health care platform as unique as it is.","Child Care, Health Care, Medical, Mobile Apps",,https://www.onelife.me/,,,,,Seed,1,XLHEALTH,XLHEALTH,1,,"361,682"
Seed Round - bookingkit,https://www.crunchbase.com/funding_round/bookingkit-seed--77ec145f,bookingkit,https://www.crunchbase.com/organization/bookingkit,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-01-26,Seed,,,,Yes,"bookingkit offers booking software for tours, activities, and attractions.","Marketing, Reservations, Software, Tourism, Travel",,https://bookingkit.net,$1M to $10M,5000000,EUR,5883447,,6,,HTGF | High-Tech Gruenderfonds,1,,"366,054"
Seed Round - Autumn AI,https://www.crunchbase.com/funding_round/autumn-ai-seed--dba5a3f3,Autumn AI,https://www.crunchbase.com/organization/autumn-ai,Seed,"Berlin, Berlin, Germany, Europe",27430,USD,27430,2015-08-03,Seed,500000,USD,500000,Yes,Autumn AI makes machine learning and artificial intelligence accessible for developers and companies. Developed Leaf,"Artificial Intelligence (AI), Machine Learning, Open Source",,http://autumnai.com,,27430,USD,27430,Seed,1,,Axel Springer Plug and Play Accelerator,1,,"366,512"
Seed Round - Deutsche Fensterbau,https://www.crunchbase.com/funding_round/ventoro-seed--6a3adf00,Deutsche Fensterbau,https://www.crunchbase.com/organization/ventoro,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-06-01,Seed,,,,Yes,Deutsche Fensterbau is a provider of window and door installation services.,,,https://www.deutsche-fensterbau.de/,$1M to $10M,245000,EUR,277737,Seed,2,,Vito One,1,,"367,172"
Grant - Joidy,https://www.crunchbase.com/funding_round/joidy-grant--69c52b89,Joidy,https://www.crunchbase.com/organization/joidy,Grant,"Berlin, Berlin, Germany, Europe",125000,EUR,137386,2015-08-01,,,,,No,Joidy is a mobile application where users can shop for gifts for others and personalize a message to go with it.,"Apps, E-Commerce, Mobile, Mobile Apps, Software",,https://www.joidy.com,Less than $1M,125000,EUR,137386,Seed,2,,,,,"669,499"
Seed Round - CareerFoundry,https://www.crunchbase.com/funding_round/careerfoundry-seed--6adb8b53,CareerFoundry,https://www.crunchbase.com/organization/careerfoundry,Seed,"Berlin, Berlin, Germany, Europe",1000000,USD,1000000,2015-06-24,Seed,,,,Yes,"CareerFoundry mentors clients on how to become a designer, web developers, data analysts, and digital marketers.","EdTech, Education",,http://careerfoundry.com,$1M to $10M,11765640,USD,11765640,,6,TEV Ventures,"Paul Foeckler, Stefan Glänzer, TEV Ventures",3,,"369,638"
Convertible Note - HashtagNow,https://www.crunchbase.com/funding_round/hashtagnow-convertible-note--f561383b,HashtagNow,https://www.crunchbase.com/organization/hashtagnow,Convertible Note,"Berlin, Berlin, Germany, Europe",,,,2015-10-02,,,,,No,HashtagNow is a contexts and provide contexts for discussion topics.,"News, Social Media, Social News",,https://HashtagNow.co,,,,,,1,,"Project Flying Elephant, WestTech Ventures",2,,"370,307"
Seed Round - Free2Move,https://www.crunchbase.com/funding_round/carjump-seed--aa8fc807,Free2Move,https://www.crunchbase.com/organization/carjump,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-11-24,Seed,,,,Yes,Free2Move combines the offers of all your favorite car sharing providers.,"Apps, Automotive, Car Sharing, Mobile",,https://www.free2move.com,$1M to $10M,1400000,EUR,1668770,M&A,6,UVC Partners,"Axel Springer Digital Ventures, HTGF | High-Tech Gruenderfonds, UVC Partners, Zimmermann Investments",4,1,"671,044"
Seed Round - DASHR,https://www.crunchbase.com/funding_round/dashr-seed--d05aea03,DASHR,https://www.crunchbase.com/organization/dashr,Seed,"Berlin, Berlin, Germany, Europe",80000,EUR,90297,2015-09-10,Seed,,,,Yes,DASHR | find your perfect running partner.,"Apps, Fitness",,http://beta.dashrtheapp.com.,Less than $1M,80000,EUR,90297,Seed,1,,Technogym Wellness Accelerator,1,,"672,418"
Seed Round - DemoUp,https://www.crunchbase.com/funding_round/demoup-seed--fbc80fe8,DemoUp,https://www.crunchbase.com/organization/demoup,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-09-01,Seed,,,,Yes,DemoUp is a vidoe platform that allows shops to automatically integrate thousands of product videos from leading brands.,"Brand Marketing, Content Delivery Network, E-Commerce Platforms, Video",,http://www.demoup.com,$1M to $10M,,,,Seed,3,Born2Grow,Born2Grow,1,,"672,622"
Non Equity Assistance - IPlytics,https://www.crunchbase.com/funding_round/iplytics-non-equity-assistance--10071fb8,IPlytics,https://www.crunchbase.com/organization/iplytics,Non-equity Assistance,"Berlin, Berlin, Germany, Europe",,,,2015-06-17,,,,,No,IPlytics develops the intellectual property (IP) intelligence solution IPlytics Platform,"Analytics, Artificial Intelligence (AI), Big Data, Information Technology, Intellectual Property, Machine Learning, SaaS, Software, Text Analytics",,http://www.iplytics.com,$1M to $10M,,,,M&A,8,Microsoft Accelerator Berlin,Microsoft Accelerator Berlin,1,,"381,362"
Venture Round - Tausendkind,https://www.crunchbase.com/funding_round/tausendkind-series-unknown--9e193995,Tausendkind,https://www.crunchbase.com/organization/tausendkind,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2015-03-09,,,,,Yes,Tausendkind operates as an e-commerce one-stop shop for infants up to the age of eight. ,"Children, E-Commerce, Fashion, Lifestyle, Shopping",,http://www.tausendkind.de/,$10M to $50M,15000000,EUR,18372491,M&A,6,,"Capnamic Ventures, HR Ventures, IBB Ventures, IRIS, MGO Digital Ventures, Nicole Junkermann, pd ventures, Rheinische Post Mediengruppe",8,4,"382,013"
Pre Seed Round - wefox,https://www.crunchbase.com/funding_round/wefox-pre-seed--c3488211,wefox,https://www.crunchbase.com/organization/wefox,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2015-07-20,Seed,,,,Yes,"wefox is a platform that connects insurers, brokers, businesses and customers to give the world access to digital insurance solutions.","Financial Services, FinTech, Insurance, InsurTech, Internet",,https://www.wefox.com,$1B to $10B,1510300426,USD,1510300426,,11,The Delta,The Delta,1,1,"383,372"
Venture Round - Valise,https://www.crunchbase.com/funding_round/valise-series-unknown--594d48dc,Valise,https://www.crunchbase.com/organization/valise,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2015-05-27,,,,,Yes,Valise provides insider access & unique experiences to the modern day internationalist.,,,http://valise.me/lemagasin,,,,,,2,,"AZURE PLUS, Slogan, Tsunezawa Kahoko, VOYAGE VENTURES",4,,"384,086"
Series B - OneFootball,https://www.crunchbase.com/funding_round/the-football-app-series-b--f106f060,OneFootball,https://www.crunchbase.com/organization/the-football-app,Series B,"Berlin, Berlin, Germany, Europe",,,,2015-04-10,Early Stage Venture,,,,Yes,OneFootball is an app and platform that provides comprehensive coverage of international soccer leagues and competitions.,"Apps, Mobile Apps, News, Software, Sports",,https://company.onefootball.com,$100M to $500M,441957137,USD,441957137,,9,,"Evolution Media, June Fund",2,1,"384,791"
Seed Round - Uberchord,https://www.crunchbase.com/funding_round/uberchord-engineering-seed--ee9b5008,Uberchord,https://www.crunchbase.com/organization/uberchord-engineering,Seed,"Berlin, Berlin, Germany, Europe",720000,EUR,809468,2015-06-11,Seed,,,,Yes,Uberchord creates mobile applications to learn how to play a musical instrument.,"Mobile Apps, Music, Software",,http://uberchord.com,$1M to $10M,2570426,USD,2570426,Seed,5,,Verve Ventures,1,,"630,835"
Seed Round - Viorama,https://www.crunchbase.com/funding_round/viorama-seed--d547747a,Viorama,https://www.crunchbase.com/organization/viorama,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-08-18,Seed,,,,Yes,Viorama provides a virtual reality application that makes 360-degree videos.,Virtual Reality,,http://splashapp.co/,,,,,Seed,1,,EuropeanPioneers,1,,"388,393"
Seed Round - Chess Boxing Global,https://www.crunchbase.com/funding_round/chess-boxing-global-seed--22dd4060,Chess Boxing Global,https://www.crunchbase.com/organization/chess-boxing-global,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-01-01,Seed,,,,Yes,Chess Boxing Global Marketing is building a professional league under the brand Chess Boxing Global. ,"Advertising, Events, Sports",,http://www.chessboxing-global.com/,Less than $1M,,,,Seed,1,Endemic Capital,Endemic Capital,1,,"676,554"
Grant - Swocket,https://www.crunchbase.com/funding_round/swocket-grant--9030a1cb,Swocket,https://www.crunchbase.com/organization/swocket,Grant,"Berlin, Berlin, Germany, Europe",50000,EUR,55104,2015-11-01,,,,,No,Swocket provides energy monitoring device and application.,Mobile Devices,,http://swocket.de,,50000,EUR,55104,Seed,2,SpeedUP! Europe,SpeedUP! Europe,1,,"391,891"
Venture Round - qLearning,https://www.crunchbase.com/funding_round/qlearning-8a9b-series-unknown--dfc798b5,qLearning,https://www.crunchbase.com/organization/qlearning-8a9b,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2015-02-10,,,,,Yes,qLearning is a platform for the creation of own learning materials.,Media and Entertainment,,,,,,,,3,,"IBB Ventures, Senovo",2,1,"677,480"
Series B - Lesara,https://www.crunchbase.com/funding_round/lesara-series-b--c200b18a,Lesara,https://www.crunchbase.com/organization/lesara,Series B,"Berlin, Berlin, Germany, Europe",15000000,EUR,16823367,2015-09-09,Early Stage Venture,,,,Yes,"Lesara offers you the newest trends for fashion, lifestyle and home at the best price.","E-Commerce, Fashion, Retail",,https://www.lesara.com,$50M to $100M,85330000,EUR,100339200,Late Stage Venture,6,"Northzone, Vorwerk Ventures","Mangrove Capital Partners, Northzone, Tectonic Capital, Vorwerk Ventures",4,3,"392,114"
Angel Round - Fypp,https://www.crunchbase.com/funding_round/fypp-angel--8ef847df,Fypp,https://www.crunchbase.com/organization/fypp,Angel,"Berlin, Berlin, Germany, Europe",1700000,EUR,1840695,2015-07-20,Seed,,,,Yes,Fypp is a website where users can find properties to purchase or rent.,"Big Data, E-Commerce, Real Estate, Search Engine, Vertical Search",,http://fypp.com,,1990000,EUR,2226210,Seed,2,,,,,"393,087"
Venture Round - GoodsCloud,https://www.crunchbase.com/funding_round/goodscloud-series-unknown--60f411fa,GoodsCloud,https://www.crunchbase.com/organization/goodscloud,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",8784595,USD,8784595,2015-03-03,,,,,Yes,"GoodsCloud is a middleware that provides retailers with intelligent processes, allowing them to automatically process orders.","Information Technology, Internet, Software",,https://goodscloud.com/,,8784595,USD,8784595,,1,,,,,"678,118"
Grant - GroupEstate,https://www.crunchbase.com/funding_round/groupestate-grant--989485ba,GroupEstate,https://www.crunchbase.com/organization/groupestate,Grant,"Berlin, Berlin, Germany, Europe",50000,EUR,53319,2015-03-19,,,,,No,GroupEstate helps people buy or build property together as a group.,Real Estate,,http://wwww.groupestate.de,,50000,EUR,53319,,1,,Horizon 2020,1,,"678,387"
Seed Round - OptioPay,https://www.crunchbase.com/funding_round/optiopay-seed--01898561,OptioPay,https://www.crunchbase.com/organization/optiopay,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-08-20,Seed,,,,Yes,OptioPay is an open banking technology provider for customer-centric and value-add solutions based on bank account data.,"Advertising Platforms, Banking, Financial Services, FinTech, Insurance, Personal Finance, Software",,http://optiopay.com/,$10M to $50M,26398223,USD,26398223,,8,,"Michael Grabner Media GmbH, Neosfer",2,,"634,615"
Venture Round - AttachingIT,https://www.crunchbase.com/funding_round/attachingit-series-unknown--7162e193,AttachingIT,https://www.crunchbase.com/organization/attachingit,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2015-03-09,,,,,Yes,Accelerating the transition of companies to the (public) cloud.,"Cloud Security, Enterprise Software, SaaS, Software",,https://www.attachingit.com,Less than $1M,350000,EUR,441390,,3,,Microsoft Accelerator,1,,"635,145"
Private Equity Round - Premium Exhibitions,https://www.crunchbase.com/funding_round/premium-exhibitions-private-equity--b9a346ce,Premium Exhibitions,https://www.crunchbase.com/organization/premium-exhibitions,Private Equity,"Berlin, Berlin, Germany, Europe",,,,2015-01-13,Private Equity,,,,Yes,Premium Exhibitions organises the international fashion trade shows.,"Fashion, Lifestyle",,https://www.premiumexhibitions.com,$10M to $50M,,,,M&A,1,Waterland Private Equity,Waterland Private Equity,1,,"636,740"
Seed Round - DreamCheaper,https://www.crunchbase.com/funding_round/dreamcheaper-seed--37fc0e51,DreamCheaper,https://www.crunchbase.com/organization/dreamcheaper,Seed,"Berlin, Berlin, Germany, Europe",1000000,EUR,1068508,2015-11-16,Seed,,,,Yes,DreamCheaper finds a better deal for your existing hotel reservation and rebooks for you.,"Hospitality, Hotel, Tourism",,http://dreamcheaper.com/,$1M to $10M,2500000,EUR,2675533,Seed,2,,"Global Founders Capital, HV Capital, NFQ Ventures, TruVenturo",4,1,"405,066"
Seed Round - KptnCook,https://www.crunchbase.com/funding_round/umoli-seed--5a035c0d,KptnCook,https://www.crunchbase.com/organization/umoli,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-01-29,Seed,,,,Yes,"KptnCook is a mobile app, combining curated recipes with a location-based grocery shopping experience.","E-Commerce, Health Care, Mobile",,http://www.kptncook.com,$1M to $10M,120000,EUR,134373,M&A,4,,Plug and Play,1,,"638,701"
Pre Seed Round - Careship,https://www.crunchbase.com/funding_round/careship-pre-seed--8f8d7761,Careship,https://www.crunchbase.com/organization/careship,Pre-Seed,"Berlin, Berlin, Germany, Europe",,,,2015-08-01,Seed,,,,Yes,Careship helps families find the right caregiver for their loved ones.,"Health Care, Home Services, Wellness",,https://www.careship.de,$10M to $50M,11349276,USD,11349276,M&A,4,,Axel Springer Plug and Play Accelerator,1,,"638,938"
Angel Round - HelloCoach,https://www.crunchbase.com/funding_round/sportakus-angel--ceecb176,HelloCoach,https://www.crunchbase.com/organization/sportakus,Angel,"Berlin, Berlin, Germany, Europe",210000,EUR,229512,2015-12-15,Seed,,,,Yes,HelloCoach is the digital hub for recreational sport teams.,"Mobile Apps, Productivity Tools, Social Network, Sports",,http://www.hellocoach.de,Less than $1M,210000,EUR,229512,Seed,1,,,,,"410,806"
Series A - Bonagora,https://www.crunchbase.com/funding_round/bonagora-series-a--74f45ff0,Bonagora,https://www.crunchbase.com/organization/bonagora,Series A,"Berlin, Berlin, Germany, Europe",3500000,USD,3500000,2015-11-25,Early Stage Venture,,,,Yes,The Online Wholesale Marketplace for the Home & Living Industry.,"B2B, E-Commerce, E-Commerce Platforms, Home Decor, Marketplace",,http://www.bonagora.com,$1M to $10M,3500000,USD,3500000,Early Stage Venture,2,Earlybird Venture Capital,"Earlybird Venture Capital, MAKERS, Michael Brehm, Vogel Ventures",4,,"641,347"
Seed Round - Phizzard,https://www.crunchbase.com/funding_round/phizzard-seed--23dfaf6c,Phizzard,https://www.crunchbase.com/organization/phizzard,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-01-01,Seed,,,,Yes,Phizzard has develop innovative solutions that  combine the strengths of brick-and-mortar retailing with the opportunities of e-commerce.,E-Commerce,,https://www.phizzard.com,,,,,Seed,1,,Axel Springer Plug and Play Accelerator,1,,"411,237"
Seed Round - Labiotech.eu,https://www.crunchbase.com/funding_round/labiotech-eu-seed--4349e8f9,Labiotech.eu,https://www.crunchbase.com/organization/labiotech-eu,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-11-05,Seed,,,,Yes,Labiotech.eu is the leading digital media covering the European Biotech industry,"Biotechnology, Digital Media, Life Science, News, Social Media",,http://labiotech.eu,$1M to $10M,,,,M&A,3,,Project Flying Elephant,1,,"411,407"
Venture Round - Daily Ride,https://www.crunchbase.com/funding_round/daily-ride-series-unknown--a6bde5de,Daily Ride,https://www.crunchbase.com/organization/daily-ride,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2015-12-03,,,,,Yes,Ridesharing for the daily commute.,"Apps, Computer, Transportation",,http://www.dailyride.com,$1M to $10M,,,,,1,,"Rheingau Founders, Rouven Dresselhaus",2,,"641,591"
Seed Round - Skoove,https://www.crunchbase.com/funding_round/skoove-seed--fe6ed534,Skoove,https://www.crunchbase.com/organization/skoove,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-03-09,Seed,,,,Yes,Skoove is a platform to learn the art of playing piano.,"E-Learning, Internet, Music, Music Education, Online Portals",,http://skoove.com,$1M to $10M,4200000,EUR,4654939,,6,,Microsoft Accelerator,1,,"318,460"
Series F - HelloFresh,https://www.crunchbase.com/funding_round/hellofresh-series-f--7c7434df,HelloFresh,https://www.crunchbase.com/organization/hellofresh,Series F,"Berlin, Berlin, Germany, Europe",75000000,EUR,85637359,2015-09-17,Late Stage Venture,2525000000,EUR,2883124416,Yes,HelloFresh is a food subscription company that sends pre-portioned ingredients to users’ doorstep each week.,"B2C, Delivery Service, Food and Beverage, Food Delivery, Subscription Service",,https://www.hellofresh.com,$1B to $10B,367459141,USD,367459141,IPO,6,Baillie Gifford,"Baillie Gifford, Insight Partners, Rocket Internet",3,1,"645,008"
Seed Round - Tunent,https://www.crunchbase.com/funding_round/tunent-seed--4f0f9378,Tunent,https://www.crunchbase.com/organization/tunent,Seed,"Berlin, Berlin, Germany, Europe",250000,USD,250000,2015-04-10,Seed,,,,Yes,Music is life! Discover it in the palm of your hand.,"Apps, Digital Entertainment, Music",,http://www.tunent.com/,,250000,USD,250000,Seed,1,,,,,"415,158"
Seed Round - Homeday,https://www.crunchbase.com/funding_round/homeday-2-seed--705c3677,Homeday,https://www.crunchbase.com/organization/homeday-2,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-01-01,Seed,,,,Yes,Homeday is an online resource for finding a new home and getting in touch with a local realtor.,"Commercial Real Estate, Real Estate, Real Estate Investment",,https://www.homeday.de,$10M to $50M,71424171,USD,71424171,Late Stage Venture,4,,"Monkfish Equity, Picus Capital, Seed GmbH, Vito One",4,1,"415,323"
Seed Round - Koawach,https://www.crunchbase.com/funding_round/koawach-seed--dc0589ed,Koawach,https://www.crunchbase.com/organization/koawach,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-01-01,Seed,,,,Yes,Koawach produces and sells caffeine cocoa products.,Food and Beverage,,https://koawach.de/,$1M to $10M,,,,Seed,1,Linden Capital,Linden Capital,1,,"645,526"
Debt Financing - Minodes,https://www.crunchbase.com/funding_round/minodes-debt-financing--39714b92,Minodes,https://www.crunchbase.com/organization/minodes,Debt Financing,"Berlin, Berlin, Germany, Europe",950000,EUR,1063205,2015-10-01,,,,,No,Minodes offers a unique platform of consumer analytics and marketing services.,"Analytics, Big Data, Internet of Things, Retail, SaaS",,http://www.minodes.com/,$1M to $10M,7550000,EUR,8836066,M&A,4,,,,,"648,381"
Seed Round - Valendo,https://www.crunchbase.com/funding_round/valendo-seed--b3380a00,Valendo,https://www.crunchbase.com/organization/valendo,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-10-06,Seed,,,,Yes,Valendo is a fast provider of online asset lending. Valendo was founded by Lars Bresan and FinLeap.,"Consumer Lending, E-Commerce, Real Estate",,https://www.valendo.de,,,,,M&A,3,,"Marcus Borner, Oliver Oster",2,,"648,994"
Series A - Campanda,https://www.crunchbase.com/funding_round/campanda-series-a--658090fe,Campanda,https://www.crunchbase.com/organization/campanda,Series A,"Berlin, Berlin, Germany, Europe",5000000,EUR,5450441,2015-05-27,Early Stage Venture,,,,Yes,Campanda is the exclusive marketplace for recreational vehicle rental.,"Marketplace, Recreational Vehicles, Rental, Tourism, Travel",,https://www.campanda.com,$1M to $10M,17200000,EUR,19046798,M&A,5,Ecomobility Ventures,"Accel, Atlantic Labs, b2venture, Ecomobility Ventures, Groupe Arnault, Idinvest Partners, Ringier Digital Ventures, Scentan Ventures",8,1,"423,863"
Seed Round - LIQID Investments,https://www.crunchbase.com/funding_round/liqid-investments-seed--c4210ba5,LIQID Investments,https://www.crunchbase.com/organization/liqid-investments,Seed,"Berlin, Berlin, Germany, Europe",1500000,EUR,1686712,2015-08-27,Seed,,,,Yes,LIQID Investments is a financial company that offers digital wealth management services.,"Financial Services, FinTech, Wealth Management",,https://www.liqid.de,$10M to $50M,164900000,EUR,190526177,Late Stage Venture,6,Project A Ventures,Project A Ventures,1,1,"424,321"
Seed Round - Media4Care,https://www.crunchbase.com/funding_round/media4care-seed--367ef168,Media4Care,https://www.crunchbase.com/organization/media4care,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-09-29,Seed,,,,Yes,Media4Care provides special media services for the care of the cognitively impaired.,"Digital Media, Elder Care, Health Care, Nursing and Residential Care, Social Media, Social Network",,https://www.media4care.de,$1M to $10M,,,,Seed,4,,Ananda Impact Ventures,1,,"424,865"
Seed Round - 4scotty,https://www.crunchbase.com/funding_round/4scotty-gmbh-seed--7dc940a2,4scotty,https://www.crunchbase.com/organization/4scotty-gmbh,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-02-01,Seed,,,,Yes,4scotty is a reverse job marketplace for software and IT professionals .,"Human Resources, Information Technology, Internet, Outsourcing, Recruiting, Software",,http://www.4scotty.com,$1M to $10M,,,,M&A,2,Monkfish Equity,Monkfish Equity,1,,"650,000"
Seed Round - Hrmony,https://www.crunchbase.com/funding_round/hrmony-seed--a9934152,Hrmony,https://www.crunchbase.com/organization/hrmony,Seed,"Berlin, Berlin, Germany, Europe",120000,USD,120000,2015-10-13,Seed,,,,Yes,"Hrmony is a platform for smart employer branding, motivating and retaining employees with tax-free subsidies for lunch and shopping.","Employee Benefits, FinTech, Software",,https://www.hrmony.de,$1M to $10M,1020000,USD,1020000,,3,,"LeadX Capital Partners, METRO Xcel, R/GA Ventures, Techstars",4,,"378,067"
Non Equity Assistance - JobUFO,https://www.crunchbase.com/funding_round/jobufo-non-equity-assistance--44cdc7da,JobUFO,https://www.crunchbase.com/organization/jobufo,Non-equity Assistance,"Berlin, Berlin, Germany, Europe",,,,2015-12-18,,,,,No,JobUFO is a recruiting company that simplifies application process and optimizes communication between applicant and employer.,"Apps, Recruiting, SaaS, Software",,https://www.jobufo.com/,$1M to $10M,2000000,EUR,2315335,Seed,4,,Microsoft Accelerator Berlin,1,,"378,823"
Convertible Note - link.fish,https://www.crunchbase.com/funding_round/link-fish-convertible-note--d4d67429,link.fish,https://www.crunchbase.com/organization/link-fish,Convertible Note,"Berlin, Berlin, Germany, Europe",,,,2015-10-02,,,,,No,Bookmarking meets Web-Parsing,"Information Services, Online Forums, Social Bookmarking",,https://link.fish,Less than $1M,,,,,1,,Project Flying Elephant,1,,"379,542"
Seed Round - Savedo,https://www.crunchbase.com/funding_round/savedo-seed--b3cbab51,Savedo,https://www.crunchbase.com/organization/savedo,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-11-26,Seed,,,,Yes,Savedo is the one-stop-shop for retail investment products in Europe.,"Banking, Financial Services, FinTech, Marketplace",,https://www.savedo.de,$1M to $10M,7600000,USD,7600000,M&A,7,,HW Capital,1,,"426,738"
Venture Round - Kitchen Stories,https://www.crunchbase.com/funding_round/kitchen-stories-series-unknown--01a73d15,Kitchen Stories,https://www.crunchbase.com/organization/kitchen-stories,Venture - Series Unknown,"Berlin, Berlin, Germany, Europe",,,,2015-01-01,,,,,Yes,Kitchen Stories is a recipe site that features step-by-step photo instructions and video tutorials on making dishes of various types.,"Apps, Food and Beverage, Mobile",,https://www.kitchenstories.com,$1M to $10M,1800000,USD,1800000,M&A,2,Heartcore Capital,Heartcore Capital,1,,"428,268"
Seed Round - Rights'Up,https://www.crunchbase.com/funding_round/rightsup-seed--68737d0b,Rights'Up,https://www.crunchbase.com/organization/rightsup,Seed,"Berlin, Berlin, Germany, Europe",1600000,EUR,1789285,2015-03-01,Seed,,,,Yes,Rights’Up is an online service designed to manage and administrate broadcasting rights revenues worldwide for music record labels.,"Broadcasting, Independent Music, Internet, Music",,http://www.rightsup.com,$1M to $10M,1950000,EUR,2262715,Seed,2,,,,,"653,596"
Convertible Note - PlugSurfing,https://www.crunchbase.com/funding_round/plugsurfing-convertible-note--c53417a6,PlugSurfing,https://www.crunchbase.com/organization/plugsurfing,Convertible Note,"Berlin, Berlin, Germany, Europe",,,,2015-01-13,,,,,No,"Find, access and pay for eletctric car charging wherever you go with PlugSurfing","Automotive, Mobile, Mobile Advertising",,https://www.plugsurfing.com,$1M to $10M,,,,M&A,2,,1776 Ventures,1,,"429,204"
Seed Round - Skoove,https://www.crunchbase.com/funding_round/skoove-seed--dee9aa22,Skoove,https://www.crunchbase.com/organization/skoove,Seed,"Berlin, Berlin, Germany, Europe",,,,2015-09-22,Seed,,,,Yes,Skoove is a platform to learn the art of playing piano.,"E-Learning, Internet, Music, Music Education, Online Portals",,http://skoove.com,$1M to $10M,4200000,EUR,4654939,,6,,HTGF | High-Tech Gruenderfonds,1,,"397,200"
