Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
SUSHI Bikes,https://www.crunchbase.com/organization/sushi-bikes,Active,,"E-Commerce, Fitness, Sporting Goods, Transportation","Munich, Bayern, Germany",SUSHI Bikes has developed the perfect e-bike for modern urban people.,"218,665","European Union (EU), Europe, Middle East, and Africa (EMEA)",80538,$1M to $10M,2019-02-20,day,,,,,For Profit,https://www.sushi-bikes.com,,https://www.facebook.com/sushibikes,https://www.linkedin.com/company/sushibikes/,,"Commerce and Shopping, Sports, Transportation",2,11-50,"Andy Weinzierl, Joko Winterscheidt",1,Seed,2023-07-12,,,,Seed,,,,Seed,,,,,,,"STS Ventures, BayBG Venture Capital, VRD GmbH, Parkshore Holding",,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
tacterion,https://www.crunchbase.com/organization/tacterion,Active,,"B2B, Hardware, Information Technology, Internet of Things, Marketing, Product Design, Robotics, Sensor, UX Design","Munich, Bayern, Germany",tacterion is a high-tech start-up that develops and markets tactile sensors.,"161,657","European Union (EU), Europe, Middle East, and Africa (EMEA)",80331,Less than $1M,2015-01-01,year,,,,,For Profit,http://www.tacterion.com/,https://twitter.com/tacterion,https://www.facebook.com/tacterion,https://www.linkedin.com/company/10990862/,"tacterion is a high-tech sensor startup based in Munich. Founded in 2015 as a spin-off of the German Aerospace Center (DLR), tacterion develops and markets a unique tactile sensor technology called sensorskin. sensorskin is a highly flexible sensory layer that measures interaction and pressure on any surface. This patented technology was originally developed for robotics and provides the sense of touch for products and machines. tacterion‘s sensitive surface layers enable the next generation of truly interactive and responsive products.","Design, Hardware, Information Technology, Internet Services, Other, Sales and Marketing, Science and Engineering, Software",3,1-10,"Daniel Strohmayr, Denis Schneider, Michael Strohmayr",3,Early Stage Venture,2021-06-08,,,,Series A,,,,Series A,28319,EUR,30472,28319,EUR,30472,Miele,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,2
Talentcube,https://www.crunchbase.com/organization/talentcube,Active,,"iOS, Mobile Apps, Video","Munich, Bayern, Germany",Talentcube solution for mobile video application and expert for modern applicants via smartphone.,"353,022","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2015-01-01,year,2021-02-24,day,,,For Profit,https://talentcube.de/,,https://de-de.facebook.com/talentcubeHR/,https://www.linkedin.com/company/talentcube---die-bewerbung-der-n%C3%A4chsten-generation/?originalSubdomain=de,Talentcube solution for mobile video application and expert for modern applicants via smartphone.,"Apps, Media and Entertainment, Mobile, Platforms, Software, Video",3,11-50,"Hendrik Seiler, Sebastian Hust, Sebastian Niewohner",1,M&A,2016-06-01,,,,Seed,,,,Seed,,,,,,,seed + speed Ventures,1,1,,Was Acquired,Talentcube acquired by Phenom,https://www.crunchbase.com/acquisition/phenom-people-acquires-talentcube--bb88876c,Phenom,https://www.crunchbase.com/organization/phenom-people,2021-02-24,day,,,,Acquisition,,Private,,,,,,,,,,,
Tangany,https://www.crunchbase.com/organization/tangany,Active,,"B2B, Blockchain, Cloud Infrastructure, Cryptocurrency, Financial Services, SaaS","Munich, Bayern, Germany",Tangany is a regulated crypto custodian based in Germany.,"26,601","European Union (EU), Europe, Middle East, and Africa (EMEA)",80333,$1M to $10M,2019-01-18,day,,,,,For Profit,https://tangany.com,https://twitter.com/tangany,,https://www.linkedin.com/company/tangany,"Tangany is a regulated German crypto custodian offering whitelabel core banking services for digital assets. Tangany works with banks, neobrokers, asset managers, funds, corporates and FinTechs from Europe and all over the world.","Blockchain and Cryptocurrency, Financial Services, Hardware, Internet Services, Other, Payments, Software",4,11-50,"Alexey Utin, Christopher Zapf, Hans Nickel, Martin Kreitmair",4,Seed,2022-04-20,7000000,EUR,7595066,Seed,7000000,EUR,7595066,Seed,7185000,EUR,7816903,7185000,EUR,7816903,"HTGF | High-Tech Gruenderfonds, Nauta Capital, C3 Venture Capital, Hackquarters, Philipp Treuner",2,5,,,,,,,,,,,,,,Private,,,,,,,,,,,1
TeleClinic,https://www.crunchbase.com/organization/teleclinic,Active,,"Communications Infrastructure, Fitness, Health Care, Health Insurance, Information Technology, Wellness","Munich, Bayern, Germany",TeleClinic is a communication platform that enables simple and secure communication between doctors and patients all over Germany.,"36,042","European Union (EU), Europe, Middle East, and Africa (EMEA)",81669,$1M to $10M,2015-01-01,year,2020-07-16,day,,,For Profit,https://www.teleclinic.com,https://twitter.com/TeleClinic_GmbH,https://www.facebook.com/teleclinic.1/,https://www.linkedin.com/company/teleclinic,"TeleClinic's vision is to provide everyone with a full first-stop-shop for all health related questions. First and foremost, this means guaranteeing first-class medical care at all times. They want to do that with the help of digital possibilities and they work on that every day.","Financial Services, Hardware, Health Care, Information Technology, Sports",3,11-50,"Katharina Juenger, Patrick Palacin, Reinhard Meier",2,M&A,2018-11-29,7000000,EUR,7974872,Series A,7000000,EUR,7974872,Series A,9000000,EUR,10322372,9000000,EUR,10322372,"Idinvest Partners, Digital Health Ventures",2,2,,Was Acquired,TeleClinic acquired by DocMorris,https://www.crunchbase.com/acquisition/zur-rose-group-ag-acquires-teleclinic--e12ea797,DocMorris,https://www.crunchbase.com/organization/zur-rose-group-ag,2020-07-16,day,,,,Acquisition,,Private,,,,,,,,,,,
TerraLoupe,https://www.crunchbase.com/organization/terraloupe,Active,,"3D Technology, Artificial Intelligence (AI), Automotive, Autonomous Vehicles, Big Data, Computer Vision, Geospatial, Machine Learning, Mapping Services, Simulation","Munich, Bayern, Germany",TerraLoupe empowers autonomous mobility by providing machine learning generated virtual 3D twins of the environment for simulation/ HD maps.,"104,385","European Union (EU), Europe, Middle East, and Africa (EMEA)",80803,$1M to $10M,2015-01-01,year,2021-03-11,day,,,For Profit,https://www.terraloupe.com/,,https://www.facebook.com/terraloupe-265663687215773,https://www.linkedin.com/company/terraloupe,"TerraLoupe is an award-winning AI startup that detects objects in high-resolution aerial imagery for industrial customers.  TerraLoupe was founded on the premise that understanding accurate geo image data could fundamentally improve decision making for businesses – introducing new prospects for numerous industrial applications. We acquire aerial images through our network of partners, analyze them by our proprietary machine learning algorithms, and provide object recognition to locate every piece of relevant information for our customers, finding the small things that matter in your big data. We are a young, innovative machine learning startup company based in Munich, Germany. The name “TerraLoupe” originates from “Terra” (lat. ground, terrain) and “Loupe”, the technical expression for magnifying glass.","Artificial Intelligence (AI), Data and Analytics, Hardware, Navigation and Mapping, Science and Engineering, Software, Transportation",4,11-50,"Christian Schaub, Josef Schindler, Manuela Rasthofer, Sebastian Gerke",3,M&A,2018-02-23,1200000,EUR,1475525,Series A,1200000,EUR,1475525,Series A,3200000,EUR,3655535,3200000,EUR,3655535,Bayern Kapital,,1,,Was Acquired,TerraLoupe acquired by cloudeo,https://www.crunchbase.com/acquisition/cloudeo-acquires-terraloupe--1d06f953,cloudeo,https://www.crunchbase.com/organization/cloudeo,2021-03-11,day,,,,Acquisition,,Private,,,,,,,,,,,2
Thankyoujane / Cantura,https://www.crunchbase.com/organization/thankyoujane-cantura,Active,,"Cannabis, Cosmetics, Dietary Supplements, Direct Marketing, E-Commerce, Health Care, Nutrition, Social Media Marketing","Munich, Bayern, Germany",Leading German CBD & Cannabis Company,"91,972","European Union (EU), Europe, Middle East, and Africa (EMEA)",81545,$1M to $10M,2017-05-01,day,,,,,For Profit,https://cantura.de/,,https://www.facebook.com/CanturaOrganics/,https://www.linkedin.com/company/cantura,"Started in 2017, we are one of the first German CBD companies and one of the leading CBD and Cannabis players in Europe. In 2019 we launched Cantura Organics, the leading CBD brand for organic and sustainable CBD products. At Thankyoujane we believe that CBD and cannabis should be freed from its stigma and should be placed back at the center of our society, so that everyone can benefit from the healing power that the hemp plants provides us with. Since our customers share that vision, we grow our company significantly and are always open for further partners that want to join our journey.","Commerce and Shopping, Community and Lifestyle, Consumer Goods, Food and Beverage, Health Care, Sales and Marketing",1,11-50,Fabian Baumann,3,Seed,2022-01-15,500000,EUR,570765,Seed,500000,EUR,570765,Seed,935000,EUR,1083660,935000,EUR,1083660,Torus Capital,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Thermosome,https://www.crunchbase.com/organization/thermosome,Active,,"Biopharma, Biotechnology, Medical","Munich, Bayern, Germany","Thermosome is developing drug candidates leveraging its proprietary drug delivery technology,","70,178","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2015-01-01,year,,,,,For Profit,http://www.thermosome.com/,,,https://www.linkedin.com/company/thermosome,"Thermosome is an emerging biopharmaceutical company headquartered in the Innovation and Start-Up Center for Biotechnology (IZB) in Planegg/Martinsried near Munich, Germany. Our technology was invented by Prof. Dr. Hansjörg Eibl at the Max Planck Institute for Biophysical Chemistry in Göttingen, Germany, and applied, among others, in various in vitro and in vivo studies by a research group at the University Hospital of the Ludwig-Maximilians-Universitaet Munich, Germany. Based on inspiring results from this research including the preclinical proof-of-concept in various animal species, Thermosome started its operational activities in late 2015.","Biotechnology, Health Care, Science and Engineering",3,11-50,"Lars Lindner, Martin Hossann, Pascal Schweizer",2,Seed,2016-04-06,2700000,EUR,3077007,Grant,1900000,EUR,2165301,Seed,1900000,EUR,2165301,4600000,EUR,5242308,"HTGF | High-Tech Gruenderfonds, Bayern Kapital, German Federal Ministry of Education and Research",,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Toposens,https://www.crunchbase.com/organization/toposens,Active,,"3D Technology, Automotive, Autonomous Vehicles, Consumer Electronics, Manufacturing, Mapping Services, Robotics, Sensor, Software","Munich, Bayern, Germany",Toposens builds highly robust and low-cost near-field 3D ultrasonic vision technology for robotics and autonomous vehicles.,"55,983","European Union (EU), Europe, Middle East, and Africa (EMEA)",80799,$1M to $10M,2015-04-01,month,,,,,For Profit,http://www.toposens.com,https://twitter.com/toposens,https://www.facebook.com/Toposens,https://www.linkedin.com/company/toposens,"They are Toposens. It is their mission to provide the world with 3D ultrasonic sensors, substituting expensive and outdated technologies that no longer fit their advanced technological needs. They work together with well-known industrial and high tech companies to bring 3D ultrasonic technology to automotive, smart buildings, robotics and many other industries.","Consumer Electronics, Hardware, Manufacturing, Navigation and Mapping, Science and Engineering, Software, Transportation",3,11-50,"Alexander Rudoy, Rinaldo Persichini, Tobias Bahnemann",8,,2022-03-01,1500000,CHF,1632913,Venture - Series Unknown,1500000,CHF,1632913,Venture - Series Unknown,3560197,USD,3560197,3872932,USD,3872932,"Plug and Play, IQT, VentureOut, Deeptech Labs, Motus Ventures",3,10,,,,,,,,,,,,,,Private,,,,,,,,,,,5
Tourlina,https://www.crunchbase.com/organization/tourlina,Active,,"Apps, Tourism, Travel","Munich, Bayern, Germany",Tourlina is a female travel app .,"1,002,440","European Union (EU), Europe, Middle East, and Africa (EMEA)",80689,$1M to $10M,2015-06-01,day,,,,,For Profit,http://tourlina.com/,https://twitter.com/Tourlina,,,"Tourlina is a womens travelling app. They connect and chat in an international female travel community and meet travellers from all over the world. With the tourlina app, women can find interesting and entertaining female travel companions.","Apps, Software, Travel and Tourism",,,,1,,2019-05-21,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
TWAICE,https://www.crunchbase.com/organization/twaice,Active,,"Artificial Intelligence (AI), Battery, Information Technology, Predictive Analytics, Software","Munich, Bayern, Germany",TWAICE is a battery company developing analytics software that addresses the transparency and predictability of batteries.,"9,094","European Union (EU), Europe, Middle East, and Africa (EMEA)",80807,$10M to $50M,2018-06-01,month,,,,,For Profit,https://twaice.com/,https://twitter.com/TwaiceTech,https://www.facebook.com/twaicetechnologies/,https://www.linkedin.com/company/twaice/,"TWAICE is a battery company developing analytics software that addresses the transparency and predictability of batteries. The company provides predictive analytics software that optimizes the development and operation of lithium-ion batteries. Its core technology is the digital twin - software that combines deep battery knowledge and artificial intelligence to determine the condition and predict the aging and performance of batteries. This makes complex battery systems more transparent, effective, and reliable.","Artificial Intelligence (AI), Data and Analytics, Energy, Information Technology, Science and Engineering, Software",2,101-250,"Michael Baumann, Stephan Rohr",6,Early Stage Venture,2022-04-27,,,,Series A,,,,Series A,71530046,USD,71530046,71530046,USD,71530046,"Speedinvest, Cherry Ventures, Coatue, Creandum, Hedonova",6,9,,,,,,,,,,,,,,Private,,,,,,,,,,,
Twostay,https://www.crunchbase.com/organization/twostay,Active,,Internet,"Munich, Bayern, Germany",Twostay is a startup operating a number of co working spaces.,"140,040","European Union (EU), Europe, Middle East, and Africa (EMEA)",80331,,2019-01-01,year,,,,,For Profit,https://twostay.work/,,,https://www.linkedin.com/company/twostay,Twostay is a startup operating a number of co working spaces.,Internet Services,2,1-10,"Cecilia Chiolerio, Dorothea Haider",1,Seed,2021-01-21,600000,USD,600000,Seed,600000,USD,600000,Seed,600000,USD,600000,600000,USD,600000,"better ventures, Heiko Hoess, Tobias Derndinger, Jan Voß",,4,,,,,,,,,,,,,,Private,,,,,,,,,,,
Unaty,https://www.crunchbase.com/organization/unaty,Active,,"Communications Infrastructure, Communities, Non Profit, SaaS, Social CRM, Software","Munich, Bayern, Germany",Unaty is a global technology company that builds an all-in-one social workspace for Organizations.,"431,626","European Union (EU), Europe, Middle East, and Africa (EMEA)",80797,Less than $1M,2017-05-05,day,,,,,For Profit,https://getunaty.com,https://twitter.com/unatyde,https://www.facebook.com/unatyde,https://www.linkedin.com/company-beta/12904664,"We believe well-organized groups of people who share a common purpose can change the world. Software was supposed to reduce complexity in organizations and help people save time and get more done — it hasn't.  Everything we do, we do to enable people to focus on what they do best and help leaders engage their workers — because it drives organizations forward.  ---- Despite the rapid growth of software to help workers and leaders be more effective, only about 16% of the workforce is truly engaged and productive.  Scattered apps and services, the complexity of IT systems, and a shortage of modern management practices are constraining the impact of people at organizations.  Making IT simple for all organizations and enabling people to focus on what they're best at while helping leaders start, run, and scale organizations will engage workers like never before and expedite economic growth.","Community and Lifestyle, Hardware, Information Technology, Other, Sales and Marketing, Social Impact, Software",4,1-10,"Fabian Ahrens, Ramin Rente, Sean McCall, Tobias Wirtz",1,,2017-08-04,,,,Undisclosed,,,,Undisclosed,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Usercentrics,https://www.crunchbase.com/organization/usercentrics,Active,,"Cyber Security, Digital Marketing, Identity Management, Law Enforcement, Legal, Legal Tech, Marketing Automation, Privacy, SaaS, Software","Munich, Bayern, Germany","Usercentrics is a compliance technology SaaS provider, redefining the way to secure compliant data via consent management.","4,133","European Union (EU), Europe, Middle East, and Africa (EMEA)",80331,$1M to $10M,2018-01-01,year,,,,,For Profit,https://usercentrics.com,https://twitter.com/usercentrics,https://www.facebook.com/pg/usercentrics/,https://www.linkedin.com/company/usercentrics/,"Usercentrics is one of the leading SaaS enterprise solution for Consent Management (CMP) that helps enterprise customers to obtain, manage and document the user consent, with all different aspects of consent storage, consent API's and preference management systems.","Government and Military, Information Technology, Privacy and Security, Professional Services, Sales and Marketing, Software",3,101-250,"Lisa Gradow, Mischa Rurup, Vinzent Ellissen",4,,2024-12-06,,,,Corporate Round,,,,Corporate Round,21000000,EUR,25219528,21000000,EUR,25219528,"Google, Alstin Capital, Angel Invest, Cavalry Ventures, Full In",5,8,1,Made Acquisitions,,,,,,,,,,,,Private,,,,,,,,,,,2
Utry.me,https://www.crunchbase.com/organization/utry-me,Active,,"Consumer Goods, E-Commerce, Fast-Moving Consumer Goods","Munich, Bayern, Germany",Utry.me is an online sample market without prices that enables consumers to order products from the FMCG sampling market.,"109,916","European Union (EU), Europe, Middle East, and Africa (EMEA)",80807,Less than $1M,2018-01-01,year,,,,,For Profit,https://www.utry.me/,https://twitter.com/Utry_me?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,https://www.facebook.com/utrymedotcom/,https://www.linkedin.com/company/utry-me/,"Utry.me is an online grocery platform that allows members to try new products for free for the first time. The company's platform offers a diverse choice of products that is constantly expanding, allowing product creators to reach new clients.","Commerce and Shopping, Consumer Goods, Real Estate",1,11-50,Tobias Neuburger,2,Seed,2022-04-12,1000000,EUR,1082612,Seed,1000000,EUR,1082612,Seed,1000000,EUR,1082612,1000000,EUR,1082612,NCA,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
UX3D,https://www.crunchbase.com/organization/ux3d,Active,,"3D Technology, Augmented Reality, Enterprise Software, GPU, Industrial Automation, Real Time, Software, Virtual Reality","Munich, Bayern, Germany",Software for enabling interactive 3D visualization,"103,038","European Union (EU), Europe, Middle East, and Africa (EMEA)",81829,$1M to $10M,2017-09-01,month,,,,,For Profit,https://ux3d.io/,https://twitter.com/UX3DGpuSoftware,https://www.facebook.com/UX3D-GmbH-1013440225464273/,https://www.linkedin.com/company/ux3d/,UX3D is developing software for enabling interactive 3D visualization.,"Hardware, Manufacturing, Other, Science and Engineering, Software",2,11-50,"Norbert Nopper, Thomas Kress",6,Seed,2022-03-18,422000,EUR,466952,Seed,422000,EUR,466952,Seed,1612000,EUR,1850198,1612000,EUR,1850198,Unger Group,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,17
Vantis,https://www.crunchbase.com/organization/vantis,Active,,Health Care,"Munich, Bayern, Germany",Vantis is a digital solution for chronic cardiovascular diseases that requires personalized ongoing treatment for decades.,"19,385","European Union (EU), Europe, Middle East, and Africa (EMEA)",80331,$1M to $10M,2019-01-01,day,,,,,For Profit,https://www.vantis-health.com/,,https://www.facebook.com/Vantis-GmbH-101857578358739/,https://www.linkedin.com/company/vantis-gmbh/,"Vantis is an app that helps to measure accurate blood pressure, medication use, heart-healthy nutrition, exercise, and relaxation. They help people maintain their health and strengthen their hearts. The Vantis Heart App assists users in doing what is important at home, such as correctly measuring blood pressure, taking medication, eating heart-healthy foods, exercising, and relaxing. The Vantis Heart app allows users to directly implement European guidelines for heart disease treatment.",Health Care,4,11-50,"Dr. Kevin Wiesner, Maximilian Roedel, Till Jansen, Ulrich Klank",1,Seed,2021-04-01,3800000,EUR,4475854,Seed,3800000,EUR,4475854,Seed,3800000,EUR,4475854,3800000,EUR,4475854,"Firstminute Capital, b2venture",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
VIDA,https://www.crunchbase.com/organization/village-data-analytics,Active,,"Geospatial, Impact Investing, Information Technology, Software","Munich, Bayern, Germany",VIDA is impact management software for a decentralized world.,"40,791","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2018-01-01,year,,,,,For Profit,https://www.vida.place,https://twitter.com/villagedataio,,https://www.linkedin.com/company/village-data-analytics,"VIDA is an impact management software that enables companies to track their impact. Through their software, they plan, monitor, and manage the distributed operations. They help businesses and organizations across a variety of industries bring a data-led approach to their goals.","Data and Analytics, Financial Services, Information Technology, Lending and Investments, Navigation and Mapping, Software",3,11-50,"Nabin Gaihre, Philippe Raisin, Tobias Engelmeier",3,,2023-09-13,3000000,EUR,3219886,Venture - Series Unknown,3000000,EUR,3219886,Venture - Series Unknown,3150000,EUR,3377567,4650000,EUR,5030336,"European Space Agency, Cusp Capital, Katapult",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
Virtonomy,https://www.crunchbase.com/organization/virtonomy-gmbh,Active,,"Biotechnology, Health Care, Medical","Munich, Bayern, Germany","Virtonomy's advanced digital patients twin solution, powered by AI and multi-physics simulations, is reshaping the medical device industry","41,823","European Union (EU), Europe, Middle East, and Africa (EMEA)",80336,$1M to $10M,2019-01-01,year,,,,,For Profit,https://virtonomy.io,,,https://www.linkedin.com/company/virtonomy-io/,"At Virtonomy, we stand at the forefront of the digital patient twin revolution, offering a comprehensive platform that seamlessly integrates digital twin models, AI, multi-physics simulations, and predictive analytics. By leveraging cutting-edge technology, we empower the medical industry accelerate development of innovative devices and evaluate clinical interventions in a virtual environment.","Biotechnology, Health Care, Science and Engineering",2,11-50,"Simon Sonntag, Wen-Yang Chu",3,,2023-04-12,3500000,EUR,3849089,Venture - Series Unknown,3500000,EUR,3849089,Venture - Series Unknown,3500000,EUR,3849089,3500000,EUR,3849089,"Plug and Play, Bayern Kapital, Accenture Ventures, DvH Ventures, Honeystone Ventures",2,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
VISCOPIC,https://www.crunchbase.com/organization/viscopic,Active,,"Augmented Reality, CAD, Computer Vision, Innovation Management, Software, Virtual Reality","Munich, Bayern, Germany",Your expert in innovative process digitization,"1,040,918","European Union (EU), Europe, Middle East, and Africa (EMEA)",81371,$1M to $10M,2015-01-01,year,2021-05-05,day,,,For Profit,https://www.viscopic.com,https://www.twitter.com/viscopic,https://www.facebook.com/viscopic,https://www.linkedin.com/company/viscopic,"We support you in digitizing and optimizing your industrial processes by using diverse state of the art technologies. We offer you a wide selection of assistance systems to make your processes more efficient. This way you can save time, reduce errors and at the same time increase the training efficiency and operational security of your employees. Together, we analyze your processes and identify potential for improvement. As a digitization partner, we assist you in the implementation process by offering pragmatic approaches and a wide range of innovative technologies to maximize your process efficiency and to help you position as a pioneer in innovation and immersion. For further information please visit our service desk* or get in touch on info@viscopic.de * https://viscopic-jira.atlassian.net/servicedesk/customer/portals","Design, Hardware, Professional Services, Software",3,1-10,"Felix Meißgeier, Marco Maier, Thomas Knauer",1,M&A,2016-01-15,,,,Seed,,,,Seed,,,,,,,,,,,Was Acquired,VISCOPIC acquired by TeamViewer,https://www.crunchbase.com/acquisition/teamviewer-acquires-viscopic--9df492a8,TeamViewer,https://www.crunchbase.com/organization/teamviewer,2021-05-05,day,,,,Acquisition,,Private,,,,,,,,,,,5
VisionHealth,https://www.crunchbase.com/organization/visionhealth-gmbh,Active,,"Health Care, Medical","Munich, Bayern, Germany",VisionHealth supports patients with chronic lung diseases who are dependent on their inhaler.,"50,559","European Union (EU), Europe, Middle East, and Africa (EMEA)",80339,$1M to $10M,2017-01-01,year,,,,,For Profit,https://visionhealth.gmbh/,,https://www.facebook.com/VisionHealthGmbH/,https://www.linkedin.com/company/visionhealthgmbh/,VisionHealth supports patients with chronic lung diseases who are dependent on their inhaler. Whether asthma therapy or COPD therapy - our digital solution Kata® enhances inhalation therapy and trains patients with many respiratory diseases to use their inhalers effectively. The inhalation device supports them in avoiding shortness of breath and hospital stays.,Health Care,2,11-50,"Philipp Kroneberg, Sabine Haussermann",4,Seed,2023-02-27,3000000,EUR,3182855,Seed,3000000,EUR,3182855,Seed,4632350,EUR,5148019,4703779,EUR,5229887,"Aescuvest, EASME, DB Specialty Invest,",1,3,,,,,,,,,,,,,,Private,,,,,,,,,,,
VLYBY Digital GmbH,https://www.crunchbase.com/organization/vlyby-digital-gmbh,Active,,"Advertising, Media and Entertainment, SaaS, Software","Munich, Bayern, Germany",SaaS Video Ad Technology Solution,"150,053","European Union (EU), Europe, Middle East, and Africa (EMEA)",80336,Less than $1M,2017-01-01,year,,,,,For Profit,https://vlyby.com,,,https://www.linkedin.com/company/vlyby/,"VLYBY is a fast growing adtech company which focuses on programmatic video advertising and self-service publisher solutions. Our aim is to deliver the best technology for online publishers to simplify video advertising processes on all devices and open the path of higher independency. Our publishers come first! VLYBY’s product suite includes a header bidding wrapper for all relevant video demand partners, machine learning based yield optimization and a high performant video player solution combined with a self-service management and real-time reporting interface.  We are a team of adtech engineers and enthusiasts located in the heart of Munich, Germany.","Advertising, Media and Entertainment, Sales and Marketing, Software",2,1-10,"Damian Hartmann, Martin Schwager",1,Seed,2017-02-02,50000,USD,50000,Pre-Seed,50000,USD,50000,Pre-Seed,50000,USD,50000,50000,USD,50000,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
VoltStorage,https://www.crunchbase.com/organization/volt-storage,Active,,"Battery, Clean Energy, Electronics, Energy, Energy Management, Energy Storage, Renewable Energy","Munich, Bayern, Germany",VoltStorage develops and produces solar energy storage systems based on the eco-friendly Redox Flow Battery technology.,"11,149","European Union (EU), Europe, Middle East, and Africa (EMEA)",81379,$10M to $50M,2016-01-01,year,,,,,For Profit,https://voltstorage.com,https://www.twitter.com/voltstorage,https://www.facebook.com/voltstorage,https://www.linkedin.com/company/voltstorage,"VoltStorage develops and produces solar energy storage systems based on the eco-friendly Redox Flow technology to store surplus solar energy by day and use it during periods of low sunshine. With its sustainable energy storage solutions, VoltStorage follows the vision of making 100 percent renewable energy available around the clock – and thus making the world cleaner and fairer for future generations.","Consumer Electronics, Energy, Hardware, Sustainability",3,51-100,"Felix Kiefl, Jakob Bitner, Michael Peither",11,Late Stage Venture,2023-07-28,30000000,EUR,33094319,Debt Financing,24000000,EUR,24461067,Series C,35000000,EUR,37333526,65071429,EUR,70513497,"European Investment Bank, EIT InnoEnergy, Cummins, Bayern Kapital, SOSV",6,11,,,,,,,,,,,,,,Private,,,,,,,,,,,
Volunteer Vision,https://www.crunchbase.com/organization/volunteer-vision-gmbh,Active,,"SaaS, Software","Munich, Bayern, Germany",Volunteer Vision offers the first SaaS (Software-as-a-Service) solution for digital mentoring in companies.,"297,157","European Union (EU), Europe, Middle East, and Africa (EMEA)",80799,$1B to $10B,2016-01-01,year,,,,,For Profit,https://www.volunteer-vision.com,https://twitter.com/volvision?lang=en,https://www.facebook.com/volunteervision/,https://www.linkedin.com/company/volunteer-vision,Ottostraße 8,Software,1,11-50,Julia Winkler,1,,2017-10-26,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,,,,,,BonVenture,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,1
