Organization Name,Organization Name URL,Operating Status,Stage,Industries,Headquarters Location,Description,CB Rank (Company),Headquarters Regions,Postal Code,Estimated Revenue Range,Founded Date,Founded Date Precision,Exit Date,Exit Date Precision,Closed Date,Closed Date Precision,Company Type,Website,Twitter,Facebook,LinkedIn,Full Description,Industry Groups,Number of Founders,Number of Employees,Founders,Number of Funding Rounds,Funding Status,Last Funding Date,Last Funding Amount,Last Funding Amount Currency,Last Funding Amount (in USD),Last Funding Type,Last Equity Funding Amount,Last Equity Funding Amount Currency,Last Equity Funding Amount (in USD),Last Equity Funding Type,Total Equity Funding Amount,Total Equity Funding Amount Currency,Total Equity Funding Amount (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Top 5 Investors,Number of Lead Investors,Number of Investors,Number of Acquisitions,Acquisition Status,Transaction Name,Transaction Name URL,Acquired by,Acquired by URL,Announced Date,Announced Date Precision,Price,Price Currency,Price (in USD),Acquisition Type,Acquisition Terms,IPO Status,IPO Date,Money Raised at IPO,Money Raised at IPO Currency,Money Raised at IPO (in USD),Valuation at IPO,Valuation at IPO Currency,Valuation at IPO (in USD),Stock Symbol,Stock Symbol URL,Stock Exchange,Number of Events
Instawerk GmbH - CNC-Frästeile Online fertigen lassen,https://www.crunchbase.com/organization/instawerk-frästeile-online,Active,,"E-Commerce Platforms, Industrial Manufacturing, Information Technology, Machinery Manufacturing, Manufacturing","Stuttgart, Baden-Wurttemberg, Germany","Order CNC-machined parts with just 10 clicks. InstaWerk enables fast, simple and inexpensive procurement of custom CNC-machined components.","645,203","European Union (EU), Europe, Middle East, and Africa (EMEA)",70569,,2018-01-01,year,,,,,For Profit,https://www.instawerk.de,https://twitter.com/fraesen_online,https://www.facebook.com/instawerk,https://www.linkedin.com/company/52137233,"The procurement of CNC machined parts as prototypes and small series represents a long, frustrating and resource-intensive process for smaller companies, research institutes and development departments. We are here to change this for good. As an online manufacturer of milled parts, InstaWerk offers the best conditions regarding price, quality and delivery time by bundling orders. This puts an end to the tedious and time-consuming search for a suitable manufacturing partner for your individual turned and milled parts. Throughout Germany we offer an immediate quotation through our price calculation tool. From the upload of a 3D model it takes only a few clicks until the order is placed. The upload is in STEP format. The maximum size is 750 mm x 750 mm x 750mm. A wide range of materials, tolerance classes and surface finishes are available. For more complex inquiries in larger series, special materials or tolerances, we are available for an individual inquiry.","Commerce and Shopping, Information Technology, Internet Services, Manufacturing",,1-10,,2,Seed,2020-12-01,,,,Seed,,,,Seed,,,,,,,"L-Bank, CIKONI",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
IoCare,https://www.crunchbase.com/organization/iocare,Active,,"Fitness, Health Care, Lifestyle","Stuttgart, Baden-Wurttemberg, Germany",IoCare is a wellness startup that brings independent living of elderly people.,"1,334,211","European Union (EU), Europe, Middle East, and Africa (EMEA)",70469,Less than $1M,2017-05-01,day,,,,,For Profit,http://www.iocare.de/,,,https://www.linkedin.com/company/iocare,IoCare is a wellness startup that brings independent living of elderly people. The company focuses on creating services going beyond wearable that are simply around the user and visible only when needed. Its users can stay in its well-known comfort zone without forced to adapt to any kind of technology.,"Community and Lifestyle, Health Care, Sports",1,1-10,Matthias Riedel,2,,2017-05-01,,,,Non-equity Assistance,,,,Venture - Series Unknown,,,,,,,"Vertical.vc, SpinLab - The HHL Accelerator",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Kalea,https://www.crunchbase.com/organization/kalea,Active,,"Food Processing, Manufacturing, Organic Food, Waste Management","Stuttgart, Baden-Wurttemberg, Germany","The Kalea kitchen composter turns kitchen waste into nourishing compost in 48 hrs, odorless and with safe handling.","550,685","European Union (EU), Europe, Middle East, and Africa (EMEA)",70376,,2019-01-01,year,,,,,For Profit,https://www.mykalea.de/,,,https://www.linkedin.com/company/kalea-gmbh,"Established in 2017, KALEA has been focused on developing innovative solutions to increase the convenience of handling biowaste at home while improving sustainability. KALEA combines smart design with high-quality components, creating the kitchen composter that turns organic kitchen waste into nourishing compost in 48 hrs, climate friendly, odorless and with safe handling.","Food and Beverage, Manufacturing, Sustainability",3,1-10,"Christian Gärtner, Johannes Luschitz, Patrick Nennewitz",1,Seed,2019-11-01,,,,Pre-Seed,,,,Pre-Seed,,,,,,,Kärcher New Venture,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Klein Data Research,https://www.crunchbase.com/organization/klein-data-research,Active,,"Artificial Intelligence (AI), Cryptocurrency, FinTech","Stuttgart, Baden-Wurttemberg, Germany",We navigate investors through the volatile cryptocurrency market with an innovative digital market letter backed by an in-house developed AI,"172,341","European Union (EU), Europe, Middle East, and Africa (EMEA)",70437,,2019-01-01,year,,,,,For Profit,https://www.cryptocaptain.com/,https://www.twitter.com/Crypt0Captain,,https://www.linkedin.com/in/cryptocaptain/,"Klein Data Research operating under the brand name CryptoCaptain is offering an innovative digital market letter, which helps self-directed long-term investors to invest at an early stage in cryptocurrency bull markets while remaining protected from market downtrends and market crashes by employing an in-house developed Artificial Intelligence, which continuously monitors the market sentiment by analyzing a broad spectrum of online media.","Artificial Intelligence (AI), Blockchain and Cryptocurrency, Data and Analytics, Financial Services, Payments, Science and Engineering, Software",2,1-10,"Achim Klein, Lyubomir Kirilov",1,,2019-09-01,100000,EUR,109905,Grant,,,,,,,,100000,EUR,109905,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
KONKRUA,https://www.crunchbase.com/organization/konkrua,Active,,"E-Commerce, Food and Beverage","Stuttgart, Baden-Wurttemberg, Germany","KONKRUA is a super delicious, gluten-free, healthy and easy original ingredients from Thailand.","143,234","European Union (EU), Europe, Middle East, and Africa (EMEA)",70180,,2017-01-01,year,,,,,For Profit,https://www.konkrua.com/,,https://www.facebook.com/konkruakochbox/,,"KONKRUA is a super delicious, gluten-free, healthy and easy original ingredients from Thailand.","Commerce and Shopping, Food and Beverage",1,,Pornpim Ampikitpanich,1,Seed,2022-05-24,250000,EUR,268323,Angel,250000,EUR,268323,Angel,250000,EUR,268323,250000,EUR,268323,Georg Kofler,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Laserhub,https://www.crunchbase.com/organization/laserhub,Active,,"Industrial, Internet, Small and Medium Businesses","Stuttgart, Baden-Wurttemberg, Germany",Industrial procurement platform for custom made metal parts,"42,686","European Union (EU), Europe, Middle East, and Africa (EMEA)",70190,$10M to $50M,2017-01-01,year,,,,,For Profit,https://www.laserhub.com/,https://twitter.com/laserhub_gmbh/,https://www.facebook.com/laserhub.de,https://www.linkedin.com/company/laserhub-gmbh/,"Laserhub is the leading procurement platform for custom made metal parts for industrial B2B customers in Germany, Austria, France and Belgium","Internet Services, Manufacturing, Other",3,101-250,"Adrian Raidt, Christoph Roessner, Jonas Schweizer",4,Early Stage Venture,2022-06-14,,,,Series B,,,,Series B,3150000,USD,3150000,3150000,USD,3150000,"FJ Labs, Acton Capital, Evli Growth Partners, Point Nine, Saarbruecker 21",4,8,,,,,,,,,,,,,,Private,,,,,,,,,,,
Makersite,https://www.crunchbase.com/organization/makersite-gmbh,Active,,"Analytics, Big Data, Compliance, Data Management, Data Visualization, Machine Learning, Product Management, Productivity Tools, Software, Supply Chain Management","Stuttgart, Baden-Wurttemberg, Germany","Makersite is a cloud-based product data management tool that helps companies manage product sustainability, cost, and compliance.","11,273","European Union (EU), Europe, Middle East, and Africa (EMEA)",70173,Less than $1M,2018-01-01,year,,,,,For Profit,https://makersite.io,https://twitter.com/makersite,https://www.facebook.com/profile.php?id=100083688325108,https://www.linkedin.com/company/makersitede,"Makersite is a cloud-based product data management tool that helps companies manage product sustainability, cost, and compliance. Product life cycle management involves making design decisions based on multiple criteria including cost, compliance, sustainability, and risk. Unfortunately, the data and expertise required to make these decisions are siloed. This protracts the process of innovation and increases its complexity.  Today, the market solves this problem with vertical applications like PDM, ERP, CAD, EHS, SCM, etc. These mostly remain siloed due to the enormous costs of integration and keeping data synchronized. Therefore, analyses typically require exporting data to aggregation tools e.g. BI or excel before being used for analyses in specialist decision support applications. Results are typically delayed, some taking as much as 9 months, and therefore provide little support during the design process. Makersite provides results instantly and simultaneously across key product criteria. Makersite combines external and internal data sources to create a digital twin of a product in design. Artificial intelligence and its graph-based data model allow for ingesting, representing, and connecting heterogeneous data easily. Its native applications use algorithms to support analysis and decision-making based on multiple criteria simultaneously including should-costs, regulatory compliance, life cycle impacts (LCA), supply chain risk, etc. The API-first architecture allows for easy integrations into existing IT infrastructures thereby supporting systems and processes with richer, fresher, and more timely product data. This allows engineers to understand and improve their designs from the perspective of their regulatory compliance, environmental impact, supply risk, and cost of production, simultaneously. Companies can get results up to 40x faster than traditional methods while making their products better.","Artificial Intelligence (AI), Data and Analytics, Design, Information Technology, Other, Professional Services, Software, Transportation",1,51-100,Neil Dsouza,5,Early Stage Venture,2022-10-18,18200000,EUR,17950028,Series A,18200000,EUR,17950028,Series A,18200000,EUR,17950028,18271429,EUR,18031896,"Translink Capital, EASME, Planet A Ventures, Hitachi Ventures, KOMPAS VC",4,7,,,,,,,,,,,,,,Private,,,,,,,,,,,
MemoMeister,https://www.crunchbase.com/organization/memomeister,Active,,SaaS,"Stuttgart, Baden-Wurttemberg, Germany","Mobile, SaaS, Information Management, Construction","371,315","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2017-01-01,year,,,,,For Profit,https://www.memomeister.com/,,,https://www.linkedin.com/company/memomeister/,"MemoMeister organizes your business information in a common, digital construction folder.",Software,2,1-10,"Achim Maisenbacher, Jan Hagen Schurkus",1,Seed,2018-01-01,,,,Seed,,,,Seed,,,,,,,STIHL Ventures,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
NC-Vision,https://www.crunchbase.com/organization/nc-vision,Active,,"Information Technology, Manufacturing, Software","Stuttgart, Baden-Wurttemberg, Germany",NC-Vision is first mover of AI NO-Code software composition platform for manufacturing.,"322,479","European Union (EU), Europe, Middle East, and Africa (EMEA)",70741,Less than $1M,2019-01-01,month,,,,,For Profit,https://nc-vision.com,https://twitter.com/ncvisiongmbh,https://www.facebook.com/ncvisiongmbh,https://www.linkedin.com/company/nc-vision,NC-Vision is first mover of AI NO-Code software composition platform for manufacturing.,"Information Technology, Manufacturing, Software",2,11-50,"Klaus Heller, Oliver Ruzek",1,Seed,2023-01-01,,,,Seed,,,,Seed,,,,,,,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Peakboard,https://www.crunchbase.com/organization/peakboard,Active,,"Business Intelligence, Digital Signage, Information Technology, Real Time, Software","Stuttgart, Baden-Wurttemberg, Germany",Peakboard helps enterprise customers to distribute real time information to workers in logistic and production processes.,"98,300","European Union (EU), Europe, Middle East, and Africa (EMEA)",70182,$1M to $10M,2016-06-01,day,,,,,For Profit,http://www.peakboard.com,https://twitter.com/pkbrd,https://www.facebook.com/peakboardvisualizingthings,https://www.linkedin.com/company/peakboard-gmbh,"Peakboard helps you easily and efficiently visualize complex data and processes in real-time. For customers and employees. As digital in-house communications, digital signage, and Andon Boards. For displays in production, logistics, administration, and Point-of-Sale.","Data and Analytics, Information Technology, Other, Sales and Marketing, Software",2,11-50,"Patrick Theobald, Peter Wohlfarth",2,,2017-05-01,1000000,EUR,1090861,Venture - Series Unknown,1000000,EUR,1090861,Venture - Series Unknown,1150000,EUR,1258639,1150000,EUR,1258639,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
Premano,https://www.crunchbase.com/organization/premano,Active,,"Consumer, Consumer Applications, Consumer Goods","Stuttgart, Baden-Wurttemberg, Germany",Premano is a develop outstanding products and promote these at reasonable prices for consumer goods.,"845,975","European Union (EU), Europe, Middle East, and Africa (EMEA)",,Less than $1M,2016-01-01,day,,,,,For Profit,http://www.premano.de/,,https://www.facebook.com/pg/premanoGmbHundCoKG/,https://www.linkedin.com/company/premano-gmbh-co-kg,,"Apps, Consumer Goods, Other, Software",,1-10,,1,,2019-12-12,,,,Non-equity Assistance,,,,,,,,,,,VentureOut,,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
Reparando,https://www.crunchbase.com/organization/reparando,Active,,"Business Travel, Location Based Services","Stuttgart, Baden-Wurttemberg, Germany",Reparando is currently leading supraregional service providers for high-quality B2B smartphone repairs.,"761,377","European Union (EU), Europe, Middle East, and Africa (EMEA)",70182,Less than $1M,2015-01-01,year,,,,,For Profit,https://reparando.de,https://twitter.com/reparandogmbh,https://www.facebook.com/ReparandoOfficial,https://www.linkedin.com/company/reparando-gmbh/,"Since mid-2015, Reparando offers an incomparable mobile phone repair service and is thus a bright spot for desperate smartphone owners. The founders Vincent Osterloh, Jakob Schoroth and Till Kratochwill recognized the unsatisfactory situation for people with defective iPhones or Samsung mobile phones and decided to change them: ""Their mobile phone repair should be specially designed for a high level of quality, friendly and competent staff and an optimal service experience Distinguishing customers ""- this is the philosophy of the mobile phones.","Data and Analytics, Internet Services, Navigation and Mapping, Travel and Tourism",3,11-50,"Jakob Schoroth, Till Kratochwill, Vincent Osterloh",4,Early Stage Venture,2017-04-01,,,,Series A,,,,Series A,,,,,,,"Cancom, Hubraum, Monkfish Equity, Richmond View Ventures, Catagonia Capital",,7,,,,,,,,,,,,,,Private,,,,,,,,,,,1
SE.M.LABS GmbH,https://www.crunchbase.com/organization/se-m-labs,Active,,"FinTech, Software","Stuttgart, Baden-Wurttemberg, Germany",SE.M.LABS GmbH is a software-as-a-service (SaaS) business,"187,451","European Union (EU), Europe, Middle East, and Africa (EMEA)",70184,,2015-07-06,day,,,,,For Profit,https://www.semlabs.de,,,,"SE.M.LABS is more than a software as a service provider for ""pay per use 4.0"" models. With their broad partner network and over ten years of expertise in the financial industry, they offer a full service range in the area of consumption-based financing and insurance models. The software forms the link between capital equipment and the billing of the financial service. By universal interfaces different equipment and systems can be interconnected. With their software their customers can reduce their internal expenditures to a minimum and concentrate on their core business. Through their solution, they enable their customers to enter new markets such as pay per use financing models, Share-Economy and telemetry-driven business models.","Financial Services, Software",2,1-10,"Daniel Schniepp, Svend Erik Wendt",1,Seed,2016-04-22,780000,EUR,875529,Seed,780000,EUR,875529,Seed,780000,EUR,875529,780000,EUR,875529,,,,,,,,,,,,,,,,,Private,,,,,,,,,,,
SEG Automotive,https://www.crunchbase.com/organization/seg-automotive,Active,,"Automotive, Machinery Manufacturing, Manufacturing, Retail","Stuttgart, Baden-Wurttemberg, Germany","SEG Automotive is a supplier of vehicle products such as boost recuperation machines, generators and starter motors.","218,725","European Union (EU), Europe, Middle East, and Africa (EMEA)",70499,$1B to $10B,2018-01-01,year,,,,,For Profit,https://www.seg-automotive.com/,https://twitter.com/segautomotive?lang=en,,https://www.linkedin.com/company/seg-automotive/,,"Commerce and Shopping, Manufacturing, Transportation",,5001-10000,,1,,2018-01-01,,,,Venture - Series Unknown,,,,Venture - Series Unknown,,,,,,,"China Renaissance Capital Investment, ZMJ Group",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
Smark,https://www.crunchbase.com/organization/smark-263a,Active,,"E-Commerce, Shopping","Stuttgart, Baden-Wurttemberg, Germany",Smark is offers a new kind of shopping experience with fully automated shopping stations.,"98,190","European Union (EU), Europe, Middle East, and Africa (EMEA)",70174,$1M to $10M,2016-01-01,year,,,,,For Profit,https://smark.de/,https://twitter.com/smarking,https://www.facebook.com/pg/smarkesache/,https://de.linkedin.com/company/smark-de,"Smark offers a new kind of shopping experience with fully automated shopping stations. Co-founders Philipp Hoening and Max Ittermann created the concept to make grocery shopping easy, quick, convenient and possible at any time, for anyone. Items are ordered in advance via smartphone or onsite via a touch screen. Within a minute, the shopping basket is automatically assembled and dispensed by the station. The technology behind the process was created by the startup and is called the ‘smarkBox’ – a combination of hardware, automation technology and web technologies.",Commerce and Shopping,3,1-10,"Max Ehret, Maximilian Ittermann, Philipp Hoening",1,Seed,2020-06-23,3100000,EUR,3506922,Seed,3100000,EUR,3506922,Seed,3100000,EUR,3506922,3100000,EUR,3506922,"Mutschler Ventures AG, CAMPO GROUP",,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
SPACEGOATS,https://www.crunchbase.com/organization/spacegoats,Active,,"Artificial Intelligence (AI), E-Commerce, Retail, Software","Stuttgart, Baden-Wurttemberg, Germany",Your AI-Powered E-Commerce Solution for International Growth,"320,697","European Union (EU), Europe, Middle East, and Africa (EMEA)",70794,$1M to $10M,2019-01-30,day,,,,,For Profit,https://spacegoats.io/,,https://www.facebook.com/spacegoats.io,https://www.linkedin.com/company/spacegoats/,"SPACEGOATS has the mission to simplify e-commerce and global expansion for online sellers and brands. With the latest product GalaxyAI, an AI-based co-pilot designed to streamline business processes, optimize content and product portfolios, and simplify international expansion, we redefine the future of e-commerce forever. Founded in 2019, SPACEGOATS has already made significant strides in the e-commerce space with a powerful software named Galaxy and supply chain infrastructure, simplifying international e-commerce and enabling seamless expansion. We've successfully eliminated the complexities of international trade, helping businesses grow effortlessly. Now, with GalaxyAI, we aim to take this mission even further. GalaxyAI is designed to evolve from leveraging public language model APIs to a fully autonomous business agent, assisting in decision-making, market research, compliance requirements, and more. We have a working MVP integrated within our existing Galaxy software and a clear development roadmap. In addition, we have built a strong customer base over the past few years, generating an ARR of almost $1M. The Galaxy software helps us handle this revenue by providing deep-dive reporting and remote control to our customers. Now we are seeking an investment of $0.75M to accelerate the software development, amplify our marketing and sales efforts, and bolster our operational strength. The investment opportunity is open for angels and VC firms with a strong belief in the potential of AI and e-commerce. We are especially interested in partners with experience in AI, E-Commerce, or preferably, both. Partnerships with potential clients, connections, and support for a U.S. market entry would be highly valued. Join us in our mission to revolutionize e-commerce and shape the future of business with GalaxyAI.","Artificial Intelligence (AI), Commerce and Shopping, Data and Analytics, Science and Engineering, Software",2,11-50,"Anton Hermann, Manuel Eynollahiargaghy",1,Seed,2019-12-01,,,,Pre-Seed,,,,Pre-Seed,,,,,,,"HTGF | High-Tech Gruenderfonds, Fast Track Malmo",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
SPARETECH,https://www.crunchbase.com/organization/sparetech,Active,,"Industrial Manufacturing, Machinery Manufacturing, Manufacturing, Procurement, Software, Supply Chain Management","Stuttgart, Baden-Wurttemberg, Germany","Transforming industrial spare parts management into an efficient, reliable, & collaborative experience.","23,649","European Union (EU), Europe, Middle East, and Africa (EMEA)",70178,$10M to $50M,2018-09-01,month,,,,,For Profit,https://www.sparetech.io/,,,https://www.linkedin.com/company/sparetech-io/about/,"SPARETECH creates a collaboration platform for manufacturing companies to digitize their spare part inventories, calculate their true demand, compare parts from various suppliers, and source the appropriate part outside or within their production network. The software compares spare part lists from clients to the product database and generates standardized data sets for ERP systems. They allow the customer to leverage sourcing and usage within the production network.","Manufacturing, Software, Transportation",2,51-100,"Dr. Lukas Biedermann, Martin Weber",4,Early Stage Venture,2023-06-15,10000000,EUR,10945446,Series A,10000000,EUR,10945446,Series A,15300000,EUR,17103253,15300000,EUR,17103253,"Plug and Play, Headline, Insight Partners, Christian Reber, Carsten Thoma",3,13,,,,,,,,,,,,,,Private,,,,,,,,,,,
Strong by Form,https://www.crunchbase.com/organization/strong-by-form,Active,,"3D Printing, Advanced Materials, Automotive, Construction, Industrial Manufacturing, Wood Processing","Stuttgart, Baden-Wurttemberg, Germany","Sustainable ultralight high-performance timber-based biocomposites able to replace steel, aluminum and concrete in construction and mobility","37,950","European Union (EU), Europe, Middle East, and Africa (EMEA)",,$1M to $10M,2018-05-22,day,,,,,For Profit,http://www.strongbyform.com,,,https://www.linkedin.com/company/11709902,"Strong by Form bonds nature and technology to build a sustainable future. Our Woodflow technology allows to produce high-performance lightweight biocomposites that are strong enough to become an alternative to materials such as aluminum or fiber reinforced plastics on vehicles and steel and concrete used on buildings. Emulating trees’ structural efficiency, we’ve developed a design-to fabrication technology that combines the latest optimization tools and AI with a proprietary additive manufacturing process. This allows us to create timberbased composites capable of matching the performance other structural materials at a fraction of their weight and environmental impact. We tackle the sustainable lightweight materials market. These enable vehicles to reach longer distances and buildings to use less raw material. We expect Woodflow’s combination of high-performance, sustainability and productivity to become a game changer for the new generation of sustainable construction and mobility.","Manufacturing, Real Estate, Science and Engineering, Transportation",1,1-10,Andres Mitnik,4,Seed,2023-12-05,4800000,EUR,5181347,Seed,4800000,EUR,5181347,Seed,6179203,USD,6179203,6179203,USD,6179203,"Teampact ventures, Symbia VC, Magical, CMPC Ventures, Finsa",1,10,,,,,,,,,,,,,,Private,,,,,,,,,,,
Swarm Logistics,https://www.crunchbase.com/organization/swarm-logistics,Active,,"Artificial Intelligence (AI), Autonomous Vehicles, Fleet Management, Industrial Automation, Internet of Things, Logistics, Machine Learning, Robotics, Software, Supply Chain Management","Stuttgart, Baden-Wurttemberg, Germany","Fleet-orchestration & optimization as middleware cloud solution to operate heterogeneous, commercial vehicles cars, vans & trucks over API","290,040","European Union (EU), Europe, Middle East, and Africa (EMEA)",70173,$1M to $10M,2018-02-27,day,,,,,For Profit,https://www.swarmlogistics.de,https://twitter.com/SwarmLogistics,https://www.facebook.com/SwarmLogistics/,https://www.linkedin.com/company/swarm-logistics/,"Swarm Logistics is a Deep-Tech software technology company specializing in the development of Fleet Control systems. We provide systems to fully automate the coordination & orchestration of heterogeneous fleets with trucks, cars, buses &autonomous vehicles in open environments. Provide Fleet-Orchestration solutions with AI derived travel time predictions   & ETA with capacitated and weight dependent planning. Our vision is to enable the Machine Economy in transportation, where vehicles of competing companies orchestrate themselves fully autonomously with flexible time and location for trans-shipments. Vehicles are coordinating themselves like swarms with edge computing and a server-less infrastructure. We are located in the city center of one of the world’s hubs for mobility in Stuttgart, Germany. We are a small but determined team of specialists with a clear vision and roadmap to achieve the Machine Economy in the mobility space with shippable intermediaries.","Artificial Intelligence (AI), Data and Analytics, Hardware, Internet Services, Manufacturing, Science and Engineering, Software, Transportation",1,1-10,Damir Dulovic,2,Seed,2021-03-15,,,,Seed,,,,Seed,,,,,,,"ETO Gruppe, European Space Agency",1,2,,,,,,,,,,,,,,Private,,,,,,,,,,,
tsenso,https://www.crunchbase.com/organization/tsenso,Active,,"Agriculture, Cloud Computing, Computer Vision, Food and Beverage, Information Technology, Logistics","Stuttgart, Baden-Wurttemberg, Germany","tsenso is an automated, cloud-based solution to track and gather information on product storage conditions from farm to fork.","79,019","European Union (EU), Europe, Middle East, and Africa (EMEA)",70176,Less than $1M,2016-09-01,month,,,,,For Profit,https://freshindex.eu/,https://twitter.com/tsensoCom,https://www.facebook.com/FreshIndex,https://www.linkedin.com/company/tsenso,"tsenso is an automated, cloud-based solution to track and gather information on product storage conditions from farm to fork. It collects complex logistical and monitoring data and aggregates it into a “Fresh Index”, a real-time shelf life indicator. This enables wholesalers and retailers to make decisions on quality assurance and determine weak spots within the supply chain. Suppliers, distributors and consumers benefit from a higher level of food transparency which reduces costs, leads to increased trust and less food wastage at all stages of the supply chain.","Agriculture and Farming, Food and Beverage, Hardware, Information Technology, Internet Services, Software, Transportation",4,11-50,"Christian Fleck, Christian Fleck, Matthias Brunner, Rahul Tomar",4,Seed,2020-11-02,550000,EUR,640279,Grant,,,,Pre-Seed,,,,621429,EUR,721726,"Techstars, German Federal Ministry of Education and Research, EASME, LeadX Capital Partners, METRO Xcel",2,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
Veprosa,https://www.crunchbase.com/organization/veprosa,Active,,"E-Commerce, Food and Beverage, Food Processing","Stuttgart, Baden-Wurttemberg, Germany",Veprosa comprises a protein complex of rice and sweet lupine that contains necessary amino acids.,"155,607","European Union (EU), Europe, Middle East, and Africa (EMEA)",79618,,2019-01-01,year,,,,,For Profit,https://veprosa.com,,https://www.facebook.com/veganproteinsauce,https://www.linkedin.com/company/veprosa,"Veprosa comprises a combination of rice and sweet lupine protein, which offers vital amino acids. These are not essential for everyone. In addition to the previously mentioned benefits, the versa saves time! And calories! In only a few minutes, you can combine our protein-rich organic sauces with entire meals like cereals or lentils. They give your rice, mushroom pan, or chickpea curry a distinct flavor. Because organic sauces are free of artificial additives, you can incorporate them into your regular diet and enjoy them without reservation. Speaking of enjoyment, we prioritize flavor over all else, and our sauces are especially popular with kids!","Commerce and Shopping, Food and Beverage",,1-10,,1,Seed,2023-05-16,100000,EUR,108655,Angel,100000,EUR,108655,Angel,100000,EUR,108655,100000,EUR,108655,Ralf Dummel,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
vialytics,https://www.crunchbase.com/organization/vialytics,Active,,"Big Data, Government, GovTech, SaaS, Software","Stuttgart, Baden-Wurttemberg, Germany","vialytics' mission is to digitize road management in cities, municipalities and counties","7,584","European Union (EU), Europe, Middle East, and Africa (EMEA)",70178,$1M to $10M,2017-01-01,year,,,,,For Profit,http://www.vialytics.de,https://twitter.com/vialytics,https://www.facebook.com/Vialytics-2554563517949664,https://www.linkedin.com/company/vialytics,"vialytics' mission is to digitize road management in cities, municipalities and counties. Providing up-to-date image data and automatic evaluation, vialytics's AI simplifies the day-to-day work of our partner municipalities— from road inspection to maintenance management. We save cities time, money, and manpower, all while making roads safer. Over 400 partner municipalities in the US and Europe trust in vialytics.","Data and Analytics, Government and Military, Information Technology, Software",3,101-250,"Achim Hoth, Danilo Jovicic, Patrick Glaser",6,,2024-12-18,8000000,EUR,8280082,Venture - Series Unknown,8000000,EUR,8280082,Venture - Series Unknown,18280082,USD,18280082,18280082,USD,18280082,"Volkswagen Group, Acton Capital, Public, Statkraft Ventures, Scania Growth Capital",6,6,,,,,,,,,,,,,,Private,,,,,,,,,,,
ViveLaCar,https://www.crunchbase.com/organization/vivelacar-gmbh,Active,,"Automotive, E-Commerce, E-Commerce Platforms, Marketplace, Rental, Service Industry, Subscription Service","Stuttgart, Baden-Wurttemberg, Germany",ViveLaCar offers car subscription delivered through a fully digital marketplace in an asset-light model,"226,205","European Union (EU), Europe, Middle East, and Africa (EMEA)",70567,$1M to $10M,2019-01-16,day,2023-01-24,day,,,For Profit,https://www.vivelacar.com/,,https://www.facebook.com/vivelacar/,https://de.linkedin.com/company/vive-la-car-gmbh,"Founded in 2018, ViveLaCar has developed an asset-light car subscription marketplace offering consumers a hassle-free alternative to traditional car ownership, while increasing revenues for OEMs and dealerships.","Commerce and Shopping, Internet Services, Other, Transportation",4,51-100,"Armin Weinand, Florine von Caprivi, Martin Rada, Mathias R. Albert",2,M&A,2020-01-28,,,,Seed,,,,Seed,,,,,,,"Vector Venture Capital, Die Vienna Insurance Group",2,2,1,"Made Acquisitions, Was Acquired",ViveLaCar acquired by The Platform Group,https://www.crunchbase.com/acquisition/the-platform-group-acquires-vivelacar-gmbh--17e1b499,The Platform Group,https://www.crunchbase.com/organization/the-platform-group,2023-01-24,day,,,,Acquisition,,Private,,,,,,,,,,,
Waays CrowdCoaching,https://www.crunchbase.com/organization/waays-crowdcoaching,Active,,"Software, Sports, Training","Stuttgart, Baden-Wurttemberg, Germany",Waays CrowdCoaching offers a crowd-coaching marketplace that provides access to any sports-related knowledge.,"2,778,981","European Union (EU), Europe, Middle East, and Africa (EMEA)",,,2017-01-01,year,,,,,For Profit,http://www.waays.de,,,https://www.linkedin.com/company/waays-crowdcoaching-gmbh,"Waays CrowdCoaching offers a crowd-coaching marketplace that provides access to any sports-related knowledge. By exploring various sports or goal categories and applying filters such as training level, duration, or rating, customers can discover the ideal ""waays"" to achieve their objectives. Waays CrowdCoaching was established in 2017 and is headquartered in Stuttgart, Baden Württemberg.","Education, Software, Sports",,1-10,,1,,2017-12-10,,,,Non-equity Assistance,,,,,,,,,,,VentureOut,1,1,,,,,,,,,,,,,,Private,,,,,,,,,,,
